"var","categoria","Si","No"
"P05","Mucho",0.458,0.549
"P05","Bastante",0.353,0.282
"P05","Poco",0.125,0.124
"P05","Nada",0.057,0.035
"P05","No sabe",0.007,0.01
"P06","Siempre",0.195,0.253
"P06","Casi siempre",0.37,0.346
"P06","Casi nunca",0.293,0.261
"P06","Nunca, pero esta es una excepción",0.142,0.14
"P09","Unión por la Patria",0.27,0.456
"P09","Juntos por el Cambio",0.311,0.251
"P09","De los Liberales libertarios",0.208,0.175
"P09","De la Izquierda",0.04,0.037
"P09","Hacemos por nuestro país",0.023,0.01
"P09","Otro",0.043,0.041
"P09","En blanco",0.036,0.009
"P09","No sabe",0.069,0.021
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.263,0.414
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.29,0.253
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.263,0.271
"P12","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.031,0.018
"P12","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.024,0.005
"P12","En blanco",0.044,0.009
"P12","No sabe",0.085,0.03
"P25","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.437,0.361
"P25","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.195,0.223
"P25","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.241,0.301
"P25","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.034,0.067
"P25","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.034,0.014
"P25","No sabe",0.059,0.034
"P26","Totalmente seguro",0.623,0.755
"P26","Bastante seguro",0.181,0.139
"P26","Algo seguro",0.124,0.063
"P26","Para nada seguro",0.072,0.043
"P27","Tiene Decidido que va a ir a votar",0.862,0.945
"P27","Tiene dudas sobre si va a ir a  votar",0.101,0.029
"P27","Tiene Decidido que no va a ir a votar",0.037,0.026
"P28","Lo votaría",0.35,0.53
"P28","Puede que lo vote",0.15,0.033
"P28","Nunca lo votaría",0.454,0.415
"P28","No sabe",0.046,0.022
"P29","Lo votaría",0.327,0.307
"P29","Puede que lo vote",0.226,0.08
"P29","Nunca lo votaría",0.397,0.591
"P29","No sabe",0.05,0.022
"P30","Lo votaría",0.228,0.25
"P30","Puede que lo vote",0.183,0.083
"P30","Nunca lo votaría",0.529,0.635
"P30","No sabe",0.06,0.032
"P31","Si",0.389,0.408
"P31","No",0.611,0.592
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria",0.301,0.414
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.31,0.253
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.265,0.271
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.036,0.018
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.016,0.005
"PRESIDENTE","En blanco",0.006,0.009
"PRESIDENTE","No sabe",0.066,0.03
"CORTA_PRESIDENTE","Si",0.51,0
"CORTA_PRESIDENTE","No",0.49,1
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria",0.293,0.413
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.323,0.254
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.199,0.271
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.038,0.018
"GOBERNADOR","En blanco",0.019,0.014
"GOBERNADOR","No sabe",0.128,0.03
"CORTA_GOBERNADOR","Si",0.622,0
"CORTA_GOBERNADOR","No",0.378,1
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria",0.356,0.413
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.383,0.254
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.104,0.271
"INTENDENTE","El candidato del Frente de Izquierda",0.022,0.018
"INTENDENTE","En blanco",0.024,0.014
"INTENDENTE","No sabe",0.111,0.03
"CORTA_INTENDENTE","Si",0.645,0
"CORTA_INTENDENTE","No",0.355,1
