"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.044,0,0.005,0.004,0.036,0
"P10","Gran excedente excepcional",0,0,0.003,0,0,0
"P10","Pequeño excedente habitual",0.061,0,0.024,0.046,0.017,0.084
"P10","Pequeño excedente excepcional",0,0,0.025,0.075,0.022,0
"P10","Alcanza gastos familia",0.14,0,0.097,0.151,0.185,0.16
"P10","No alcanza gastos familia",0.075,0,0.141,0.091,0.119,0.095
"P10","Solo NBFamiliares",0.089,0,0.274,0.275,0.261,0.31
"P10","No alcanza NBFamiliares",0.591,0,0.431,0.358,0.36,0.283
"P10","No sabe",0,0,0,0,0,0.068
"P11","Muy buena",0.306,0,0.068,0.104,0.044,0
"P11","Buena",0.042,0,0.114,0.18,0.11,0.136
"P11","Ni buena ni mala",0.213,0,0.424,0.331,0.284,0.622
"P11","Mala",0.239,0,0.174,0.208,0.21,0.152
"P11","Muy mala",0.123,0,0.22,0.177,0.323,0
"P11","No sabe",0.077,0,0,0,0.029,0.09
"P12","Muy buena",0.588,0,0.263,0.162,0.244,0.104
"P12","Buena",0.267,0,0.144,0.135,0.017,0.039
"P12","Ni buena ni mala",0.004,0,0.143,0.062,0.025,0.189
"P12","Mala",0.097,0,0.169,0.124,0.109,0.112
"P12","Muy mala",0.044,0,0.266,0.517,0.583,0.466
"P12","No sabe",0,0,0.015,0,0.022,0.09
"P13","Muy buena",0.143,0,0.038,0.009,0.005,0
"P13","Buena",0.075,0,0.188,0.148,0.063,0.074
"P13","Ni buena ni mala",0.175,0,0.446,0.437,0.351,0.595
"P13","Mala",0.414,0,0.155,0.247,0.337,0.186
"P13","Muy mala",0.193,0,0.167,0.153,0.215,0.075
"P13","No sabe",0,0,0.006,0.006,0.029,0.07
"P15","Muy buena",0.252,0,0.101,0.155,0.058,0.071
"P15","Buena",0.152,0,0.219,0.214,0.133,0.269
"P15","Ni buena ni mala",0.245,0,0.406,0.388,0.249,0.385
"P15","Mala",0.118,0,0.166,0.08,0.261,0.131
"P15","Muy mala",0.233,0,0.099,0.112,0.266,0.052
"P15","No sabe",0,0,0.009,0.051,0.033,0.092
"P16","Gobierno nacional",0.117,0,0.371,0.492,0.415,0.554
"P16","Gobierno provincial",0.374,0,0.52,0.403,0.413,0.25
"P16","No sabe",0.509,0,0.109,0.105,0.172,0.196
"P17","El anterior gobierno de Arabela Carreras",0.622,0,0.544,0.449,0.606,0.453
"P17","El actual gobierno de Alberto Weretilneck",0.317,0,0.17,0.551,0.373,0.273
"P17","No sabe",0.061,0,0.286,0,0.021,0.274
"P18","El anterior gobierno de Alberto Fernández",0.927,0,0.277,0.386,0.166,0.598
"P18","El actual gobierno de Javier Milei",0.073,0,0.595,0.601,0.834,0.402
"P18","No sabe",0,0,0.128,0.013,0,0
"P19","Muy buena",0.113,0,0.029,0,0.033,0.026
"P19","Buena",0.045,0,0.175,0.239,0.016,0.229
"P19","Ni buena ni mala",0.694,0,0.359,0.335,0.199,0.226
"P19","Mala",0.004,0,0.305,0.322,0.304,0.328
"P19","Muy mala",0.144,0,0.126,0.104,0.399,0.167
"P19","No sabe",0,0,0.006,0,0.049,0.024
"P20","Muy buena",0.283,0,0.048,0.028,0,0
"P20","Buena",0.212,0,0.064,0.148,0.026,0.128
"P20","Ni buena ni mala",0.086,0,0.324,0.29,0.188,0.425
"P20","Mala",0.25,0,0.364,0.38,0.34,0.299
"P20","Muy mala",0.169,0,0.169,0.144,0.402,0.11
"P20","No sabe",0,0,0.031,0.01,0.044,0.038
"P21","Muy buena",0,0,0,0.011,0,0
"P21","Buena",0.482,0,0.147,0.142,0.07,0.293
"P21","Ni buena ni mala",0.213,0,0.367,0.346,0.32,0.303
"P21","Mala",0.116,0,0.36,0.405,0.293,0.282
"P21","Muy mala",0.189,0,0.123,0.092,0.311,0
"P21","No sabe",0,0,0.003,0.004,0.006,0.122
"P22","Muy de acuerdo",0.577,0,0.33,0.418,0.346,0.257
"P22","De acuerdo",0.042,0,0.234,0.156,0.223,0.338
"P22","Ni de acuerdo ni en desacuerdo",0.21,0,0.277,0.229,0.193,0.085
"P22","En desacuerdo",0,0,0.107,0.117,0.136,0.021
"P22","Muy en desacuerdo",0.032,0,0.049,0.049,0.102,0.106
"P22","No sabe",0.139,0,0.003,0.031,0,0.193
"P23","El estado nacional",0.056,0,0.173,0.098,0.184,0.033
"P23","El estado provincial",0.548,0,0.437,0.551,0.419,0.59
"P23","Ambos de forma coordinada",0.144,0,0.309,0.3,0.378,0.299
"P23","No sabe",0.252,0,0.081,0.051,0.019,0.078
"P24","Inseguridad y narcotráfico",0.128,0,0.254,0.403,0.275,0.213
"P24","Altos impuestos y tarifas",0.146,0,0.157,0.161,0.129,0.318
"P24","Educación y estado de las escuelas",0.431,0,0.177,0.114,0.123,0.148
"P24","Inflación",0.211,0,0.224,0.158,0.199,0.205
"P24","Estado de la salud",0.084,0,0.031,0.01,0.099,0
"P24","Corrupción",0,0,0.097,0.121,0.148,0.068
"P24","Pobreza",0,0,0.018,0.021,0.016,0.024
"P24","Medio ambiente, incendios y contaminación",0,0,0.002,0,0,0
"P24","Falta de trabajo",0,0,0.037,0.006,0.011,0
"P24","No sabe",0,0,0.003,0.006,0,0.024
"P28","Muy buena",0,0,0.015,0.01,0.008,0
"P28","Buena",0,0,0.037,0.097,0,0.125
"P28","Ni buena ni mala",0.677,0,0.46,0.421,0.173,0.194
"P28","Mala",0.116,0,0.296,0.276,0.383,0.557
"P28","Muy mala",0.132,0,0.135,0.125,0.409,0.056
"P28","No sabe",0.075,0,0.057,0.071,0.027,0.068
"P29","Peor",0.475,0,0.535,0.588,0.617,0.499
