"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.026,0,0.032,0.069,0.005,0
"P10","Gran excedente excepcional",0,0,0,0,0,0.041
"P10","Pequeño excedente habitual",0,0,0.044,0.061,0.079,0
"P10","Pequeño excedente excepcional",0.018,0,0.041,0.07,0.085,0
"P10","Alcanza gastos familia",0.096,0,0.12,0.242,0.17,0.041
"P10","No alcanza gastos familia",0,0,0.173,0.04,0.172,0.05
"P10","Solo NBFamiliares",0.239,0,0.323,0.238,0.138,0.436
"P10","No alcanza NBFamiliares",0.621,0,0.245,0.28,0.351,0.312
"P10","No sabe",0,0,0.022,0,0,0.12
"P11","Muy buena",0.395,0,0.045,0,0.01,0
"P11","Buena",0.431,0,0.038,0.03,0.011,0.05
"P11","Ni buena ni mala",0,0,0.648,0.181,0.052,0.141
"P11","Mala",0.1,0,0.201,0.636,0.146,0.053
"P11","Muy mala",0.074,0,0.06,0.153,0.781,0.353
"P11","No sabe",0,0,0.008,0,0,0.403
"P12","Muy buena",0.247,0,0.229,0.287,0.547,0.135
"P12","Buena",0.126,0,0.162,0.157,0.121,0
"P12","Ni buena ni mala",0.013,0,0.188,0.102,0.015,0
"P12","Mala",0.135,0,0.098,0.176,0.009,0
"P12","Muy mala",0.431,0,0.32,0.278,0.308,0.463
"P12","No sabe",0.048,0,0.003,0,0,0.402
"P13","Muy buena",0.123,0,0.022,0.005,0,0
"P13","Buena",0.195,0,0.152,0.045,0,0
"P13","Ni buena ni mala",0.285,0,0.583,0.384,0.117,0.353
"P13","Mala",0.171,0,0.172,0.436,0.247,0.144
"P13","Muy mala",0.226,0,0.061,0.13,0.586,0.191
"P13","No sabe",0,0,0.01,0,0.05,0.312
"P16","Gobierno nacional",0.721,0,0.344,0.205,0.132,0.312
"P16","Gobierno provincial",0.173,0,0.414,0.662,0.815,0.486
"P16","No sabe",0.106,0,0.242,0.133,0.053,0.202
"P17","El anterior gobierno de Arabela Carreras",0.226,0,0.555,0.571,0.343,0.486
"P17","El actual gobierno de Alberto Weretilneck",0.151,0,0.33,0.358,0.657,0.36
"P17","No sabe",0.623,0,0.115,0.071,0,0.154
"P18","El anterior gobierno de Alberto Fernández",0.429,0,0.199,0.419,0.25,1
"P18","El actual gobierno de Javier Milei",0.571,0,0.681,0.581,0.75,0
"P18","No sabe",0,0,0.12,0,0,0
"P19","Muy buena",0.091,0,0.004,0.044,0.047,0
"P19","Buena",0.354,0,0.173,0.053,0.106,0
"P19","Ni buena ni mala",0.343,0,0.378,0.147,0.109,0.141
"P19","Mala",0.091,0,0.341,0.549,0.262,0.326
"P19","Muy mala",0.092,0,0.102,0.2,0.427,0.418
"P19","No sabe",0.029,0,0.002,0.007,0.049,0.115
"P20","Muy buena",0.141,0,0.025,0,0.007,0
"P20","Buena",0.242,0,0.071,0.023,0.057,0
"P20","Ni buena ni mala",0.304,0,0.342,0.109,0.014,0.132
"P20","Mala",0.221,0,0.409,0.586,0.268,0.273
"P20","Muy mala",0.081,0,0.117,0.282,0.605,0.483
"P20","No sabe",0.011,0,0.036,0,0.049,0.112
"P21","Muy buena",0,0,0,0,0,0
"P21","Buena",0.403,0,0.133,0.02,0.056,0
"P21","Ni buena ni mala",0.32,0,0.427,0.15,0.117,0.259
"P21","Mala",0.185,0,0.357,0.603,0.205,0.346
"P21","Muy mala",0.092,0,0.081,0.202,0.622,0.153
"P21","No sabe",0,0,0.002,0.025,0,0.242
"P22","Muy de acuerdo",0.682,0,0.348,0.285,0.164,0.11
"P22","De acuerdo",0.043,0,0.164,0.238,0.13,0
"P22","Ni de acuerdo ni en desacuerdo",0.221,0,0.278,0.188,0.175,0.605
"P22","En desacuerdo",0.054,0,0.132,0.179,0.186,0
"P22","Muy en desacuerdo",0,0,0.045,0.092,0.311,0.043
"P22","No sabe",0,0,0.033,0.018,0.034,0.242
"P23","El estado nacional",0.009,0,0.089,0.177,0.404,0.168
"P23","El estado provincial",0.765,0,0.42,0.416,0.148,0.119
"P23","Ambos de forma coordinada",0.101,0,0.419,0.328,0.348,0.485
"P23","No sabe",0.125,0,0.072,0.079,0.1,0.228
"P24","Inseguridad y narcotráfico",0.268,0,0.256,0.362,0.181,0.387
"P24","Altos impuestos y tarifas",0.091,0,0.255,0.097,0.254,0
"P24","Educación y estado de las escuelas",0.338,0,0.133,0.065,0.123,0.03
"P24","Inflación",0.217,0,0.176,0.322,0.102,0.043
"P24","Estado de la salud",0.012,0,0.028,0.025,0.1,0
"P24","Corrupción",0.043,0,0.103,0.05,0.24,0.387
"P24","Pobreza",0,0,0.018,0.06,0,0
"P24","Medio ambiente, incendios y contaminación",0,0,0,0.005,0,0
"P24","Falta de trabajo",0.031,0,0.031,0,0,0.075
"P24","No sabe",0,0,0,0.014,0,0.078
"P28","Muy buena",0.009,0,0.003,0,0.01,0
"P28","Buena",0.178,0,0.063,0.011,0,0
"P28","Ni buena ni mala",0.672,0,0.449,0.085,0.088,0.031
"P28","Mala",0.072,0,0.342,0.695,0.285,0.154
"P28","Muy mala",0.057,0,0.063,0.201,0.59,0.463
"P28","No sabe",0.012,0,0.08,0.008,0.027,0.352
"P29","Peor",0.579,0,0.456,0.566,0.565,0.721
"P29","Igual",0.288,0,0.402,0.248,0.331,0.062
"P29","Mejor",0.11,0,0.056,0.1,0.008,0
"P29","No sabe",0.023,0,0.086,0.086,0.096,0.217
"P30","Peor",0.616,0,0.458,0.587,0.658,0.708
"P30","Igual",0.112,0,0.302,0.156,0.225,0.031
"P30","Mejor",0.157,0,0.172,0.095,0.015,0
"P30","No sabe",0.115,0,0.068,0.162,0.102,0.261
"P31","Javier Milei",0.218,0,0.443,0.49,0.764,0.635
"P31","Los gobernadores",0.751,0,0.466,0.43,0.2,0.153
"P31","No sabe",0.031,0,0.091,0.08,0.036,0.212
"P32","Muy buena",0.703,0,0.121,0.011,0.019,0
"P32","Buena",0.18,0,0.129,0.028,0.032,0.075
"P32","Ni buena ni mala",0.095,0,0.454,0.155,0.064,0.293
"P32","Mala",0.022,0,0.264,0.647,0.128,0.415
"P32","Muy mala",0,0,0.007,0.087,0.757,0.173
"P32","No sabe",0,0,0.025,0.072,0,0.044
"P33","Muy buena",0.231,0,0.02,0.032,0.038,0.156
"P33","Buena",0.038,0,0.123,0.117,0.04,0
"P33","Ni buena ni mala",0.165,0,0.273,0.167,0.116,0
"P33","Mala",0.207,0,0.384,0.303,0.134,0.412
"P33","Muy mala",0.359,0,0.2,0.375,0.667,0.208
"P33","No sabe",0,0,0,0.006,0.005,0.224
"P34","Muy buena",0.336,0,0.088,0.062,0.087,0
"P34","Buena",0.099,0,0.137,0.033,0.091,0
"P34","Ni buena ni mala",0.265,0,0.356,0.25,0.058,0
"P34","Mala",0.163,0,0.286,0.307,0.071,0.364
"P34","Muy mala",0.107,0,0.117,0.335,0.659,0.329
"P34","No sabe",0.03,0,0.016,0.013,0.034,0.307
"P35","Muy buena",0.097,0,0.025,0.029,0.059,0
"P35","Buena",0.053,0,0.173,0.082,0.186,0
"P35","Ni buena ni mala",0.358,0,0.376,0.38,0.233,0.108
"P35","Mala",0.312,0,0.203,0.103,0.149,0.357
"P35","Muy mala",0.111,0,0.126,0.325,0.34,0.226
"P35","No sabe",0.069,0,0.097,0.081,0.033,0.309
"P36","Muy buena",0.618,0,0.309,0.239,0.093,0.069
"P36","Buena",0.026,0,0.084,0.035,0.066,0
"P36","Ni buena ni mala",0.012,0,0.105,0,0.06,0
"P36","Mala",0.161,0,0.148,0.193,0.033,0
"P36","Muy mala",0.183,0,0.347,0.526,0.748,0.643
"P36","No sabe",0,0,0.007,0.007,0,0.288
"P37","Muy buena",0.141,0,0.141,0.109,0.136,0
"P37","Buena",0.022,0,0.206,0.174,0.203,0.066
"P37","Ni buena ni mala",0.041,0,0.067,0.141,0.151,0.154
"P37","Mala",0.219,0,0.3,0.144,0.155,0
"P37","Muy mala",0.577,0,0.282,0.432,0.355,0.574
"P37","No sabe",0,0,0.004,0,0,0.206
"P38","Muy buena",0.441,0,0.049,0.014,0.107,0
"P38","Buena",0.162,0,0.209,0.043,0,0
"P38","Ni buena ni mala",0.076,0,0.214,0.158,0.028,0
"P38","Mala",0.053,0,0.165,0.151,0.059,0.377
"P38","Muy mala",0.268,0,0.363,0.627,0.806,0.417
