"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.424,0.331,0.495,0.307
"P06","Bastante",0.318,0.313,0.262,0.258
"P06","Poco",0.237,0.309,0.213,0.311
"P06","Nada",0.017,0.042,0.025,0.074
"P06","No sabe",0.004,0.005,0.005,0.05
"P07","Siempre",0.286,0.182,0.282,0.254
"P07","Casi siempre",0.448,0.381,0.395,0.382
"P07","Casi nunca",0.216,0.349,0.249,0.287
"P07","Nunca, pero esta es una excepción",0.05,0.088,0.074,0.077
"P09","Gran excedente habitual",0.008,0.016,0.021,0.001
"P09","Gran excedente excepcional",0.008,0.004,0.015,0.009
"P09","Pequeño excedente habitual",0.073,0.066,0.081,0.028
"P09","Pequeño excedente excepcional",0.131,0.13,0.16,0.138
"P09","Alcanza gastos familia",0.128,0.139,0.119,0.111
"P09","No alcanza gastos familia",0.064,0.068,0.061,0.117
"P09","Solo NBFamiliares",0.271,0.294,0.275,0.277
"P09","No alcanza NBFamiliares",0.313,0.281,0.263,0.315
"P09","No sabe",0.004,0.002,0.005,0.004
"P10","Tiene Decidido que va a ir a votar",0.907,0.876,0.901,0.793
"P10","Tiene dudas sobre si va a ir a  votar",0.069,0.095,0.081,0.142
"P10","Tiene Decidido que no va a ir a votar",0.024,0.029,0.018,0.065
"P13","Unión por la Patria",0.156,0.149,0.555,0.206
"P13","Juntos por el Cambio ",0.625,0.124,0.083,0.132
"P13","Liberales",0.143,0.456,0.203,0.119
"P13","Izquierda",0.028,0.028,0.038,0.043
"P13","Hacemos por Nuestro país",0.024,0.118,0.069,0.104
"P13","No sabe",0.024,0.125,0.052,0.396
"P14","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.142,0.186,0.58,0.296
"P14","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.715,0.179,0.104,0.135
"P14","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.109,0.521,0.222,0.13
"P14","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.008,0.023,0.019,0.051
"P14","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.007,0.012,0.033,0.056
"P14","En blanco",0.011,0.033,0.024,0.133
"P14","No sabe",0.008,0.046,0.018,0.199
"P17","Totalmente seguro",0.726,0.58,0.749,0.419
"P17","Bastante seguro",0.154,0.151,0.111,0.173
"P17","Algo seguro",0.093,0.154,0.089,0.089
"P17","Para nada seguro",0.027,0.115,0.051,0.319
"P22","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.241,0.378,0.067,0.14
"P22","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.167,0.119,0.08,0.121
"P22","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.271,0.311,0.239,0.211
"P22","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.155,0.041,0.268,0.145
"P22","En blanco",0.114,0.057,0.235,0.069
"P22","No sabe",0.052,0.094,0.111,0.314
"P25","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.079,0.263,0.296,0.034
"P25","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.372,0.313,0.389,0.306
"P25","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.179,0.174,0.137,0.282
"P25","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.011,0.045,0.014,0.051
"P25","En blanco",0.236,0.108,0.097,0.133
"P25","No sabe",0.123,0.097,0.067,0.194
"P28","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.119,0.088,0.177,0.065
"P28","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.58,0.722,0.279,0.203
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.192,0.102,0.147,0.198
"P28","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.009,0.005,0.048,0.072
"P28","En blanco",0.061,0.063,0.288,0.197
"P28","No sabe",0.039,0.02,0.061,0.265
"P31","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.046,0.009,0.567,0.055
"P31","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.907,0.642,0.032,0.018
"P31","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0,0.019,0.11,0.403
"P31","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.012,0.009,0.011,0.433
"P31","En blanco",0.023,0.005,0.264,0.009
"P31","No sabe",0.012,0.316,0.016,0.082
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.477,0.505,0.293,0.262
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.278,0.205,0.122,0.177
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.137,0.157,0.342,0.178
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.035,0.063,0.122,0.145
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.037,0.018,0.075,0.026
"P36","No sabe",0.036,0.052,0.046,0.212
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.188,0.222,0.623,0.309
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.739,0.581,0.148,0.145
"P37","En blanco",0.045,0.103,0.158,0.115
"P37","No sabe",0.028,0.094,0.071,0.431
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.739,0.262,0.18,0.184
