"var","categoria","Si","No","No sabe"
"P08","Siempre",0.184,0.263,0.365
"P08","Casi siempre",0.365,0.356,0.332
"P08","Casi nunca",0.318,0.164,0.145
"P08","Nunca, pero esta es una excepción",0.133,0.217,0.158
"P09","Muy buena",0.11,0.224,0.162
"P09","Buena",0.283,0.24,0.205
"P09","Ni buena ni mala",0.369,0.335,0.528
"P09","Mala",0.175,0.144,0.036
"P09","Muy mala",0.055,0.057,0.036
"P09","No sabe",0.008,0,0.033
"P10","Muy buena",0.202,0.191,0.16
"P10","Buena",0.329,0.318,0.243
"P10","Ni buena ni mala",0.279,0.31,0.508
"P10","Mala",0.106,0.131,0.034
"P10","Muy mala",0.064,0.034,0.027
"P10","No sabe",0.02,0.016,0.028
"P13","Si",0.79,0.266,0.095
"P13","No",0.057,0.526,0.207
"P13","No sabe",0.153,0.208,0.698
"P16","Si",0.623,0.501,0.261
"P16","No",0.311,0.408,0.201
"P16","No sabe",0.066,0.091,0.538
"P17","El gobierno nacional",0.174,0.377,0.214
"P17","El gobierno provincial anterior del MPN",0.558,0.342,0.173
"P17","El actual gobierno provincial de Rolo Figueroa",0.083,0.082,0.086
"P17","Todos igual",0.138,0.089,0.337
"P17","No sabe",0.047,0.11,0.19
"P18","Es un logro muy importante del Gobierno provincial",0.247,0.335,0.296
"P18","Está bien, pero es insuficiente para resolver la situación de emergencia",0.464,0.554,0.414
"P18","No alcanza para nada y son negocios del gobierno Provincial",0.188,0.061,0.173
"P18","No alcanza para nada porque el gobierno gestionó mal la compra",0.026,0.012,0.018
"P18","No sabe",0.075,0.038,0.099
"P19","Si",0.563,0.63,0.429
"P19","No",0.221,0.202,0.099
"P19","No sabe",0.216,0.168,0.472
"P20","Si",0.419,0.536,0.273
"P20","No",0.321,0.19,0.285
"P20","No sabe",0.26,0.274,0.442
"P23","Buena",0.25,0.186,0.315
"P23","Regular",0.435,0.496,0.266
"P23","Mala",0.282,0.303,0.284
"P23","No sabe",0.033,0.015,0.135
"P24","Buena",0.221,0.167,0.207
"P24","Regular",0.459,0.525,0.34
"P24","Mala",0.263,0.259,0.22
"P24","No sabe",0.057,0.049,0.233
"P25","Buena",0.203,0.149,0.307
"P25","Regular",0.328,0.519,0.275
"P25","Mala",0.253,0.22,0.279
"P25","No sabe",0.216,0.112,0.139
"P26","La capacitación para atender a la gente",0.141,0.236,0.236
"P26","La infraestructura y equipamiento de la fuerza",0.176,0.13,0.115
"P26","La formación técnica y profesional",0.324,0.314,0.324
"P26","La cantidad y distribución de los efectivos",0.165,0.135,0.088
"P26","La velocidad de respuesta ante las denuncias",0.083,0.113,0.01
"P26","Otros",0.082,0.064,0.108
"P26","No sabe",0.029,0.008,0.119
"P27","Alto",0.193,0.182,0.168
"P27","Regular",0.448,0.431,0.391
"P27","Bajo",0.32,0.357,0.246
"P27","No sabe",0.039,0.03,0.195
"P28","El gobierno de Javier Milei",0.21,0.572,0.465
"P28","El gobierno de Alberto Fernández",0.661,0.222,0.217
"P28","Ambos",0.1,0.206,0.304
"P28","No sabe",0.029,0,0.014
"P29","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.174,0.071,0.116
"P29","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.4,0.24,0.167
"P29","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.182,0.241,0.068
"P29","Retirarla y no presentar nada",0.171,0.4,0.378
"P29","Volverla a presentar igual",0.046,0.014,0.097
"P29","No sabe",0.027,0.034,0.174
"P30","Javier Milei",0.564,0.057,0.252
"P30","Los gobernadores",0.352,0.766,0.637
"P30","No sabe",0.084,0.177,0.111
"P31","Muy buena",0.183,0.337,0.204
"P31","Buena",0.302,0.337,0.269
"P31","Ni buena ni mala",0.331,0.272,0.441
"P31","Mala",0.145,0.028,0.038
"P31","Muy mala",0.02,0.021,0.048
"P31","No sabe",0.019,0.005,0
"P32","Muy buena",0.075,0.288,0.15
"P32","Buena",0.146,0.394,0.184
"P32","Ni buena ni mala",0.39,0.202,0.449
"P32","Mala",0.286,0.091,0.066
"P32","Muy mala",0.062,0.011,0.069
"P32","No sabe",0.041,0.014,0.082
"P33","Muy buena",0.042,0.153,0.131
"P33","Buena",0.099,0.388,0.231
"P33","Ni buena ni mala",0.265,0.203,0.451
"P33","Mala",0.364,0.204,0.079
"P33","Muy mala",0.186,0.052,0.072
"P33","No sabe",0.044,0,0.036
"P34","Muy buena",0.039,0.062,0.099
"P34","Buena",0.12,0.412,0.048
"P34","Ni buena ni mala",0.461,0.326,0.496
"P34","Mala",0.246,0.155,0.165
"P34","Muy mala",0.093,0.028,0.079
"P34","No sabe",0.041,0.017,0.113
"P35","Muy buena",0.105,0.194,0.342
"P35","Buena",0.119,0.349,0.136
"P35","Ni buena ni mala",0.296,0.227,0.325
"P35","Mala",0.294,0.148,0.047
"P35","Muy mala",0.152,0.05,0.075
"P35","No sabe",0.034,0.032,0.075
"P36","Muy buena",0.08,0.494,0.357
"P36","Buena",0.129,0.239,0.052
"P36","Ni buena ni mala",0.119,0.059,0.058
"P36","Mala",0.307,0.141,0.316
"P36","Muy mala",0.365,0.067,0.199
"P36","No sabe",0,0,0.018
"P37","Muy buena",0.14,0.085,0.153
"P37","Buena",0.203,0.128,0.152
"P37","Ni buena ni mala",0.228,0.107,0.185
"P37","Mala",0.238,0.344,0.156
"P37","Muy mala",0.19,0.336,0.336
"P37","No sabe",0.001,0,0.018
"P38","Muy buena",0.046,0.31,0.167
"P38","Buena",0.144,0.207,0.303
"P38","Ni buena ni mala",0.173,0.209,0.192
"P38","Mala",0.298,0.213,0.185
"P38","Muy mala",0.334,0.061,0.135
"P38","No sabe",0.005,0,0.018
"P39","Muy buena",0.432,0.066,0.16
"P39","Buena",0.135,0.098,0.131
"P39","Ni buena ni mala",0.151,0.117,0.078
"P39","Mala",0.148,0.261,0.27
"P39","Muy mala",0.132,0.458,0.343
"P39","No sabe",0.002,0,0.018
"P40","Muy buena",0.33,0.062,0.159
"P40","Buena",0.213,0.063,0.086
"P40","Ni buena ni mala",0.147,0.078,0.179
"P40","Mala",0.175,0.27,0.194
"P40","Muy mala",0.135,0.527,0.363
"P40","No sabe",0,0,0.019
"P41","Muy buena",0.202,0.055,0.149
"P41","Buena",0.193,0.065,0.055
"P41","Ni buena ni mala",0.293,0.061,0.231
"P41","Mala",0.167,0.315,0.209
"P41","Muy mala",0.125,0.449,0.327
"P41","No sabe",0.02,0.055,0.029
"P42","Muy buena",0.408,0.094,0.17
