"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.191,0.205,0.271,0
"P08","Casi siempre",0.389,0.286,0.362,0.81
"P08","Casi nunca",0.291,0.352,0.224,0.19
"P08","Nunca, pero esta es una excepción",0.129,0.157,0.143,0
"P09","Positiva",0.394,0.41,0.459,0.644
"P09","Neutra",0.355,0.46,0.336,0.178
"P09","Negativa",0.243,0.13,0.197,0.046
"P09","No sabe",0.008,0,0.008,0.132
"P10","Positiva",0.502,0.62,0.517,0.644
"P10","Neutra",0.264,0.297,0.339,0.113
"P10","Negativa",0.222,0.056,0.126,0.144
"P10","No sabe",0.012,0.027,0.018,0.099
"P13","Si",0.764,0.73,0.446,0.169
"P13","No",0.088,0.093,0.293,0.732
"P13","No sabe",0.148,0.177,0.261,0.099
"P14","Si",0.845,0.739,0.449,0.817
"P14","No",0.064,0.092,0.273,0.183
"P14","No sabe",0.091,0.169,0.278,0
"P15","Si",0.883,0.813,0.546,0.387
"P15","No",0.052,0.127,0.283,0
"P15","No sabe",0.065,0.06,0.171,0.613
"P16","Si",0.56,0.626,0.521,0.868
"P16","No",0.342,0.294,0.344,0
"P16","No sabe",0.098,0.08,0.135,0.132
"P17","El gobierno nacional",0.106,0.253,0.336,0.089
"P17","El gobierno provincial anterior del MPN",0.591,0.477,0.347,0.721
"P17","El actual gobierno provincial de Rolo Figueroa",0.099,0.049,0.115,0.046
"P17","Todos igual",0.15,0.138,0.16,0.144
"P17","No sabe",0.054,0.083,0.042,0
"P18","Es un logro muy importante del Gobierno provincial",0.255,0.217,0.255,0.172
"P18","Está bien, pero es insuficiente para resolver la situación de emergencia",0.47,0.6,0.527,0.794
"P18","No alcanza para nada y son negocios del gobierno Provincial",0.154,0.121,0.156,0
"P18","No alcanza para nada porque el gobierno gestionó mal la compra",0.04,0.031,0.012,0
"P18","No sabe",0.081,0.031,0.05,0.034
"P19","Si",0.503,0.606,0.587,0.887
"P19","No",0.248,0.151,0.187,0.046
"P19","No sabe",0.249,0.243,0.226,0.067
"P20","Si",0.379,0.429,0.466,0.887
"P20","No",0.346,0.202,0.194,0
"P20","No sabe",0.275,0.369,0.34,0.113
"P23","Buena",0.247,0.344,0.206,0.588
"P23","Regular",0.462,0.382,0.436,0.16
"P23","Mala",0.27,0.266,0.297,0.074
"P23","No sabe",0.021,0.008,0.061,0.178
"P24","Buena",0.246,0.225,0.139,0.132
"P24","Regular",0.495,0.579,0.522,0.696
"P24","Mala",0.226,0.134,0.272,0.172
"P24","No sabe",0.033,0.062,0.067,0
"P25","Buena",0.23,0.193,0.173,0.828
"P25","Regular",0.41,0.376,0.378,0
"P25","Mala",0.203,0.245,0.278,0.144
"P25","No sabe",0.157,0.186,0.171,0.028
