"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Al candidato del Frente de Todos",0.086,0.106,0.204,0.352,0.477,0.095
"P06","Al candidato de Juntos por el Cambio",0.767,0.54,0.287,0.044,0.198,0.292
"P06","Al candidato de la Izquierda",0,0.011,0.081,0.084,0.063,0.077
"P06","A otro candidato",0.071,0.153,0.222,0.269,0.128,0.186
"P06","No sabe",0.076,0.19,0.206,0.251,0.134,0.35
"P07","A Gustavo Menéndez",0.525,0.931,0.195,0.722,0.563,0
"P07","A Karina Menéndez",0,0.023,0.069,0.223,0.332,0
"P07","A Florencia Lizaraso",0.475,0.023,0,0.018,0.025,0
"P07","No sabe",0,0.023,0.736,0.037,0.08,1
"P08","A Gustavo Menéndez por el Frente de Todos",0.031,0.09,0.037,0.232,0.392,0
"P08","A Raúl Othacehé por el Frente de Todos",0.144,0.066,0.153,0.298,0.118,0
"P08","A David Zencich por Juntos por el Cambio",0.578,0.371,0.225,0.07,0.111,0
"P08","A Pablo Cocuzza por Juntos por el Cambio",0.129,0.081,0.079,0.037,0.087,0.412
"P08","Al candidato de Javier Milei por La Libertad Avanza",0.107,0.345,0.363,0.224,0.082,0.193
"P08","Al candidato del Frente de Izquierda",0,0.011,0.009,0.057,0.101,0.077
"P08","En blanco",0,0,0.026,0.02,0.038,0.076
"P08","No sabe",0.011,0.036,0.108,0.062,0.071,0.242
"P10","A Gustavo Menéndez por el Frente de Todos",0.079,0.193,0.109,0.222,0.427,0
"P10","A Raúl Othacehé por un partido vecinal",0.12,0.023,0.12,0.212,0.108,0.079
"P10","A David Zencich por Juntos por el Cambio",0.546,0.349,0.243,0.061,0.145,0
"P10","A Pablo Cocuzza por Juntos por el Cambio",0.111,0.074,0.04,0.115,0.062,0.317
"P10","Al candidato de Javier Milei por La Libertad Avanza",0.137,0.236,0.323,0.2,0.072,0.108
"P10","Al candidato del Frente de Izquierda",0,0.011,0.058,0.073,0.093,0.077
"P10","En blanco",0,0.013,0.026,0.02,0.034,0.076
"P10","No sabe",0.007,0.101,0.081,0.097,0.059,0.343
"P12","Lo votaría",0.103,0.092,0.175,0.204,0.341,0.164
"P12","Puede que lo vote",0.065,0.101,0.068,0.117,0.165,0.095
"P12","Nunca lo votaría",0.806,0.726,0.585,0.598,0.388,0.478
"P12","No sabe",0.026,0.081,0.172,0.081,0.106,0.263
"P13","Lo votaría",0.331,0.066,0.129,0.096,0.233,0.085
"P13","Puede que lo vote",0.078,0.165,0.127,0.09,0.142,0.095
