"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Positiva",0.563,0.34,0.231,0.276
"P07","Neutra",0.123,0.285,0.08,0.215
"P07","Negativa",0.305,0.351,0.687,0.482
"P07","No sabe",0.009,0.024,0.002,0.027
"P08","Positiva",0.572,0.181,0.151,0.25
"P08","Neutra",0.208,0.604,0.151,0.325
"P08","Negativa",0.196,0.175,0.682,0.106
"P08","No sabe",0.024,0.04,0.016,0.319
"P09","Positiva",0.394,0.31,0.269,0.216
"P09","Neutra",0.308,0.357,0.08,0.248
"P09","Negativa",0.292,0.3,0.623,0.341
"P09","No sabe",0.006,0.033,0.028,0.195
"P10","Positiva",0.595,0.117,0.108,0.123
"P10","Neutra",0.097,0.672,0.191,0.274
"P10","Negativa",0.267,0.197,0.666,0.137
"P10","No sabe",0.041,0.014,0.035,0.466
"P11","Positiva",0.304,0.174,0.242,0.178
"P11","Neutra",0.26,0.357,0.181,0.239
"P11","Negativa",0.417,0.441,0.575,0.452
"P11","No sabe",0.019,0.028,0.002,0.131
"P12","Positiva",0.231,0.119,0.084,0.184
"P12","Neutra",0.328,0.701,0.16,0.176
"P12","Negativa",0.352,0.161,0.681,0.081
"P12","No sabe",0.089,0.019,0.075,0.559
"P13","Positiva",0.683,0.087,0.047,0.052
"P13","Neutra",0.207,0.81,0.132,0.111
"P13","Negativa",0.083,0.071,0.779,0.035
"P13","No sabe",0.027,0.032,0.042,0.802
"P15","La seguridad",0.207,0.119,0.083,0.018
"P15","El tránsito",0.058,0.02,0.046,0.006
"P15","El arreglo de las calles",0.139,0.209,0.109,0.162
"P15","El estado de las escuelas y la educación",0.009,0.042,0.135,0.018
"P15","El sistema de salud",0.122,0.067,0.096,0.063
"P15","El deporte y la cultura",0.137,0.083,0.088,0.182
"P15","La obra pública",0.153,0.061,0.066,0.055
"P15","La luminaria",0.052,0.078,0.057,0.083
"P15","No sabe",0.123,0.321,0.32,0.413
"P16","La seguridad",0.334,0.496,0.387,0.442
"P16","El tránsito",0.188,0.031,0.009,0.035
"P16","El arreglo de las calles",0.222,0.226,0.182,0.167
"P16","El estado de las escuelas y la educación",0.006,0.024,0.125,0.039
"P16","El sistema de salud",0.21,0.098,0.119,0.112
"P16","El deporte y la cultura",0,0.024,0,0.033
"P16","La obra pública",0,0.013,0.003,0.043
"P16","La luminaria",0.018,0.006,0.043,0.039
"P16","No sabe",0.022,0.082,0.132,0.09
"P17","Agua corriente y cloacas",0.754,0.588,0.334,0.501
"P17","Energía eléctrica",0.105,0.104,0.125,0.093
"P17","Red de gas natural",0.048,0.109,0.091,0.14
"P17","Recolección de residuos",0.066,0.099,0.338,0.117
"P17","Ninguno",0.027,0.1,0.112,0.149
"P18","Los robos",0.667,0.536,0.43,0.519
"P18","El narcotráfico",0.172,0.161,0.194,0.124
"P18","La ausencia de patrulleros y personal policial",0.115,0.205,0.128,0.261
"P18","Otro",0.018,0.089,0.207,0.06
"P18","Ninguno",0.028,0.009,0.041,0.036
"P19","Positiva",0.499,0.218,0.271,0.144
"P19","Neutra",0.162,0.467,0.234,0.355
"P19","Negativa",0.331,0.299,0.49,0.345
"P19","No sabe",0.008,0.016,0.005,0.156
"P20","Positiva",0.519,0.243,0.183,0.132
"P20","Neutra",0.245,0.454,0.213,0.403
"P20","Negativa",0.228,0.255,0.601,0.365
"P20","No sabe",0.008,0.048,0.003,0.1
"P21","Al candidato del Frente de Todos",0.575,0.342,0.358,0.296
"P21","Al candidato de Juntos por el Cambio",0.244,0.238,0.199,0.312
"P21","Al candidato de la Izquierda",0.105,0.062,0.099,0.051
"P21","A otro candidato",0.072,0.155,0.246,0.142
"P21","No sabe",0.004,0.203,0.098,0.199
"P22","A Gustavo Menéndez",0.478,0.602,0.341,0.402
"P22","A Karina Menéndez",0.011,0.209,0.173,0.316
"P22","A Florencia Lizaraso",0.503,0.022,0.282,0.102
"P22","A Raúl Otahacé",0.008,0.087,0.036,0.064
"P22","No sabe",0,0.08,0.168,0.116
"P23","Frente de Todos y el peronismo",0.774,0.407,0.465,0.367
"P23","Cambiemos",0.093,0.197,0.148,0.333
"P23","Liberales",0.019,0.157,0.139,0.142
"P23","Izquierda",0.037,0.046,0.137,0.019
"P23","No sabe",0.077,0.193,0.111,0.139
"P25","A Alberto Fernández",0.548,0.255,0.027,0.171
"P25","A Sergio Massa",0.212,0.245,0.213,0.292
"P25","A algún candidato del peronismo",0.03,0.164,0.064,0.088
"P25","A algún candidato del kirchnerismo",0.21,0.336,0.696,0.449
"P26","A Alberto Fernández",0.595,0.225,0.008,0.093
"P26","A Sergio Massa",0.063,0.247,0.329,0.123
"P26","A algún candidato del peronismo",0.034,0.137,0.051,0.156
"P26","A Cristina Fernández de Kirchner",0.308,0.391,0.612,0.628
"P27","A Horacio Rodriguez Larreta",0.194,0.284,0.214,0.37
"P27","A Mauricio Macri",0.697,0.322,0.636,0.27
"P27","A Patricia Bullrich",0.109,0.306,0.14,0.281
"P27","A Facundo Manes",0,0.069,0,0.074
"P27","A Martín Lousteau",0,0.019,0.01,0.005
"P28","Seguro lo votaria",0.123,0.096,0.215,0.167
"P28","Quizás lo votaría",0.299,0.352,0.486,0.185
"P28","Nunca lo votaría",0.578,0.552,0.299,0.648
"P29","Positiva",0.362,0.362,0.209,0.26
"P29","Neutra",0.285,0.172,0.285,0.188
"P29","Negativa",0.316,0.461,0.501,0.544
"P29","No sabe",0.037,0.005,0.005,0.008
"P30","Positiva",0.12,0.224,0.29,0.24
"P30","Neutra",0.017,0.185,0.084,0.18
"P30","Negativa",0.73,0.564,0.626,0.557
"P30","No sabe",0.133,0.027,0,0.023
"P31","Positiva",0.568,0.38,0.517,0.389
"P31","Neutra",0.138,0.153,0.043,0.094
"P31","Negativa",0.283,0.455,0.44,0.5
"P31","No sabe",0.011,0.012,0,0.017
"P32","Positiva",0.281,0.269,0.237,0.355
"P32","Neutra",0.056,0.269,0.181,0.219
"P32","Negativa",0.655,0.459,0.58,0.399
"P32","No sabe",0.008,0.003,0.002,0.027
"P33","Positiva",0.587,0.253,0.181,0.303
"P33","Neutra",0.148,0.285,0.32,0.269
"P33","Negativa",0.23,0.46,0.499,0.408
"P33","No sabe",0.035,0.002,0,0.02
"P34","Positiva",0.336,0.316,0.38,0.325
"P34","Neutra",0.062,0.179,0.095,0.163
"P34","Negativa",0.602,0.477,0.525,0.48
"P34","No sabe",0,0.028,0,0.032
"P35","Positiva",0.219,0.286,0.305,0.262
"P35","Neutra",0.195,0.221,0.196,0.18
"P35","Negativa",0.586,0.451,0.496,0.44
"P35","No sabe",0,0.042,0.003,0.118
