"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Positiva",0.727,0.296,0.086,0.181
"P07","Neutra",0.151,0.264,0.178,0.176
"P07","Negativa",0.12,0.427,0.718,0.58
"P07","No sabe",0.002,0.013,0.018,0.063
"P08","Positiva",0.29,0.213,0.205,0.21
"P08","Neutra",0.413,0.404,0.357,0.412
"P08","Negativa",0.221,0.146,0.352,0.117
"P08","No sabe",0.076,0.237,0.086,0.261
"P09","Positiva",0.619,0.215,0.094,0.378
"P09","Neutra",0.259,0.363,0.168,0.19
"P09","Negativa",0.085,0.289,0.658,0.228
"P09","No sabe",0.037,0.133,0.08,0.204
"P10","Positiva",0.224,0.101,0.145,0.183
"P10","Neutra",0.397,0.5,0.33,0.275
"P10","Negativa",0.274,0.185,0.327,0.051
"P10","No sabe",0.105,0.214,0.198,0.491
"P11","Positiva",0.279,0.14,0.195,0.342
"P11","Neutra",0.256,0.343,0.221,0.15
"P11","Negativa",0.443,0.418,0.528,0.341
"P11","No sabe",0.022,0.099,0.056,0.167
"P12","Positiva",0.186,0.131,0.148,0.148
"P12","Neutra",0.382,0.45,0.313,0.179
"P12","Negativa",0.28,0.127,0.296,0.183
"P12","No sabe",0.152,0.292,0.243,0.49
"P13","Positiva",0.23,0.06,0.062,0.029
"P13","Neutra",0.441,0.433,0.321,0.215
"P13","Negativa",0.138,0.089,0.29,0.055
"P13","No sabe",0.191,0.418,0.327,0.701
"P14","Positiva",0.127,0.031,0.032,0.006
"P14","Neutra",0.463,0.452,0.276,0.305
"P14","Negativa",0.142,0.088,0.268,0.009
"P14","No sabe",0.268,0.429,0.424,0.68
"P15","La seguridad",0.169,0.055,0.038,0.022
"P15","El tránsito",0.048,0.023,0.006,0.005
"P15","El arreglo de las calles",0.247,0.184,0.09,0.278
"P15","El estado de las escuelas y la educación",0.06,0.065,0.037,0
"P15","El sistema de salud",0.076,0.072,0.049,0.14
"P15","El deporte y la cultura",0.131,0.115,0.175,0
