"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.392,0.241,0.334,0.232
"P05","Bastante",0.425,0.35,0.293,0.239
"P05","Poco",0.141,0.239,0.15,0.155
"P05","Nada",0.042,0.17,0.177,0.251
"P05","No sabe",0,0,0.046,0.123
"P06","Siempre",0.18,0.178,0.193,0.163
"P06","Casi siempre",0.344,0.269,0.288,0.36
"P06","Casi nunca",0.388,0.312,0.366,0.218
"P06","Nunca, pero esta es una excepción",0.088,0.241,0.153,0.259
"P08","Al candidato del Frente de Todos",0.674,0.143,0.254,0.177
"P08","Al candidato de Juntos por el Cambio",0.036,0.217,0.233,0.301
"P08","Al candidato de los liberales - libertarios",0.269,0.225,0.352,0.168
"P08","Al candidato de la Izquierda",0.021,0.102,0.014,0.005
"P08","A otro candidato",0,0.116,0.045,0.108
"P08","No sabe",0,0.197,0.102,0.241
"P09","A Blanca Cantero por el Frente de Todos",0.115,0.322,0.174,0.164
"P09","A Federico García por el Frente de Todos",0.006,0.07,0.031,0.053
"P09","A Victor Rengifo por Juntos por el Cambio",0.35,0.088,0.231,0.188
"P09","A Mauro Arranz por Juntos por el Cambio",0.021,0.104,0.115,0.032
"P09","A Anibal Regueiro por un partido vecinal",0.173,0.096,0.154,0.06
"P09","A Eduardo Guardia por La Libertad Avanza",0.037,0.246,0.193,0.195
"P09","A Miguel Coria por el Frente de Izquierda",0.157,0.007,0.024,0
"P09","No sabe",0.141,0.067,0.078,0.308
"P12","A Blanca Cantero por el Frente de Todos con el apoyo de Sergio Massa",0.224,0.136,0.179,0.143
"P12","A Federico García por el Frente de Todos con el apoyo de La Cámpora",0,0.008,0.061,0.019
"P12","A Victor Rengifo por Juntos por el Cambio con el apoyo de Patricia Bullrich",0.036,0.222,0.193,0.246
"P12","A Mauro Arranz por Juntos por el Cambio con el apoyo de Horacio Rodriguez Larreta",0.033,0.132,0.131,0.024
"P12","A Anibal Regueiro por un partido vecinal",0.283,0.11,0.082,0.056
"P12","A Eduardo Guardia por La Libertad Avanza con el apoyo de Javier Milei",0.178,0.305,0.226,0.205
"P12","A Miguel Coria por el Frente de Izquierda con el apoyo de Myriam Bregman",0.215,0.012,0.024,0.049
"P12","No sabe",0.031,0.075,0.104,0.258
"P15","La votaría",0.393,0.156,0.22,0.146
"P15","Puede que la vote",0.277,0.405,0.101,0.088
"P15","Nunca la votaría",0.299,0.354,0.63,0.253
"P15","No sabe",0.031,0.085,0.049,0.513
"P16","Lo votaría",0.43,0.05,0.047,0.057
"P16","Puede que lo vote",0.15,0.702,0.126,0.09
"P16","Nunca lo votaría",0.251,0.181,0.798,0.12
"P16","No sabe",0.169,0.067,0.029,0.733
"P17","Lo votaría",0.399,0.127,0.071,0.075
"P17","Puede que lo vote",0.04,0.645,0.108,0.087
"P17","Nunca lo votaría",0.528,0.141,0.795,0.138
"P17","No sabe",0.033,0.087,0.026,0.7
"P18","Lo votaría",0.283,0.02,0.066,0.05
"P18","Puede que lo vote",0,0.633,0.062,0.049
"P18","Nunca lo votaría",0.543,0.287,0.843,0.119
"P18","No sabe",0.174,0.06,0.029,0.782
"P19","Lo votaría",0.455,0.139,0.095,0.079
"P19","Puede que lo vote",0.176,0.73,0.066,0.103
"P19","Nunca lo votaría",0.369,0.089,0.834,0.142
"P19","No sabe",0,0.042,0.005,0.676
"P20","Lo votaría",0.425,0.127,0.079,0.054
"P20","Puede que lo vote",0.381,0.646,0.059,0.028
"P20","Nunca lo votaría",0.194,0.167,0.846,0.152
"P20","No sabe",0,0.06,0.016,0.766
"P22","Si",0.569,0.251,0.25,0.354
"P22","No",0.431,0.749,0.75,0.646
