codigo	bloque	paleta	texto	label	aclaracion
P09	Bloque Único		Si las elecciones presidenciales fueran mañana ¿Al candidato de qué espacio político votaría?	Intención de voto para elecciones presidenciales según espacio político	
P09_imputada	Bloque Único		Si las elecciones presidenciales fueran mañana ¿Al candidato de qué espacio político votaría? (Imputación no lineal de indecisos)	Intención de voto para elecciones presidenciales según espacio político (Imputación no lineal de indecisos)	
P12	Bloque Único		Pensando en las próximas elecciones primarias (PASO) ¿A cuáles de los siguientes candidatos preferiría votar para Presidente y Vicepresidente de la Nacion?	Preferencia de voto para Presidente y Vicepresidente en elecciones primarias	
P12_imputada	Bloque Único		Pensando en las próximas elecciones primarias (PASO) ¿A cuáles de los siguientes candidatos preferiría votar para Presidente y Vicepresidente de la Nacion? (Imputación no lineal de indecisos)	Preferencia de voto para Presidente y Vicepresidente en elecciones primarias (Imputación no lineal de indecisos)	
P15	Bloque Único		En las elecciones a Jefe de Gobierno de la Ciudad de Buenos Aires de este año ¿A qué espacio político votaría?	Preferencia de voto para Jefe de Gobierno	
P15_imputada	Bloque Único		En las elecciones a Jefe de Gobierno de la Ciudad de Buenos Aires de este año ¿A qué espacio político votaría? (Imputación no lineal de indecisos)	Preferencia de voto para Jefe de Gobierno (Imputación no lineal de indecisos)	
P16	Bloque Único		En las elecciones a Jefe de Gobierno de la Ciudad de Buenos Aires de este año ¿A qué espacio político votaría?	Preferencia de voto para Jefe de Gobierno	
P16_imputada	Bloque Único		En las elecciones a Jefe de Gobierno de la Ciudad de Buenos Aires de este año ¿A qué espacio político votaría? (Imputación no lineal de indecisos)	Preferencia de voto para Jefe de Gobierno (Imputación no lineal de indecisos)	

P19	Bloque Único		Pensando en las próximas elecciones primarias (PASO) ¿A cuáles de los siguientes candidatos a Presidente, Vicepresidente, Gobernador y Vicegobernador de la Provincia de Buenos Aires preferiría votar?	Preferencia de voto para Presidente, Vicepresidente, Gobernador y Vicegobernador en elecciones primarias	
P19_imputada	Bloque Único		Pensando en las próximas elecciones primarias (PASO) ¿A cuáles de los siguientes candidatos a Presidente, Vicepresidente, Gobernador y Vicegobernador de la Provincia de Buenos Aires preferiría votar? (Imputación no lineal de indecisos)	Preferencia de voto para Presidente, Vicepresidente, Gobernador y Vicegobernador en elecciones primarias (Imputación no lineal de indecisos)	
P22	Bloque Único		¿Podría usted decirnos cuán seguro está de sus preferencias de voto en las próximas elecciones?	Nivel de seguridad sobre preferencias electorales	
P23	Bloque Único		¿Podría decirnos usted qué tan decidido está en ir a votar?	Nivel decisión sobre ir a votar o no	
P34	Bloque Único		Principales Problemas del país	Principales Problemas del país	
