"var","categoria","Si","No"
"P05","Mucho",0.538,0.317
"P05","Bastante",0.26,0.319
"P05","Poco",0.119,0.19
"P05","Nada",0.073,0.149
"P05","No sabe",0.01,0.025
"P06","Siempre",0.29,0.173
"P06","Casi siempre",0.458,0.336
"P06","Casi nunca",0.196,0.279
"P06","Nunca, pero esta es una excepción",0.056,0.212
"P08","Unión por la Patria",0.519,0.296
"P08","Juntos por el Cambio",0.277,0.308
"P08","De los Liberales libertarios",0.132,0.118
"P08","De la Izquierda",0.03,0.057
"P08","Hacemos por nuestro país",0.006,0.007
"P08","Otro",0.007,0.063
"P08","En blanco",0.007,0.03
"P08","No sabe",0.022,0.121
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.377,0.283
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.155,0.068
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Pablo Cocuzza a intendente por Juntos por el Cambio",0.132,0.149
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y David Zencich a intendente por Juntos por el Cambio",0.108,0.127
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.144,0.141
"P09","Raul Othaceché a intendente por el frente vecinal crecer",0.012,0.04
"P09","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.002,0.051
"P09","Guillermo Moreno a presidente, Luis D´elia a gobernador y Alberto Viscoti a intendente por Principios y valores",0.044,0.042
"P09","En blanco",0,0.02
"P09","No sabe",0.026,0.079
"P12","Lo votaría",0.406,0.244
"P12","Puede que lo vote",0.209,0.165
"P12","Nunca lo votaría",0.358,0.507
"P12","No sabe",0.027,0.084
"P13","Lo votaría",0.295,0.106
"P13","Puede que lo vote",0.152,0.183
"P13","Nunca lo votaría",0.506,0.592
"P13","No sabe",0.047,0.119
"P14","Lo votaría",0.216,0.233
"P14","Puede que lo vote",0.124,0.117
"P14","Nunca lo votaría",0.628,0.57
"P14","No sabe",0.032,0.08
"P15","Lo votaría",0.235,0.133
"P15","Puede que lo vote",0.122,0.137
"P15","Nunca lo votaría",0.607,0.631
"P15","No sabe",0.036,0.099
"P16","Lo votaría",0.203,0.158
"P16","Puede que lo vote",0.081,0.093
"P16","Nunca lo votaría",0.675,0.652
"P16","No sabe",0.041,0.097
