"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.28,0.384,0.433,0.159
"P05","Bastante",0.274,0.296,0.297,0.214
"P05","Poco",0.274,0.197,0.163,0.228
"P05","Nada",0.109,0.077,0.082,0.26
"P05","No sabe",0.063,0.046,0.025,0.139
"P06","Comunidad",0.277,0.296,0.338,0.148
"P06","MPN",0.231,0.208,0.112,0.124
"P06","Desarrollo Ciudadano",0.03,0.018,0.157,0.029
"P06","Partido Justicialista",0.08,0.025,0.046,0.09
"P06","Iguales",0.167,0.055,0.016,0.044
"P06","Otro",0.02,0.128,0.16,0.057
"P06","No sabe",0.195,0.27,0.171,0.508
"P07","Julieta Corroza por Comunidad",0.106,0.301,0.247,0.12
"P07","Sergio Soto por el MPN",0.222,0.124,0.086,0.124
"P07","Luis Bertolini por Desarrollo Ciudadano",0.187,0.191,0.223,0.022
"P07","Andrés Peressini por Iguales",0.326,0.085,0.018,0.091
"P07","Karina Ortiz por el PJ",0.048,0.116,0.08,0.016
"P07","No sabe",0.111,0.183,0.346,0.627
"P11","Julieta Corroza por Comunidad",0.327,0.276,0.254,0.171
"P11","Sergio Soto por el MPN",0.04,0.149,0.086,0.136
"P11","Luis Bertolini por Desarrollo Ciudadano",0.178,0.147,0.134,0.019
"P11","Andrés Peressini por Iguales",0.285,0.266,0.039,0.048
"P11","Karina Ortiz por el PJ",0.06,0.031,0.038,0.077
"P11","No sabe",0.11,0.131,0.449,0.549
"P15","Lo votaría",0.209,0.353,0.295,0.117
"P15","Puede que lo vote",0.189,0.349,0.199,0.117
"P15","Nunca lo votaría",0.394,0.221,0.41,0.059
"P15","No sabe",0.208,0.077,0.096,0.707
"P16","Lo votaría",0.226,0.136,0.149,0.122
"P16","Puede que lo vote",0.025,0.274,0.046,0.014
"P16","Nunca lo votaría",0.639,0.536,0.785,0.104
"P16","No sabe",0.11,0.054,0.02,0.76
"P17","Lo votaría",0.304,0.131,0.109,0.042
"P17","Puede que lo vote",0.137,0.392,0.127,0.02
"P17","Nunca lo votaría",0.398,0.374,0.649,0.102
"P17","No sabe",0.161,0.103,0.115,0.836
"P19","Lo votaría",0.429,0.079,0.054,0
"P19","Puede que lo vote",0.224,0.379,0.066,0
"P19","Nunca lo votaría",0.196,0.435,0.796,0.074
"P19","No sabe",0.151,0.107,0.084,0.926
"P20","Si",0.471,0.236,0.352,0.133
"P20","No",0.529,0.764,0.648,0.867
