"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.086,0.134,0.51,0.404
"P07","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta y santilli",0.463,0.347,0.1,0.104
"P07","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich y joaquin de la torre ",0.308,0.215,0.084,0.183
"P07","Al candidato de Milei en el municipio de Merlo",0.124,0.22,0.091,0.094
"P07","Al candidato de Espert en la boleta de Espert gobernador",0.013,0.034,0.035,0.035
"P07","A Cristian Franco por el Frente de Izquierda",0,0,0.068,0.032
"P07","No sabe",0.006,0.05,0.112,0.148
"P09","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.065,0.136,0.532,0.531
"P09","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Patricia Bullrich y Mauricio Macri",0.624,0.535,0.132,0.173
"P09","Al candidato de Javier Milei en el municipio de Merlo",0.26,0.251,0.108,0.138
"P09","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.038,0.023,0.02,0.024
"P09","A Cristian Franco por el Frente de Izquierda",0.003,0.005,0.078,0.029
"P09","No sabe",0.01,0.05,0.13,0.105
"P11","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.054,0.139,0.533,0.507
"P11","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta y Mauricio Macri",0.513,0.492,0.157,0.138
"P11","Al candidato de Javier Milei en el municipio de Merlo",0.324,0.257,0.097,0.193
"P11","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.03,0.019,0.021,0.005
"P11","A Cristian Franco por el Frente de Izquierda",0.004,0,0.083,0.053
"P11","No sabe",0.075,0.093,0.109,0.104
"P13","Muy buena",0.108,0.05,0.23,0.163
"P13","Buena",0.042,0.093,0.191,0.158
"P13","Ni buena ni mala",0.058,0.193,0.142,0.255
"P13","Mala",0.216,0.173,0.153,0.068
"P13","Muy mala",0.475,0.453,0.229,0.178
"P13","No sabe",0.101,0.038,0.055,0.178
"P14","Muy buena",0.289,0.196,0.051,0.094
"P14","Buena",0.231,0.14,0.074,0.067
"P14","Ni buena ni mala",0.241,0.316,0.336,0.292
"P14","Mala",0.019,0.091,0.17,0.133
"P14","Muy mala",0.067,0.081,0.237,0.022
"P14","No sabe",0.153,0.176,0.132,0.392
"P15","Muy buena",0.224,0.147,0.035,0.015
"P15","Buena",0.221,0.171,0.028,0.084
"P15","Ni buena ni mala",0.319,0.331,0.349,0.344
"P15","Mala",0.076,0.101,0.227,0.141
"P15","Muy mala",0.05,0.039,0.234,0.031
"P15","No sabe",0.11,0.211,0.127,0.385
"P16","Muy buena",0.302,0.055,0.072,0.072
"P16","Buena",0.089,0.168,0.076,0.107
"P16","Ni buena ni mala",0.176,0.24,0.236,0.247
"P16","Mala",0.171,0.152,0.249,0.233
"P16","Muy mala",0.19,0.263,0.291,0.094
"P16","No sabe",0.072,0.122,0.076,0.247
"P17","Muy buena",0.137,0.011,0.036,0.017
"P17","Buena",0.012,0.075,0.045,0
"P17","Ni buena ni mala",0.325,0.458,0.405,0.248
"P17","Mala",0.063,0.017,0.102,0.08
"P17","Muy mala",0.167,0.04,0.129,0.009
"P17","No sabe",0.296,0.399,0.283,0.646
"P18","Lo votaría",0.11,0.068,0.339,0.226
"P18","Puede que lo vote",0.027,0.186,0.152,0.218
