"var","categoria","Si","No"
"P06","Mucho",0.432,0.51
"P06","Bastante",0.373,0.343
"P06","Poco",0.167,0.121
"P06","Nada",0.026,0.021
"P06","No sabe",0.002,0.005
"P07","Siempre",0.251,0.288
"P07","Casi siempre",0.429,0.429
"P07","Casi nunca",0.262,0.224
"P07","Nunca, pero esta es una excepción",0.058,0.059
"P09","Gran excedente habitual",0.02,0.013
"P09","Gran excedente excepcional",0.012,0.008
"P09","Pequeño excedente habitual",0.048,0.072
"P09","Pequeño excedente excepcional",0.138,0.149
"P09","Alcanza gastos familia",0.11,0.109
"P09","No alcanza gastos familia",0.112,0.053
"P09","Solo NBFamiliares",0.252,0.288
"P09","No alcanza NBFamiliares",0.306,0.303
"P09","No sabe",0.002,0.005
"P10","Tiene Decidido que va a ir a votar",0.856,0.908
"P10","Tiene dudas sobre si va a ir a  votar",0.096,0.082
"P10","Tiene Decidido que no va a ir a votar",0.048,0.01
"P13","Unión por la Patria",0.214,0.449
"P13","Juntos por el Cambio ",0.314,0.241
"P13","Liberales",0.22,0.182
"P13","Izquierda",0.083,0.026
"P13","Hacemos por Nuestro país",0.051,0.05
"P13","No sabe",0.118,0.052
"P18","Sergio Massa presidente, Agustín Rossi vicepresidente y Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.226,0.453
"P18","Patricia Bullrich presidenta, Luis Petri vicepresidente y Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.409,0.299
"P18","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.148,0.208
"P18","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.043,0.003
"P18","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González por el Frente de Izquierda",0.068,0.012
"P18","En blanco",0.048,0.013
"P18","No sabe",0.058,0.012
"P21","Totalmente seguro",0.577,0.754
"P21","Bastante seguro",0.14,0.127
"P21","Algo seguro",0.152,0.085
"P21","Para nada seguro",0.131,0.034
"P32","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.185,0.079
"P32","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.121,0.067
"P32","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.195,0.24
"P32","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.286,0.247
"P32","En blanco",0.155,0.231
"P32","No sabe",0.058,0.136
"P33","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.098,0.1
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.488,0.373
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.179,0.109
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.018,0.009
"P33","En blanco",0.109,0.275
"P33","No sabe",0.108,0.134
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.286,0.147
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.44,0.418
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.042,0.171
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.094,0.011
"P34","En blanco",0.113,0.2
"P34","No sabe",0.025,0.053
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.349,0.351
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.242,0.172
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.203,0.28
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.091,0.087
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.053,0.06
"P36","No sabe",0.062,0.05
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.293,0.475
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.429,0.374
"P37","En blanco",0.141,0.102
"P37","No sabe",0.137,0.049
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.432,0.331
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.211,0.226
"P38","En blanco",0.196,0.304
"P38","No sabe",0.161,0.139
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.314,0.479
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.359,0.298
"P39","En blanco",0.165,0.136
"P39","No sabe",0.162,0.087
"P45","Lo votaría",0.274,0.477
"P45","Puede que lo vote",0.123,0.077
"P45","Nunca lo votaría",0.508,0.417
"P45","No sabe",0.095,0.029
"P46","Lo votaría",0.409,0.291
"P46","Puede que lo vote",0.153,0.117
"P46","Nunca lo votaría",0.364,0.547
"P46","No sabe",0.074,0.045
"P47","Lo votaría",0.22,0.2
"P47","Puede que lo vote",0.209,0.132
"P47","Nunca lo votaría",0.469,0.622
"P47","No sabe",0.102,0.046
"P48","Lo votaría",0.202,0.108
"P48","Puede que lo vote",0.247,0.315
"P48","Nunca lo votaría",0.501,0.508
"P48","No sabe",0.05,0.069
"P49","Lo votaría",0.139,0.072
"P49","Puede que lo vote",0.264,0.278
"P49","Nunca lo votaría",0.489,0.569
"P49","No sabe",0.108,0.081
"P50","Si",1,0.269
"P50","No",0,0.731
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.228,0.445
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.119,0.265
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.426,0.256
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.162,0.001
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.021,0.012
"P51","En blanco",0.016,0.01
"P51","No sabe",0.028,0.011
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.373,0.501
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.312,0.342
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.059,0.084
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.17,0.003
"P52","En blanco",0.027,0.016
"P52","No sabe",0.059,0.054
"P53","Sergio Massa y Javier Milei",0.586,0.475
"P53","Patricia Bullrich y Javier Milei",0.353,0.432
"P53","Sergio Massa y Patricia Bullrich",0.061,0.093
"P54","Muy buena",0.053,0.048
"P54","Buena",0.06,0.116
"P54","Regular",0.12,0.262
"P54","Mala",0.264,0.231
"P54","Muy mala",0.503,0.343
"P55","Muy buena",0.058,0.061
"P55","Buena",0.068,0.165
"P55","Regular",0.156,0.207
"P55","Mala",0.205,0.176
"P55","Muy mala",0.513,0.391
"P56","Muy buena",0.089,0.143
"P56","Buena",0.15,0.281
"P56","Regular",0.341,0.348
"P56","Mala",0.282,0.141
"P56","Muy mala",0.138,0.087
"P57","Muy buena",0.052,0.043
"P57","Buena",0.129,0.219
"P57","Regular",0.424,0.445
"P57","Mala",0.262,0.194
"P57","Muy mala",0.133,0.099
"P58","Muy buena",0.058,0.073
"P58","Buena",0.13,0.207
"P58","Regular",0.309,0.33
"P58","Mala",0.249,0.236
"P58","Muy mala",0.254,0.154
"P59","Muy buena",0.084,0.117
"P59","Buena",0.198,0.334
"P59","Regular",0.444,0.376
"P59","Mala",0.19,0.112
"P59","Muy mala",0.084,0.061
"P60","Ha aumentado significativamente",0.063,0.078
"P60","Ha aumentado ligeramente",0.162,0.212
"P60","Se mantiene igual",0.264,0.304
"P60","Ha disminuido ligeramente",0.204,0.197
"P60","Ha disminuido significativamente",0.307,0.209
"P61","Muy baja",0.054,0.044
"P61","Baja",0.023,0.076
"P61","Moderada",0.086,0.104
"P61","Alta",0.202,0.29
"P61","Muy alta",0.635,0.486
"P62","Muy bajas",0.077,0.037
"P62","Bajas",0.068,0.101
"P62","Adecuadas",0.239,0.282
"P62","Altas",0.294,0.337
"P62","Muy altas",0.322,0.243
"P63","No, ninguna dificultad",0.27,0.312
"P63","Alguna dificultad ocasional",0.301,0.33
"P63","Sí, dificultades frecuentes",0.429,0.358
"P64","Sí, absolutamente",0.384,0.488
"P64","Sí, en cierta medida",0.379,0.288
"P64","No, en absoluto",0.237,0.224
"P65","Reducir la inflación",0.45,0.442
"P65","Implementar reformas fiscales",0.103,0.108
"P65","Establecer políticas de control de precios",0.095,0.161
"P65","Reducir el gasto público",0.286,0.218
"P65","Estimular la inversión extranjera",0.061,0.054
"P65","Aumentar los subsidios a los servicios públicos",0.005,0.017
"P66","Fomentar la competencia entre proveedores",0.4,0.302
"P66","Incrementar la inversión en infraestructura",0.176,0.206
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.096,0.186
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.328,0.306
"P67","Muy positiva",0.184,0.285
"P67","Positiva",0.214,0.217
"P67","Neutral",0.289,0.244
"P67","Algo negativa",0.143,0.079
"P67","Negativa",0.097,0.093
"P67","No sabe",0.073,0.082
"P68","Muy positivo",0.116,0.204
"P68","Positivo",0.234,0.219
"P68","Neutral",0.323,0.292
"P68","Algo negativo",0.137,0.07
"P68","Negativo",0.081,0.106
"P68","No sabe",0.109,0.109
"P69","Muy positivo",0.065,0.154
"P69","Positivo",0.125,0.187
"P69","Neutral",0.514,0.398
"P69","Algo negativo",0.091,0.06
"P69","Negativo",0.062,0.082
"P69","No sabe",0.143,0.119
"P70","Muy positiva",0.247,0.403
"P70","Positiva",0.25,0.21
"P70","Neutral",0.298,0.177
"P70","Algo negativa",0.09,0.085
"P70","Negativa",0.064,0.095
"P70","No sabe",0.051,0.03
"P71","Muy positivo",0.246,0.385
"P71","Positivo",0.217,0.211
"P71","Neutral",0.287,0.185
"P71","Algo negativo",0.109,0.089
"P71","Negativo",0.114,0.097
"P71","No sabe",0.027,0.033
"P72","Muy positivo",0.241,0.361
"P72","Positivo",0.302,0.214
