"var","categoria","Si","No"
"P06","Mucho",0.432,0.533
"P06","Bastante",0.375,0.331
"P06","Poco",0.167,0.107
"P06","Nada",0.022,0.023
"P06","No sabe",0.004,0.006
"P07","Siempre",0.248,0.302
"P07","Casi siempre",0.422,0.437
"P07","Casi nunca",0.264,0.203
"P07","Nunca, pero esta es una excepción",0.066,0.058
"P09","Gran excedente habitual",0.015,0.012
"P09","Gran excedente excepcional",0.008,0.01
"P09","Pequeño excedente habitual",0.058,0.075
"P09","Pequeño excedente excepcional",0.129,0.156
"P09","Alcanza gastos familia",0.134,0.098
"P09","No alcanza gastos familia",0.084,0.051
"P09","Solo NBFamiliares",0.271,0.288
"P09","No alcanza NBFamiliares",0.296,0.306
"P09","No sabe",0.005,0.004
"P10","Tiene Decidido que va a ir a votar",0.88,0.911
"P10","Tiene dudas sobre si va a ir a  votar",0.094,0.075
"P10","Tiene Decidido que no va a ir a votar",0.026,0.014
"P13","Unión por la Patria",0.285,0.469
"P13","Juntos por el Cambio ",0.325,0.236
"P13","Liberales",0.206,0.176
"P13","Izquierda",0.057,0.02
"P13","Hacemos por Nuestro país",0.047,0.049
"P13","No sabe",0.08,0.05
"P18","Sergio Massa presidente, Agustín Rossi vicepresidente y Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.313,0.457
"P18","Patricia Bullrich presidenta, Luis Petri vicepresidente y Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.38,0.307
"P18","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.195,0.193
"P18","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.02,0.004
"P18","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González por el Frente de Izquierda",0.035,0.013
"P18","En blanco",0.027,0.014
"P18","No sabe",0.03,0.012
"P21","Totalmente seguro",0.639,0.785
"P21","Bastante seguro",0.158,0.11
"P21","Algo seguro",0.124,0.074
"P21","Para nada seguro",0.079,0.031
"P32","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.102,0.087
"P32","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.112,0.051
"P32","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.252,0.221
"P32","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.241,0.251
"P32","En blanco",0.221,0.237
