"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.512,0.486,0.36,0.214
"P05","Bastante",0.161,0.27,0.272,0.3
"P05","Poco",0.096,0.144,0.197,0.229
"P05","Nada",0.181,0.069,0.161,0.188
"P05","No sabe",0.05,0.031,0.01,0.069
"P06","Siempre",0.394,0.264,0.211,0.188
"P06","Casi siempre",0.225,0.336,0.358,0.343
"P06","Casi nunca",0.216,0.304,0.319,0.286
"P06","Nunca, pero esta es una excepción",0.165,0.096,0.112,0.183
"P09","De Unión por la Patria",0.738,0.493,0.104,0.145
"P09","De Juntos por el Cambio",0.051,0.208,0.481,0.319
"P09","De los liberales libertarios",0.02,0.096,0.195,0.146
"P09","De la Izquierda",0.034,0.036,0.02,0.033
"P09","Hacemos por Nuestro País",0.023,0.033,0.017,0.019
"P09","otro",0.048,0.064,0.038,0.075
"P09","En blanco",0.041,0.006,0.071,0.08
"P09","No sabe",0.045,0.064,0.074,0.183
"P10","Unidos para Cambiar Santa Fe",0.604,0.269,0.228,0.135
"P10","Juntos Avancemos",0.226,0.33,0.298,0.217
"P10","De los liberales libertarios",0.019,0.087,0.169,0.113
"P10","De la Izquierda",0.038,0.057,0.037,0.037
"P10","En blanco",0.027,0.039,0.093,0.082
"P10","No sabe",0.086,0.218,0.175,0.416
"P11","Carolina Losada a gobernadora y Federico Angelini a vicegobernador por Unidos para Cambiar Santa Fe",0.085,0.146,0.285,0.192
"P11","Maximiliano Pullaro a gobernador y Gisela Scaglia a vicegobernadora por Unidos para Cambiar Santa Fe",0.044,0.136,0.244,0.211
"P11","Mónica Fein a gobernadora y Eugenio Fernández a vicegobernador por Unidos para Cambiar Santa Fe",0.023,0.041,0.099,0.063
"P11","Marcelo Lewandowski a gobernador y Silvina Patricia Frana a vicegobernadora por Juntos Avancemos",0.327,0.349,0.114,0.067
"P11","Marcos Cleri a gobernador y Alejandra del Huerto Obeid a vicegobernadora por Juntos Avancemos",0.355,0.093,0.024,0.043
"P11","Leandro Busatto a gobernador y Alejandra Gómez Sáenz a vicegobernadora por Juntos Avancemos",0.093,0.074,0.043,0.045
"P11","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.029,0.06,0.019,0.02
"P11","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0,0.038,0.023,0.016
"P11","En blanco",0,0,0.092,0.085
"P11","No sabe",0.044,0.063,0.057,0.258
"P15","Lo votaría",0.304,0.164,0.071,0.041
"P15","Puede que lo vote",0.219,0.318,0.117,0.103
"P15","Nunca lo votaría",0.166,0.222,0.561,0.171
"P15","No sabe",0.311,0.296,0.251,0.685
"P16","La votaría",0.12,0.145,0.252,0.145
"P16","Puede que la vote",0.129,0.152,0.158,0.162
"P16","Nunca la votaría",0.653,0.612,0.521,0.276
"P16","No sabe",0.098,0.091,0.069,0.417
"P17","Lo votaría",0.124,0.174,0.255,0.177
"P17","Puede que lo vote",0.074,0.195,0.186,0.157
"P17","Nunca lo votaría",0.717,0.572,0.507,0.242
"P17","No sabe",0.085,0.059,0.052,0.424
"P18","La votaría",0.247,0.102,0.069,0.035
"P18","Puede que la vote",0.104,0.253,0.081,0.102
"P18","Nunca la votaría",0.387,0.379,0.632,0.096
"P18","No sabe",0.262,0.266,0.218,0.767
"P19","La votaría",0.152,0.102,0.116,0.064
"P19","Puede que la vote",0.202,0.289,0.141,0.145
"P19","Nunca la votaría",0.472,0.462,0.638,0.164
"P19","No sabe",0.174,0.147,0.105,0.627
"P20","Lo votaría",0.544,0.402,0.099,0.07
"P20","Puede que lo vote",0.178,0.363,0.084,0.116
"P20","Nunca lo votaría",0.14,0.144,0.777,0.141
"P20","No sabe",0.138,0.091,0.04,0.673
"P22","Lo votaría",0.397,0.107,0.016,0.017
"P22","Puede que lo vote",0.189,0.396,0.059,0.028
"P22","Nunca lo votaría",0.181,0.223,0.75,0.059
"P22","No sabe",0.233,0.274,0.175,0.896
"P23","Lo votaría",0.39,0.1,0.021,0.029
"P23","Puede que lo vote",0.201,0.454,0.04,0.045
"P23","Nunca lo votaría",0.256,0.233,0.811,0.102
"P23","No sabe",0.153,0.213,0.128,0.824
"P24","Lo votaría",0.303,0.122,0.018,0.04
"P24","Puede que lo vote",0.24,0.442,0.044,0.023
"P24","Nunca lo votaría",0.267,0.222,0.833,0.126
"P24","No sabe",0.19,0.214,0.105,0.811
"P25","Lo votaría",0.102,0.041,0.121,0.039
"P25","Puede que lo vote",0.147,0.201,0.182,0.093
"P25","Nunca lo votaría",0.54,0.52,0.586,0.153
"P25","No sabe",0.211,0.238,0.111,0.715
"P26","Lo votaría",0.082,0.017,0.036,0.002
"P26","Puede que la vote",0.113,0.17,0.082,0.035
"P26","Nunca la votaría",0.487,0.44,0.635,0.09
"P26","No sabe",0.318,0.373,0.247,0.873
"P27","La votaría",0.045,0.026,0.073,0.008
"P27","Puede que la vote",0.132,0.238,0.116,0.037
"P27","Nunca la votaría",0.541,0.374,0.617,0.142
"P27","No sabe",0.282,0.362,0.194,0.813
"P28","Lo votaría",0.067,0.009,0.031,0.012
"P28","Puede que la vote",0.128,0.235,0.053,0.029
"P28","Nunca la votaría",0.471,0.343,0.672,0.124
"P28","No sabe",0.334,0.413,0.244,0.835
"P29","La votaría",0.257,0.126,0.025,0.059
"P29","Puede que la vote",0.143,0.312,0.073,0.039
"P29","Nunca la votaría",0.339,0.263,0.694,0.103
"P29","No sabe",0.261,0.299,0.208,0.799
"P30","Lo votaría",0.106,0.03,0.039,0.013
"P30","Puede que la vote",0.085,0.231,0.049,0.045
"P30","Nunca la votaría",0.434,0.305,0.675,0.097
"P30","No sabe",0.375,0.434,0.237,0.845
"P31","La votaría",0.331,0.048,0.02,0.028
"P31","Puede que la vote",0.229,0.378,0.071,0.085
"P31","Nunca la votaría",0.259,0.306,0.775,0.174
"P31","No sabe",0.181,0.268,0.134,0.713
"P32","La votaría",0.184,0.066,0.016,0.017
"P32","Puede que la vote",0.136,0.224,0.039,0.026
"P32","Nunca la votaría",0.355,0.317,0.736,0.123
"P32","No sabe",0.325,0.393,0.209,0.834
"P33","Lo votaría",0.08,0.025,0.021,0.01
"P33","Puede que la vote",0.198,0.237,0.048,0.06
"P33","Nunca la votaría",0.38,0.319,0.689,0.104
"P33","No sabe",0.342,0.419,0.242,0.826
"P34","La votaría",0.038,0.046,0.02,0.006
"P34","Puede que la vote",0.095,0.247,0.051,0.028
"P34","Nunca la votaría",0.445,0.306,0.657,0.122
"P34","No sabe",0.422,0.401,0.272,0.844
"P35","Si",0.54,0.494,0.408,0.344
"P35","No",0.46,0.506,0.592,0.656
