"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Del Frente de Todos y el peronismo",0.762,0.235,0.144,0.2
"P08","De Juntos por el cambio",0.114,0.301,0.421,0.383
"P08","De los Liberales libertarios",0.025,0.269,0.331,0.227
"P08","De la Izquierda",0,0.029,0.026,0.006
"P08","No sabe",0.099,0.166,0.078,0.184
"P09","A Sergio Massa",0.335,0.362,0.128,0.245
"P09","A Daniel Scioli",0.105,0.051,0.163,0.108
"P09","A algún candidato del peronismo",0.133,0.137,0.095,0.137
"P09","A algún candidato del kirchnerismo",0.427,0.45,0.614,0.51
"P10","A Horacio Rodriguez Larreta",0.017,0.227,0.108,0.144
"P10","A Patricia Bullrich",0.879,0.67,0.776,0.73
"P10","A Facundo Manes",0.08,0.042,0.046,0.063
"P10","A Gerardo Morales",0.024,0.061,0.07,0.063
"P11","Alfredo Cornejo por Cambia Mendoza",0.118,0.276,0.328,0.3
"P11","Luis Petri por Cambia Mendoza",0.026,0.159,0.169,0.169
"P11","Omar De Marchi por La Unión Mendocina",0.083,0.201,0.193,0.145
"P11","Omar Parisi por Elegí Mendoza",0.181,0.102,0.065,0.072
"P11","Guillermo Carmona por Elegí Mendoza",0.434,0.051,0.036,0.05
"P11","Nicolás Guillén por Elegí Mendoza",0.036,0.008,0.024,0.009
"P11","Alfredo Guevara por Elegí Mendoza",0.111,0.023,0.03,0.011
"P11","Lautaro Giménez por el Frente de Izquierda",0,0.017,0.011,0.002
"P11","Victor da Vila por el Frente de Izquierda",0.004,0.009,0.025,0.001
"P11","No sabe",0.007,0.154,0.119,0.241
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.128,0.215,0.209,0.292
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.083,0.238,0.269,0.239
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.168,0.27,0.171,0.163
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.141,0.115,0.152,0.063
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.351,0.025,0.041,0.044
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.03,0.052,0.024,0.006
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.086,0.023,0.014,0.005
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.004,0.01,0.008,0.001
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0,0.012,0.013,0.002
"P14","No sabe",0.009,0.04,0.099,0.185
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.087,0.261,0.252,0.252
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.037,0.142,0.121,0.128
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.041,0.231,0.251,0.268
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.242,0.159,0.148,0.118
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.381,0.05,0.019,0.07
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.057,0.021,0.006,0.002
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.14,0.053,0.078,0.047
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0,0.016,0.02,0.002
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0,0,0.011,0.005
"P17","No sabe",0.015,0.067,0.094,0.108
"P20","Lo votaría",0.18,0.338,0.404,0.373
"P20","Puede que lo vote",0.086,0.119,0.096,0.145
"P20","Nunca lo votaría",0.711,0.45,0.415,0.333
"P20","No sabe",0.023,0.093,0.085,0.149
"P21","Lo votaría",0.111,0.206,0.267,0.204
"P21","Puede que lo vote",0.172,0.212,0.154,0.293
"P21","Nunca lo votaría",0.678,0.439,0.481,0.27
"P21","No sabe",0.039,0.143,0.098,0.233
"P22","Lo votaría",0.1,0.212,0.186,0.14
"P22","Puede que lo vote",0.164,0.186,0.134,0.247
"P22","Nunca lo votaría",0.626,0.479,0.585,0.356
"P22","No sabe",0.11,0.123,0.095,0.257
"P23","Lo votaría",0.254,0.129,0.105,0.073
"P23","Puede que lo vote",0.302,0.122,0.049,0.115
"P23","Nunca lo votaría",0.403,0.565,0.751,0.537
"P23","No sabe",0.041,0.184,0.095,0.275
"P24","Lo votaría",0.453,0.081,0.034,0.07
