"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Del Frente de Todos y el peronismo",0.094,0.273,0.355,0.125
"P08","De Juntos por el cambio",0.413,0.331,0.337,0.138
"P08","De los Liberales libertarios",0.328,0.227,0.215,0.293
"P08","De la Izquierda",0.024,0.005,0.029,0
"P08","No sabe",0.141,0.164,0.064,0.444
"P09","A Sergio Massa",0.368,0.378,0.218,0.04
"P09","A Daniel Scioli",0.189,0.089,0.126,0
"P09","A algún candidato del peronismo",0.133,0.171,0.087,0
"P09","A algún candidato del kirchnerismo",0.31,0.362,0.569,0.96
"P10","A Horacio Rodriguez Larreta",0.174,0.182,0.127,0.049
"P10","A Patricia Bullrich",0.773,0.691,0.69,0.951
"P10","A Facundo Manes",0.045,0.046,0.062,0
"P10","A Gerardo Morales",0.008,0.081,0.121,0
"P11","Alfredo Cornejo por Cambia Mendoza",0.276,0.289,0.33,0.14
"P11","Luis Petri por Cambia Mendoza",0.145,0.175,0.132,0.106
"P11","Omar De Marchi por La Unión Mendocina",0.416,0.112,0.023,0
"P11","Omar Parisi por Elegí Mendoza",0.03,0.076,0.158,0
"P11","Guillermo Carmona por Elegí Mendoza",0.029,0.118,0.125,0.019
"P11","Nicolás Guillén por Elegí Mendoza",0.022,0.027,0.011,0
"P11","Alfredo Guevara por Elegí Mendoza",0.008,0.021,0.052,0.058
"P11","Lautaro Giménez por el Frente de Izquierda",0,0.008,0.019,0
"P11","Victor da Vila por el Frente de Izquierda",0.002,0.014,0.021,0.027
"P11","No sabe",0.072,0.16,0.129,0.65
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.232,0.276,0.209,0.247
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.256,0.268,0.211,0.105
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.351,0.16,0.099,0.022
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.063,0.083,0.161,0.154
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.018,0.064,0.118,0.029
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.016,0.047,0.023,0
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.017,0.011,0.037,0.006
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.001,0.003,0.015,0
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0.001,0.01,0.018,0
"P14","No sabe",0.045,0.078,0.109,0.437
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.242,0.28,0.248,0.102
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.103,0.133,0.106,0.117
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.457,0.174,0.083,0.233
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.067,0.157,0.203,0.058
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.024,0.097,0.109,0.084
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.02,0.016,0.017,0
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.056,0.062,0.1,0.038
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0.003,0.009,0.023,0
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0,0.005,0.008,0
"P17","No sabe",0.028,0.067,0.103,0.368
"P20","Lo votaría",0.344,0.446,0.355,0.153
"P20","Puede que lo vote",0.236,0.095,0.075,0.032
"P20","Nunca lo votaría",0.379,0.372,0.501,0.27
"P20","No sabe",0.041,0.087,0.069,0.545
"P21","Lo votaría",0.242,0.236,0.173,0.097
"P21","Puede que lo vote",0.313,0.226,0.166,0.135
"P21","Nunca lo votaría",0.352,0.4,0.563,0.124
"P21","No sabe",0.093,0.138,0.098,0.644
"P22","Lo votaría",0.47,0.083,0.012,0.006
"P22","Puede que lo vote",0.343,0.203,0.067,0.093
"P22","Nunca lo votaría",0.148,0.501,0.844,0.159
"P22","No sabe",0.039,0.213,0.077,0.742
"P23","Lo votaría",0.066,0.089,0.169,0.033
"P23","Puede que lo vote",0.119,0.118,0.141,0.025
"P23","Nunca lo votaría",0.707,0.582,0.617,0.2
"P23","No sabe",0.108,0.211,0.073,0.742
"P24","Lo votaría",0.056,0.096,0.137,0.019
"P24","Puede que lo vote",0.109,0.104,0.173,0.058
"P24","Nunca lo votaría",0.728,0.58,0.615,0.278
"P24","No sabe",0.107,0.22,0.075,0.645
"P25","Lo votaría",0.025,0.034,0.025,0.007
"P25","Puede que lo vote",0.065,0.069,0.107,0.012
"P25","Nunca lo votaría",0.77,0.629,0.708,0.276
"P25","No sabe",0.14,0.268,0.16,0.705
"P26","Lo votaría",0.016,0.011,0.056,0.006
"P26","Puede que lo vote",0.066,0.063,0.12,0.021
"P26","Nunca lo votaría",0.795,0.646,0.679,0.268
"P26","No sabe",0.123,0.28,0.145,0.705
"P27","Lo votaría",0.012,0.004,0.03,0
"P27","Puede que lo vote",0.048,0.046,0.093,0.021
"P27","Nunca lo votaría",0.784,0.65,0.703,0.275
"P27","No sabe",0.156,0.3,0.174,0.704
"P28","Lo votaría",0.016,0,0.021,0
"P28","Puede que lo vote",0.055,0.048,0.043,0.04
"P28","Nunca lo votaría",0.782,0.658,0.754,0.275
"P28","No sabe",0.147,0.294,0.182,0.685
"P29","La votaría",0.086,0.129,0.162,0.017
"P29","Puede que la vote",0.15,0.098,0.087,0.023
"P29","Nunca la votaría",0.562,0.459,0.572,0.224
"P29","No sabe",0.202,0.314,0.179,0.736
"P30","La votaría",0.059,0.073,0.082,0
"P30","Puede que la vote",0.12,0.102,0.122,0.093
"P30","Nunca la votaría",0.536,0.516,0.59,0.252
"P30","No sabe",0.285,0.309,0.206,0.655
"P31","Lo votaría",0.242,0.049,0.018,0.012
"P31","Puede que lo vote",0.22,0.185,0.04,0.097
"P31","Nunca lo votaría",0.349,0.507,0.83,0.288
"P31","No sabe",0.189,0.259,0.112,0.603
"P32","Lo votaría",0.058,0.05,0.134,0.033
"P32","Puede que lo vote",0.1,0.064,0.131,0.033
"P32","Nunca lo votaría",0.649,0.583,0.637,0.271
"P32","No sabe",0.193,0.303,0.098,0.663
