"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","En juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.15,0.121,0.114,0.069
"P06","En Juntos por el cambio, A Andrés Petrillo con el apoyo de Jorge Macri",0.345,0.152,0.065,0.161
"P06","En juntos por el Cambio,a Mauricio D’alessandro",0.057,0.062,0.032,0.064
"P06","En el frente de todos, a Gabriel Katopodis con el apoyo de Alberto Fernández",0.269,0.364,0.306,0.3
"P06","En el frente de todos, a Juan Esleiman con el apoyo de Sergio Massa",0.063,0.086,0.101,0.11
"P06","En el frente de todos, a Leonardo Grosso",0.026,0.048,0.142,0.029
"P06","Al candidato de Javier Milei",0.015,0.075,0.154,0.128
"P06","Al Candidato de la izquierda",0.02,0.007,0.013,0.016
"P06","No sabe",0.055,0.085,0.073,0.123
"P08","En Juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.19,0.165,0.14,0.134
"P08","En Juntos por el Cambio, a Andrés Petrillo con el apoyo de Jorge Macri",0.33,0.108,0.036,0.13
"P08","En Juntos por el Cambio, a Mauricio D’alessandro",0.108,0.067,0.065,0.064
"P08","En el Frente de Todos, a Fernando Moreira con el apoyo de Alberto Fernández",0.159,0.263,0.3,0.277
"P08","En el Frente de Todos, a Juan Esleiman con el apoyo de Sergio Massa",0.077,0.095,0.072,0.072
"P08","En el Frente de Todos, a Leonardo Grosso",0.057,0.07,0.168,0.068
"P08","Al candidato de Javier Milei",0.01,0.128,0.154,0.092
"P08","Al Candidato del Frente de Izquierda",0.025,0.005,0.002,0.013
"P08","No sabe",0.044,0.099,0.063,0.15
"P10","A Santiago López Medrano por Juntos por el Cambio",0.41,0.261,0.267,0.221
"P10","A Gabriel Katopodis por el Frente de Todos",0.422,0.437,0.406,0.354
"P10","Al candidato de los liberales libertarios",0.063,0.149,0.178,0.139
"P10","Al candidato del Frente de Izquierda",0.046,0.031,0.033,0.044
"P10","No sabe",0.059,0.122,0.116,0.242
"P12","A Santiago López Medrano por Juntos por el Cambio",0.527,0.294,0.235,0.212
"P12","A Fernando Moreira por el Frente de Todos",0.284,0.351,0.422,0.332
"P12","Al candidato de los liberales libertarios",0.021,0.15,0.148,0.133
"P12","Al candidato del Frente de Izquierda",0.063,0.01,0.01,0.023
"P12","No sabe",0.105,0.195,0.185,0.3
"P14","A Santiago López Medrano por Juntos por el Cambio",0.518,0.304,0.21,0.182
"P14","A Juan Esleiman por el Frente de Todos",0.267,0.334,0.415,0.263
"P14","Al candidato de los liberales libertarios",0.043,0.153,0.14,0.144
"P14","Al candidato del Frente de Izquierda",0.043,0.021,0.035,0.05
"P14","No sabe",0.129,0.188,0.2,0.361
"P16","A Andrés Petrillo por Juntos por el Cambio",0.604,0.26,0.184,0.164
"P16","A Gabriel Katopodis por el Frente de Todos",0.315,0.43,0.496,0.409
"P16","Al candidato de los liberales libertarios",0.015,0.173,0.153,0.133
"P16","Al candidato del Frente de Izquierda",0.018,0.007,0.01,0.02
"P16","No sabe",0.048,0.13,0.157,0.274
"P17","A Andrés Petrillo por Juntos por el Cambio",0.629,0.282,0.137,0.179
"P17","A Fernando Moreira por el Frente de Todos",0.311,0.379,0.5,0.324
"P17","Al candidato de los liberales libertarios",0.019,0.176,0.141,0.158
"P17","Al candidato del Frente de Izquierda",0.014,0.023,0.014,0.031
"P17","No sabe",0.027,0.14,0.208,0.308
"P18","A Andrés Petrillo por Juntos por el Cambio",0.618,0.262,0.191,0.177
"P18","A Juan Esleiman por el Frente de Todos",0.287,0.321,0.417,0.238
"P18","Al candidato de los liberales libertarios",0.023,0.188,0.15,0.15
"P18","Al candidato del Frente de Izquierda",0.014,0.024,0.02,0.056
"P18","No sabe",0.058,0.205,0.222,0.379
"P19","Lo votaría",0.27,0.135,0.119,0.07
