"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","En juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.068,0.03,0.129,0.244,0.12,0.07
"P06","En Juntos por el cambio, A Andrés Petrillo con el apoyo de Jorge Macri",0.137,0.16,0.212,0.109,0.161,0.164
"P06","En juntos por el Cambio,a Mauricio D’alessandro",0.058,0.049,0.057,0.064,0.013,0.061
"P06","En el frente de todos, a Gabriel Katopodis con el apoyo de Alberto Fernández",0.388,0.477,0.321,0.255,0.264,0.29
"P06","En el frente de todos, a Juan Esleiman con el apoyo de Sergio Massa",0.216,0.062,0.082,0.054,0.034,0.096
"P06","En el frente de todos, a Leonardo Grosso",0.016,0.101,0.07,0.045,0.077,0.064
"P06","Al candidato de Javier Milei",0.07,0.094,0.04,0.167,0.236,0.107
"P06","Al Candidato de la izquierda",0.007,0,0.014,0.008,0,0.027
"P06","No sabe",0.04,0.027,0.075,0.054,0.095,0.121
"P08","En Juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.21,0.118,0.173,0.258,0.107,0.114
"P08","En Juntos por el Cambio, a Andrés Petrillo con el apoyo de Jorge Macri",0.132,0.107,0.153,0.069,0.084,0.165
"P08","En Juntos por el Cambio, a Mauricio D’alessandro",0.044,0.14,0.071,0.104,0.037,0.061
"P08","En el Frente de Todos, a Fernando Moreira con el apoyo de Alberto Fernández",0.275,0.233,0.285,0.235,0.257,0.254
"P08","En el Frente de Todos, a Juan Esleiman con el apoyo de Sergio Massa",0.164,0.129,0.071,0.081,0.037,0.066
"P08","En el Frente de Todos, a Leonardo Grosso",0.066,0.12,0.099,0.06,0.127,0.074
"P08","Al candidato de Javier Milei",0.069,0.143,0.064,0.143,0.252,0.082
"P08","Al Candidato del Frente de Izquierda",0,0,0.007,0.004,0.006,0.025
"P08","No sabe",0.04,0.01,0.077,0.046,0.093,0.159
"P10","A Santiago López Medrano por Juntos por el Cambio",0.245,0.188,0.302,0.478,0.219,0.235
"P10","A Gabriel Katopodis por el Frente de Todos",0.653,0.496,0.43,0.199,0.308,0.357
"P10","Al candidato de los liberales libertarios",0.039,0.192,0.116,0.197,0.278,0.097
"P10","Al candidato del Frente de Izquierda",0.021,0,0.041,0.046,0.025,0.057
"P10","No sabe",0.042,0.124,0.111,0.08,0.17,0.254
"P12","A Santiago López Medrano por Juntos por el Cambio",0.451,0.195,0.303,0.474,0.25,0.217
"P12","A Fernando Moreira por el Frente de Todos",0.35,0.453,0.433,0.252,0.254,0.307
"P12","Al candidato de los liberales libertarios",0.04,0.186,0.087,0.147,0.247,0.107
"P12","Al candidato del Frente de Izquierda",0,0.077,0.014,0.014,0.013,0.036
"P12","No sabe",0.159,0.089,0.163,0.113,0.236,0.333
"P14","A Santiago López Medrano por Juntos por el Cambio",0.25,0.268,0.34,0.456,0.218,0.184
"P14","A Juan Esleiman por el Frente de Todos",0.577,0.419,0.343,0.25,0.233,0.24
"P14","Al candidato de los liberales libertarios",0.043,0.136,0.107,0.128,0.253,0.123
"P14","Al candidato del Frente de Izquierda",0.021,0.078,0.025,0.052,0.013,0.043
"P14","No sabe",0.109,0.099,0.185,0.114,0.283,0.41
"P16","A Andrés Petrillo por Juntos por el Cambio",0.402,0.174,0.301,0.41,0.19,0.195
"P16","A Gabriel Katopodis por el Frente de Todos",0.489,0.653,0.428,0.37,0.349,0.387
"P16","Al candidato de los liberales libertarios",0.089,0.138,0.11,0.135,0.232,0.111
"P16","Al candidato del Frente de Izquierda",0,0,0.012,0.014,0,0.021
"P16","No sabe",0.02,0.035,0.149,0.071,0.229,0.286
"P17","A Andrés Petrillo por Juntos por el Cambio",0.379,0.195,0.308,0.434,0.201,0.213
"P17","A Fernando Moreira por el Frente de Todos",0.463,0.577,0.437,0.243,0.322,0.315
"P17","Al candidato de los liberales libertarios",0.089,0.188,0.104,0.159,0.224,0.116
"P17","Al candidato del Frente de Izquierda",0.021,0,0.022,0.04,0.004,0.026
"P17","No sabe",0.048,0.04,0.129,0.124,0.249,0.33
"P18","A Andrés Petrillo por Juntos por el Cambio",0.379,0.213,0.331,0.41,0.179,0.197
"P18","A Juan Esleiman por el Frente de Todos",0.505,0.57,0.347,0.232,0.304,0.197
