"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Empleado sector publico",0.329,0.221,0.298,0.053
"P08","Empleado sector privado",0.323,0.24,0.305,0.199
"P08","Changas o trabajos eventuales",0.122,0.345,0.133,0.428
"P08","Estudiante",0.006,0.055,0.07,0.015
"P08","Amas de casa",0.037,0.031,0.068,0.137
"P08","Profesional o independiente",0.076,0.037,0.034,0.023
"P08","Comerciante, emprendedor o empresario",0.044,0.017,0.043,0.145
"P08","Trabajador informal",0.006,0.014,0.007,0
"P08","No tengo trabajo",0.057,0.04,0.042,0
"P09","Siempre",0.292,0.191,0.224,0.141
"P09","Casi siempre",0.327,0.371,0.338,0.404
"P09","Casi nunca",0.282,0.325,0.32,0.099
"P09","Nunca, pero esta es una excepción",0.099,0.113,0.118,0.356
"P10","Positiva",0.487,0.382,0.365,0.165
"P10","Neutra",0.253,0.385,0.391,0.509
"P10","Negativa",0.237,0.184,0.241,0.129
"P10","No sabe",0.023,0.049,0.003,0.197
"P11","Positiva",0.527,0.425,0.441,0.325
"P11","Neutra",0.209,0.339,0.359,0.369
"P11","Negativa",0.243,0.198,0.188,0.129
"P11","No sabe",0.021,0.038,0.012,0.177
"P13","Positiva",0.522,0.407,0.39,0.414
"P13","Neutra",0.206,0.371,0.361,0.409
"P13","Negativa",0.251,0.191,0.249,0
"P13","No sabe",0.021,0.031,0,0.177
"P14","Positiva",0.38,0.186,0.237,0.439
"P14","Neutra",0.235,0.253,0.298,0.089
"P14","Negativa",0.366,0.527,0.445,0.177
"P14","No sabe",0.019,0.034,0.02,0.295
"P15","Positiva",0.428,0.184,0.195,0.279
"P15","Neutra",0.245,0.426,0.363,0.356
"P15","Negativa",0.297,0.344,0.419,0.009
"P15","No sabe",0.03,0.046,0.023,0.356
"P16","Positiva",0.397,0.309,0.348,0.333
"P16","Neutra",0.213,0.258,0.283,0.221
"P16","Negativa",0.345,0.399,0.338,0.139
"P16","No sabe",0.045,0.034,0.031,0.307
"P17","Positiva",0.326,0.19,0.499,0.262
"P17","Neutra",0.109,0.182,0.233,0.263
"P17","Negativa",0.551,0.612,0.263,0.298
"P17","No sabe",0.014,0.016,0.005,0.177
"P18","Positiva",0.769,0.565,0.139,0.425
"P18","Neutra",0.07,0.211,0.129,0.137
"P18","Negativa",0.147,0.211,0.722,0.196
"P18","No sabe",0.014,0.013,0.01,0.242
"P20","Positiva",0.415,0.145,0.297,0.106
"P20","Neutra",0.197,0.425,0.35,0.317
"P20","Negativa",0.358,0.363,0.308,0.115
"P20","No sabe",0.03,0.067,0.045,0.462
"P21","Si",0.437,0.458,0.527,0.496
"P21","No",0.439,0.356,0.259,0.107
"P21","No sabe",0.124,0.186,0.214,0.397
"P23","Gobierno nacional",0.203,0.215,0.52,0.031
"P23","Gobierno provincial",0.701,0.638,0.361,0.47
"P23","No sabe",0.096,0.147,0.119,0.499
"P24","El gobierno anterior de Omar Gutierrez",0.45,0.392,0.394,0.366
"P24","El actual gobierno de Rolo Figueroa",0.346,0.109,0.196,0.23
"P24","No sabe",0.204,0.499,0.41,0.404
"P25","El gobierno anterior de Alberto Fernández",0.881,0.623,0.199,0.136
"P25","El actual gobierno de Javier Milei",0.028,0.138,0.787,0.864
"P25","No sabe",0.091,0.239,0.014,0
"P26","Si",0.805,0.936,0.871,0.509
"P26","No",0.195,0.064,0.129,0.491
"P27","Si",0.264,0.191,0.546,0.154
"P27","No estoy seguro",0.427,0.474,0.319,0.414
"P27","No",0.26,0.194,0.042,0.151
"P27","No sabe",0.049,0.141,0.093,0.281
"P28","Espionaje por medio del Monitoreo de telecomunicaciones satelitales",0.27,0.288,0.273,0.041
"P28","Investigaciones científicas no declaradas con fines secretos",0.385,0.221,0.176,0.238
"P28","Prestar servicios de comunicación y posicionamiento global al ejército Chino",0.223,0.202,0.071,0.079
"P28","Otro",0.037,0.072,0.178,0.087
"P28","No sabe",0.085,0.217,0.302,0.555
"P29","Es imposible",0.409,0.278,0.245,0.101
"P29","Es muy difícil",0.361,0.376,0.14,0.175
"P29","Es bastante factible",0.086,0.098,0.214,0.011
"P29","Es posible",0.109,0.146,0.316,0.121
"P29","No sabe",0.035,0.102,0.085,0.592
"P30","Si",0.661,0.472,0.167,0.24
"P30","Es probable",0.254,0.236,0.14,0.16
"P30","No",0.047,0.145,0.581,0.214
"P30","No sabe",0.038,0.147,0.112,0.386
"P31","De acuerdo",0.782,0.645,0.248,0.214
"P31","Ni de acuerdo ni en desacuerdo",0.147,0.225,0.204,0.451
"P31","En desacuerdo",0.058,0.087,0.489,0.024
"P31","No sabe",0.013,0.043,0.059,0.311
"P32","Si",0.708,0.709,0.694,0.479
"P32","No",0.208,0.147,0.154,0.159
"P32","No sabe",0.084,0.144,0.152,0.362
"P33","Muy de acuerdo",0.371,0.21,0.08,0.077
"P33","De acuerdo",0.331,0.205,0.076,0.204
"P33","Ni de acuerdo ni en desacuerdo",0.178,0.235,0.067,0.04
"P33","En desacuerdo",0.088,0.272,0.648,0.418
"P33","Muy en desacuerdo",0.02,0.052,0.124,0.122
"P33","No sabe",0.012,0.026,0.005,0.139
"P34","Si",0.75,0.651,0.721,0.602
"P34","No",0.25,0.349,0.279,0.398
"P35","Muy de acuerdo",0.425,0.17,0.107,0.187
"P35","De acuerdo",0.316,0.239,0.051,0.199
"P35","Ni de acuerdo ni en desacuerdo",0.139,0.284,0.089,0.113
"P35","En desacuerdo",0.076,0.217,0.563,0.109
"P35","Muy en desacuerdo",0.041,0.082,0.187,0.253
"P35","No sabe",0.003,0.008,0.003,0.139
"P36","1-Excelente",0.317,0.087,0.132,0.439
"P36","2",0.13,0.11,0.099,0.177
"P36","3",0.055,0.09,0.051,0
"P36","4",0.035,0.092,0.052,0
"P36","5",0.113,0.156,0.235,0.051
"P36","6",0.02,0.037,0.058,0
"P36","7",0.021,0.011,0.086,0.008
"P36","8",0.016,0.066,0.028,0
"P36","9-Pésimo",0.198,0.213,0.225,0.064
"P36","No sabe",0.095,0.138,0.034,0.261
"P37","1-Excelente",0.254,0.051,0.13,0.141
"P37","2",0.138,0.122,0.095,0.259
"P37","3",0.029,0.123,0.057,0.007
"P37","4",0.079,0.083,0.072,0.053
"P37","5",0.137,0.203,0.201,0.032
"P37","6",0.035,0.102,0.098,0.129
"P37","7",0.026,0.051,0.076,0.016
"P37","8",0.041,0.018,0.05,0.044
"P37","9-Pésimo",0.195,0.192,0.206,0.057
"P37","No sabe",0.066,0.055,0.015,0.262
"P38","1-Excelente",0.303,0.082,0.101,0.271
"P38","2",0.107,0.127,0.112,0.067
