"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Positiva",0.284,0.31,0.356,0.269
"P07","Neutra",0.11,0.274,0.175,0.259
"P07","Negativa",0.58,0.389,0.468,0.42
"P07","No sabe",0.026,0.027,0.001,0.052
"P08","Positiva",0.505,0.182,0.134,0.15
"P08","Neutra",0.35,0.594,0.23,0.273
"P08","Negativa",0.107,0.138,0.581,0.163
"P08","No sabe",0.038,0.086,0.055,0.414
"P09","Positiva",0.312,0.234,0.373,0.204
"P09","Neutra",0.204,0.393,0.159,0.245
"P09","Negativa",0.41,0.332,0.438,0.306
"P09","No sabe",0.074,0.041,0.03,0.245
"P10","Positiva",0.3,0.109,0.151,0.051
"P10","Neutra",0.428,0.688,0.17,0.202
"P10","Negativa",0.136,0.14,0.587,0.213
"P10","No sabe",0.136,0.063,0.092,0.534
"P11","Positiva",0.376,0.124,0.204,0.183
"P11","Neutra",0.227,0.428,0.08,0.235
"P11","Negativa",0.356,0.422,0.703,0.392
"P11","No sabe",0.041,0.026,0.013,0.19
"P13","Positiva",0.218,0.047,0.129,0.048
"P13","Neutra",0.316,0.759,0.169,0.087
"P13","Negativa",0.085,0.053,0.559,0.048
"P13","No sabe",0.381,0.141,0.143,0.817
"P14","Positiva",0.072,0.039,0.073,0.016
"P14","Neutra",0.315,0.704,0.28,0.029
"P14","Negativa",0.093,0.067,0.495,0.047
"P14","No sabe",0.52,0.19,0.152,0.908
"P15","La seguridad",0.11,0.08,0.106,0.022
"P15","El tránsito",0.041,0.018,0.017,0.014
"P15","El arreglo de las calles",0.189,0.15,0.145,0.211
"P15","El estado de las escuelas y la educación",0.026,0.047,0.074,0.029
"P15","El sistema de salud",0.066,0.092,0.078,0.044
"P15","El deporte y la cultura",0.059,0.113,0.129,0.187
"P15","La obra pública",0.009,0.062,0.131,0.038
"P15","La luminaria",0.126,0.081,0.05,0.061
"P15","No sabe",0.374,0.357,0.27,0.394
"P16","La seguridad",0.348,0.554,0.405,0.388
"P16","El tránsito",0.053,0.04,0.009,0.045
"P16","El arreglo de las calles",0.318,0.185,0.17,0.155
"P16","El estado de las escuelas y la educación",0.04,0.019,0.096,0.046
"P16","El sistema de salud",0.067,0.076,0.175,0.14
"P16","El deporte y la cultura",0.05,0.013,0.004,0.037
"P16","La obra pública",0.008,0.023,0.012,0.042
"P16","La luminaria",0.008,0.012,0.016,0.066
"P16","No sabe",0.108,0.078,0.113,0.081
"P17","Agua corriente y cloacas",0.474,0.587,0.491,0.471
"P17","Energía eléctrica",0.168,0.105,0.085,0.076
"P17","Red de gas natural",0.09,0.123,0.096,0.137
