"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Positiva",0.208,0.22,0.365,0.391
"P07","Neutra",0.183,0.208,0.23,0.234
"P07","Negativa",0.579,0.557,0.395,0.366
"P07","No sabe",0.03,0.015,0.01,0.009
"P08","Positiva",0.285,0.313,0.187,0.155
"P08","Neutra",0.347,0.451,0.361,0.492
"P08","Negativa",0.251,0.139,0.293,0.029
"P08","No sabe",0.117,0.097,0.159,0.324
"P09","Positiva",0.184,0.203,0.317,0.414
"P09","Neutra",0.235,0.279,0.267,0.22
"P09","Negativa",0.494,0.441,0.31,0.195
"P09","No sabe",0.087,0.077,0.106,0.171
"P10","Positiva",0.225,0.219,0.083,0.008
"P10","Neutra",0.422,0.486,0.37,0.331
"P10","Negativa",0.147,0.15,0.382,0.009
"P10","No sabe",0.206,0.145,0.165,0.652
"P11","Positiva",0.236,0.164,0.165,0.498
"P11","Neutra",0.233,0.293,0.261,0.26
"P11","Negativa",0.453,0.478,0.493,0.201
"P11","No sabe",0.078,0.065,0.081,0.041
"P12","Positiva",0.246,0.249,0.079,0.045
"P12","Neutra",0.314,0.46,0.359,0.236
"P12","Negativa",0.227,0.12,0.287,0.086
"P12","No sabe",0.213,0.171,0.275,0.633
"P13","Positiva",0.043,0.052,0.14,0.008
"P13","Neutra",0.356,0.492,0.396,0.276
"P13","Negativa",0.181,0.132,0.177,0.034
"P13","No sabe",0.42,0.324,0.287,0.682
"P14","Positiva",0.035,0.043,0.056,0
"P14","Neutra",0.399,0.43,0.38,0.244
"P14","Negativa",0.172,0.153,0.167,0.008
"P14","No sabe",0.394,0.374,0.397,0.748
"P15","La seguridad",0.091,0.064,0.058,0.037
"P15","El tránsito",0.008,0.011,0.029,0.101
"P15","El arreglo de las calles",0.136,0.219,0.155,0.23
"P15","El estado de las escuelas y la educación",0.055,0.043,0.041,0.012
"P15","El sistema de salud",0.104,0.055,0.067,0.028
"P15","El deporte y la cultura",0.064,0.142,0.148,0.293
"P15","La obra pública",0.026,0.005,0.109,0
"P15","La luminaria",0.121,0.102,0.047,0.05
"P15","No sabe",0.395,0.359,0.346,0.249
"P16","La seguridad",0.516,0.463,0.435,0.128
"P16","El tránsito",0.043,0.009,0.048,0
"P16","El arreglo de las calles",0.134,0.28,0.196,0.223
"P16","El estado de las escuelas y la educación",0.055,0.064,0.023,0.068
"P16","El sistema de salud",0.1,0.065,0.145,0.213
"P16","El deporte y la cultura",0.032,0,0.008,0.152
"P16","La obra pública",0.016,0.018,0.038,0
"P16","La luminaria",0.013,0.034,0.01,0.16
"P16","No sabe",0.091,0.067,0.097,0.056
"P17","Agua corriente y cloacas",0.505,0.556,0.513,0.475
"P17","Energía eléctrica",0.105,0.111,0.094,0.053
"P17","Red de gas natural",0.127,0.078,0.133,0.154
"P17","Recolección de residuos",0.172,0.128,0.135,0.137
"P17","Ninguno",0.091,0.127,0.125,0.181
"P18","Los robos",0.507,0.525,0.541,0.415
"P18","El narcotráfico",0.126,0.097,0.195,0.041
"P18","La ausencia de patrulleros y personal policial",0.208,0.264,0.172,0.373
"P18","Otro",0.1,0.078,0.08,0.131
"P18","Ninguno",0.059,0.036,0.012,0.04
"P19","Positiva",0.208,0.214,0.195,0.247
"P19","Neutra",0.272,0.405,0.42,0.379
