"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.222,0.171,0.185,0.147
"P10","Casi siempre",0.317,0.293,0.325,0.302
"P10","Casi nunca",0.295,0.374,0.36,0.366
"P10","Nunca, pero esta es una excepción",0.166,0.162,0.13,0.185
"P11","El gobierno de Javier Milei",0.076,0.142,0.603,0.214
"P11","El gobierno de Alberto Fernández",0.826,0.624,0.145,0.499
"P11","Ambos",0.058,0.181,0.216,0.185
"P11","No sabe",0.04,0.053,0.036,0.102
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.265,0.174,0.084,0.174
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.323,0.41,0.295,0.339
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.182,0.155,0.088,0.099
"P12","Retirarla y no presentar nada",0.056,0.114,0.476,0.19
"P12","Volverla a presentar igual",0.138,0.069,0.019,0.08
"P12","No sabe",0.036,0.078,0.038,0.118
"P13","Javier Milei",0.798,0.558,0.116,0.345
"P13","Los gobernadores",0.137,0.266,0.802,0.337
"P13","No sabe",0.065,0.176,0.082,0.318
"P14","Muy de acuerdo",0.101,0.14,0.482,0.196
"P14","De acuerdo",0.085,0.106,0.216,0.08
"P14","Ni de acuerdo ni en desacuerdo",0.155,0.264,0.178,0.311
"P14","En desacuerdo",0.333,0.306,0.073,0.279
"P14","Muy en desacuerdo",0.301,0.176,0.038,0.047
"P14","No sabe",0.025,0.008,0.013,0.087
"P15","Muy de acuerdo",0.66,0.413,0.132,0.242
"P15","De acuerdo",0.142,0.22,0.087,0.169
"P15","Ni de acuerdo ni en desacuerdo",0.101,0.219,0.268,0.32
"P15","En desacuerdo",0.042,0.094,0.289,0.094
"P15","Muy en desacuerdo",0.037,0.027,0.161,0.056
"P15","No sabe",0.018,0.027,0.063,0.119
"P16","Muy positivo",0.74,0.423,0.102,0.259
"P16","Positivo",0.141,0.191,0.05,0.191
"P16","Ni positivo ni negativo",0.058,0.257,0.169,0.302
"P16","Negativo",0.022,0.086,0.307,0.16
"P16","Muy negativo",0.033,0.032,0.35,0.006
"P16","No sabe",0.006,0.011,0.022,0.082
"P17","Si",0.527,0.427,0.186,0.246
"P17","No",0.406,0.499,0.747,0.712
"P17","No sabe",0.067,0.074,0.067,0.042
"P18","Salva muchas vidas",0.264,0.2,0.124,0.544
"P18","Logra disminuir la cantidad de abortos que se producen",0.133,0.156,0.121,0.052
"P18","Representa una reasignación del gasto público en algo más necesario",0.222,0.174,0.073,0.081
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.191,0.218,0.262,0.145
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.135,0.163,0.391,0.018
"P18","No sabe",0.055,0.089,0.029,0.16
"P20","Si",0.705,0.568,0.15,0.34
"P20","No",0.119,0.358,0.752,0.571
"P20","No sabe",0.176,0.074,0.098,0.089
"P21","Logra disminuir los cargos militantes presentes en el estado",0.348,0.237,0.105,0.19
"P21","Evita la manipulación de la información por parte del estado",0.169,0.224,0.115,0.094
"P21","Representa una reasignación del gasto público en algo más necesario",0.228,0.207,0.07,0.226
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.144,0.177,0.422,0.382
"P21","Es parte de la persecución ideológica",0.086,0.116,0.26,0.078
"P21","No sabe",0.025,0.039,0.028,0.03
"P23","Si",0.804,0.628,0.231,0.461
"P23","No",0.113,0.267,0.681,0.453
"P23","No sabe",0.083,0.105,0.088,0.086
"P24","Es parte de una persecución ideológica",0.085,0.078,0.246,0.065
