"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.249,0.191,0.188,0.18,0.185,0.105
"P10","Casi siempre",0.329,0.335,0.307,0.281,0.323,0.353
"P10","Casi nunca",0.31,0.316,0.339,0.39,0.336,0.348
"P10","Nunca, pero esta es una excepción",0.112,0.158,0.166,0.149,0.156,0.194
"P11","El gobierno de Javier Milei",0.115,0.054,0.108,0.354,0.624,0.291
"P11","El gobierno de Alberto Fernández",0.827,0.851,0.718,0.31,0.145,0.434
"P11","Ambos",0.035,0.067,0.129,0.267,0.197,0.111
"P11","No sabe",0.023,0.028,0.045,0.069,0.034,0.164
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.237,0.227,0.232,0.132,0.089,0.21
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.373,0.424,0.344,0.367,0.246,0.262
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.128,0.174,0.19,0.127,0.084,0.094
"P12","Retirarla y no presentar nada",0.076,0.034,0.07,0.264,0.522,0.108
"P12","Volverla a presentar igual",0.15,0.1,0.105,0.044,0.019,0.027
"P12","No sabe",0.036,0.041,0.059,0.066,0.04,0.299
"P13","Javier Milei",0.784,0.769,0.67,0.289,0.117,0.323
"P13","Los gobernadores",0.163,0.132,0.197,0.571,0.792,0.222
"P13","No sabe",0.053,0.099,0.133,0.14,0.091,0.455
"P14","Muy de acuerdo",0.131,0.111,0.11,0.293,0.496,0.043
"P14","De acuerdo",0.05,0.081,0.092,0.167,0.23,0.134
"P14","Ni de acuerdo ni en desacuerdo",0.121,0.181,0.262,0.272,0.134,0.411
"P14","En desacuerdo",0.388,0.351,0.29,0.161,0.087,0.071
"P14","Muy en desacuerdo",0.295,0.25,0.236,0.091,0.034,0.196
"P14","No sabe",0.015,0.026,0.01,0.016,0.019,0.145
"P15","Muy de acuerdo",0.704,0.634,0.557,0.191,0.106,0.328
"P15","De acuerdo",0.101,0.195,0.153,0.182,0.088,0.068
"P15","Ni de acuerdo ni en desacuerdo",0.117,0.082,0.205,0.339,0.211,0.369
"P15","En desacuerdo",0.035,0.044,0.048,0.188,0.322,0.095
"P15","Muy en desacuerdo",0.031,0.036,0.022,0.057,0.185,0.105
"P15","No sabe",0.012,0.009,0.015,0.043,0.088,0.035
"P16","Muy positivo",0.71,0.72,0.554,0.229,0.091,0.164
"P16","Positivo",0.156,0.17,0.187,0.117,0.034,0.095
"P16","Ni positivo ni negativo",0.085,0.053,0.136,0.31,0.152,0.663
"P16","Negativo",0.012,0.029,0.08,0.253,0.275,0.031
"P16","Muy negativo",0.034,0.021,0.026,0.077,0.423,0
"P16","No sabe",0.003,0.007,0.017,0.014,0.025,0.047
"P17","Si",0.593,0.553,0.441,0.228,0.19,0.194
"P17","No",0.315,0.37,0.495,0.696,0.764,0.806
"P17","No sabe",0.092,0.077,0.064,0.076,0.046,0
"P18","Salva muchas vidas",0.225,0.274,0.252,0.191,0.119,0
"P18","Logra disminuir la cantidad de abortos que se producen",0.117,0.153,0.153,0.165,0.092,0.249
"P18","Representa una reasignación del gasto público en algo más necesario",0.287,0.207,0.16,0.143,0.048,0.03
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.183,0.183,0.208,0.212,0.285,0.421
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.138,0.112,0.151,0.218,0.433,0.077
"P18","No sabe",0.05,0.071,0.076,0.071,0.023,0.223
"P20","Si",0.695,0.722,0.628,0.316,0.136,0.259
"P20","No",0.141,0.127,0.257,0.577,0.766,0.605
"P20","No sabe",0.164,0.151,0.115,0.107,0.098,0.136
"P21","Logra disminuir los cargos militantes presentes en el estado",0.403,0.367,0.267,0.154,0.07,0
"P21","Evita la manipulación de la información por parte del estado",0.109,0.246,0.222,0.169,0.082,0.077
"P21","Representa una reasignación del gasto público en algo más necesario",0.254,0.222,0.216,0.145,0.055,0.365
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.076,0.091,0.182,0.307,0.482,0.391
"P21","Es parte de la persecución ideológica",0.122,0.038,0.089,0.193,0.288,0.031
"P21","No sabe",0.036,0.036,0.024,0.032,0.023,0.136
"P23","Si",0.862,0.765,0.713,0.413,0.204,0.182
"P23","No",0.108,0.128,0.181,0.506,0.693,0.741
"P23","No sabe",0.03,0.107,0.106,0.081,0.103,0.077
"P24","Es parte de una persecución ideológica",0.097,0.079,0.075,0.12,0.274,0.031
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.087,0.057,0.154,0.316,0.403,0.296
"P24","Representa una reasignación del gasto público en algo mas necesario",0.239,0.247,0.207,0.249,0.131,0
"P24","Logra disminuir los cargos militantes presentes en el estado",0.355,0.44,0.395,0.182,0.089,0.164
"P24","Contribuye a la libertad de pensamiento",0.209,0.171,0.136,0.09,0.098,0.509
"P24","No sabe",0.013,0.006,0.033,0.043,0.005,0
"P27","Inflación",0.221,0.246,0.227,0.284,0.32,0.151
"P27","Desempleo",0.054,0.081,0.1,0.118,0.124,0.107
"P27","Corrupción",0.479,0.496,0.397,0.246,0.153,0.39
"P27","Inseguridad",0.133,0.106,0.144,0.12,0.048,0.174
"P27","Precio del dólar",0.024,0.011,0.017,0.018,0.025,0.035
"P27","Pobreza",0.022,0.031,0.07,0.121,0.177,0.022
"P27","Narcotráfico",0.019,0.004,0.012,0.009,0.014,0
"P27","Tarifas",0.008,0.005,0.007,0.019,0.051,0
"P27","Otro",0.029,0.017,0.024,0.059,0.085,0.02
"P27","No sabe",0.011,0.003,0.002,0.006,0.003,0.101
"P31","Sin deuda",0.437,0.376,0.346,0.262,0.253,0.198
"P31","Menos de 10%",0.172,0.192,0.169,0.144,0.115,0.188
"P31","Entre 10 y 20%",0.103,0.127,0.115,0.157,0.112,0.131
"P31","Entre 20 y 30%",0.057,0.071,0.094,0.095,0.111,0.057
"P31","Entre 30 y 40%",0.077,0.082,0.068,0.092,0.083,0.036
"P31","Mas del 40%",0.128,0.116,0.146,0.201,0.274,0.153
"P31","No sabe",0.026,0.036,0.062,0.049,0.052,0.237
