"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.234,0.227,0.174,0.153
"P10","Casi siempre",0.329,0.303,0.313,0.241
"P10","Casi nunca",0.309,0.33,0.353,0.365
"P10","Nunca, pero esta es una excepción",0.128,0.14,0.16,0.241
"P11","El gobierno de Javier Milei",0.643,0.536,0.173,0.053
"P11","El gobierno de Alberto Fernández",0.139,0.179,0.662,0.163
"P11","Ambos",0.131,0.24,0.135,0.414
"P11","No sabe",0.087,0.045,0.03,0.37
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.171,0.125,0.179,0.099
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.214,0.255,0.386,0.312
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.121,0.069,0.157,0.106
"P12","Retirarla y no presentar nada",0.416,0.437,0.148,0.053
"P12","Volverla a presentar igual",0.038,0.032,0.089,0.051
"P12","No sabe",0.04,0.082,0.041,0.379
"P13","Javier Milei",0.13,0.184,0.594,0.111
"P13","Los gobernadores",0.763,0.658,0.313,0.123
"P13","No sabe",0.107,0.158,0.093,0.766
"P14","Muy de acuerdo",0.416,0.422,0.184,0.152
"P14","De acuerdo",0.198,0.224,0.11,0.052
"P14","Ni de acuerdo ni en desacuerdo",0.262,0.254,0.172,0.614
"P14","En desacuerdo",0.059,0.076,0.297,0.019
"P14","Muy en desacuerdo",0.049,0.016,0.218,0
"P14","No sabe",0.016,0.008,0.019,0.163
"P15","Muy de acuerdo",0.156,0.135,0.487,0.229
"P15","De acuerdo",0.096,0.139,0.153,0.028
"P15","Ni de acuerdo ni en desacuerdo",0.284,0.325,0.157,0.272
"P15","En desacuerdo",0.245,0.235,0.116,0.028
"P15","Muy en desacuerdo",0.148,0.086,0.063,0.362
"P15","No sabe",0.071,0.08,0.024,0.081
"P16","Muy positivo",0.155,0.145,0.507,0
"P16","Positivo",0.149,0.04,0.136,0
"P16","Ni positivo ni negativo",0.227,0.232,0.125,0.662
"P16","Negativo",0.266,0.306,0.096,0
"P16","Muy negativo",0.201,0.243,0.122,0.338
"P16","No sabe",0.002,0.034,0.014,0
"P17","Si",0.205,0.219,0.425,0
"P17","No",0.721,0.732,0.504,1
"P17","No sabe",0.074,0.049,0.071,0
"P18","Salva muchas vidas",0.164,0.122,0.225,0
"P18","Logra disminuir la cantidad de abortos que se producen",0.119,0.149,0.131,0
"P18","Representa una reasignación del gasto público en algo más necesario",0.133,0.047,0.175,0
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.275,0.309,0.196,0
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.267,0.353,0.206,0.338
"P18","No sabe",0.042,0.02,0.067,0.662
"P20","Si",0.178,0.18,0.57,0
"P20","No",0.725,0.748,0.299,0.338
"P20","No sabe",0.097,0.072,0.131,0.662
"P21","Logra disminuir los cargos militantes presentes en el estado",0.169,0.076,0.263,0
"P21","Evita la manipulación de la información por parte del estado",0.153,0.11,0.175,0
"P21","Representa una reasignación del gasto público en algo más necesario",0.056,0.082,0.203,0
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.334,0.447,0.207,0.338
"P21","Es parte de la persecución ideológica",0.263,0.264,0.12,0
"P21","No sabe",0.025,0.021,0.032,0.662
"P23","Si",0.223,0.257,0.66,0
"P23","No",0.688,0.661,0.249,1
"P23","No sabe",0.089,0.082,0.091,0
"P24","Es parte de una persecución ideológica",0.19,0.225,0.118,0
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.36,0.413,0.165,0.338
"P24","Representa una reasignación del gasto público en algo mas necesario",0.122,0.12,0.249,0
"P24","Logra disminuir los cargos militantes presentes en el estado",0.178,0.147,0.308,0
"P24","Contribuye a la libertad de pensamiento",0.131,0.066,0.143,0.662
"P24","No sabe",0.019,0.029,0.017,0
"P27","Inflación",0.291,0.301,0.256,0.066
"P27","Desempleo",0.145,0.184,0.077,0.064
"P27","Corrupción",0.163,0.14,0.402,0.234
"P27","Inseguridad",0.1,0.102,0.101,0.158
"P27","Precio del dólar",0.027,0.02,0.014,0.344
"P27","Pobreza",0.155,0.138,0.078,0.008
"P27","Narcotráfico",0.025,0.015,0.008,0
"P27","Tarifas",0.03,0.033,0.018,0
"P27","Otro",0.057,0.058,0.043,0.042
"P27","No sabe",0.007,0.009,0.003,0.084
"P31","Sin deuda",0.241,0.245,0.348,0.19
"P31","Menos de 10%",0.148,0.13,0.162,0.044
"P31","Entre 10 y 20%",0.089,0.129,0.13,0.112
"P31","Entre 20 y 30%",0.103,0.127,0.078,0.033
"P31","Entre 30 y 40%",0.097,0.105,0.073,0.036
"P31","Mas del 40%",0.25,0.202,0.17,0.389
"P31","No sabe",0.072,0.062,0.039,0.196
"P32","Gran excedente habitual",0.004,0.003,0.01,0
"P32","Gran excedente excepcional",0,0.003,0.006,0.159
"P32","Pequeño excedente habitual",0.062,0.042,0.064,0
"P32","Pequeño excedente excepcional",0.023,0.019,0.081,0.036
"P32","Alcanza gastos familia",0.068,0.074,0.154,0.238
"P32","No alcanza gastos familia",0.128,0.145,0.123,0.121
"P32","Solo NBFamiliares",0.226,0.256,0.313,0.104
"P32","No alcanza NBFamiliares",0.472,0.45,0.236,0.318
"P32","No sabe",0.017,0.008,0.013,0.024
"P33","Positiva",0.167,0.123,0.225,0.203
"P33","Neutra",0.29,0.354,0.432,0.253
"P33","Negativa",0.518,0.516,0.334,0.52
"P33","No sabe",0.025,0.007,0.009,0.024
"P34","Mejor",0.064,0.058,0.127,0.099
"P34","Igual",0.141,0.14,0.371,0.171
"P34","Peor",0.776,0.74,0.467,0.51
"P34","No sabe",0.019,0.062,0.035,0.22
"P35","Mejor",0.074,0.129,0.42,0.135
"P35","Igual",0.142,0.132,0.206,0.159
"P35","Peor",0.713,0.637,0.297,0.362
"P35","No sabe",0.071,0.102,0.077,0.344
"P36","Positiva",0.135,0.096,0.147,0.147
"P36","Neutra",0.149,0.229,0.237,0.271
"P36","Negativa",0.696,0.658,0.608,0.559
"P36","No sabe",0.02,0.017,0.008,0.023
"P37","Mejor",0.061,0.077,0.274,0.197
"P37","Igual",0.088,0.12,0.253,0.192
"P37","Peor",0.771,0.736,0.418,0.487
"P37","No sabe",0.08,0.067,0.055,0.124
"P38","Mejor",0.078,0.147,0.51,0.093
"P38","Igual",0.137,0.087,0.132,0.235
"P38","Peor",0.738,0.668,0.297,0.38
"P38","No sabe",0.047,0.098,0.061,0.292
"P39","Positiva",0.229,0.163,0.568,0.119
"P39","Neutra",0.143,0.203,0.144,0.243
"P39","Negativa",0.602,0.602,0.278,0.45
"P39","No sabe",0.026,0.032,0.01,0.188
"P41","Positiva",0.179,0.157,0.545,0.081
"P41","Neutra",0.161,0.233,0.137,0.205
"P41","Negativa",0.637,0.584,0.302,0.265
"P41","No sabe",0.023,0.026,0.016,0.449
"P42","Positiva",0.177,0.127,0.472,0.024
"P42","Neutra",0.179,0.26,0.195,0.299
"P42","Negativa",0.63,0.587,0.316,0.247
"P42","No sabe",0.014,0.026,0.017,0.43
"P43","Positiva",0.202,0.136,0.534,0.17
"P43","Neutra",0.154,0.273,0.165,0.173
"P43","Negativa",0.637,0.563,0.294,0.377
"P43","No sabe",0.007,0.028,0.007,0.28
"P45","Positiva",0.766,0.551,0.14,0.31
"P45","Neutra",0.064,0.268,0.083,0.129
"P45","Negativa",0.156,0.179,0.769,0.351
"P45","No sabe",0.014,0.002,0.008,0.21
"P46","Positiva",0.144,0.077,0.358,0.066
"P46","Neutra",0.118,0.221,0.233,0.112
"P46","Negativa",0.734,0.696,0.404,0.583
"P46","No sabe",0.004,0.006,0.005,0.239
"P47","Positiva",0.219,0.163,0.159,0.01
"P47","Neutra",0.36,0.424,0.276,0.273
"P47","Negativa",0.395,0.376,0.547,0.304
"P47","No sabe",0.026,0.037,0.018,0.413
"P48","Positiva",0.723,0.416,0.094,0.267
"P48","Neutra",0.108,0.425,0.134,0.061
"P48","Negativa",0.165,0.158,0.768,0.362
"P48","No sabe",0.004,0.001,0.004,0.31
"P49","Positiva",0.195,0.13,0.327,0.1
"P49","Neutra",0.209,0.295,0.289,0.102
"P49","Negativa",0.579,0.558,0.372,0.382
"P49","No sabe",0.017,0.017,0.012,0.416
"P50","Positiva",0.657,0.551,0.18,0.1
"P50","Neutra",0.158,0.291,0.108,0.395
"P50","Negativa",0.165,0.136,0.702,0.301
"P50","No sabe",0.02,0.022,0.01,0.204
"P51","Positiva",0.181,0.112,0.387,0.318
"P51","Neutra",0.176,0.283,0.293,0.27
"P51","Negativa",0.585,0.565,0.292,0.169
"P51","No sabe",0.058,0.04,0.028,0.243
"P52","Positiva",0.178,0.163,0.603,0.322
"P52","Neutra",0.108,0.197,0.108,0.308
"P52","Negativa",0.709,0.627,0.285,0.275
"P52","No sabe",0.005,0.013,0.004,0.095
