"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.192,0.204,0.181,0.396
"P10","Casi siempre",0.303,0.315,0.322,0.194
"P10","Casi nunca",0.357,0.318,0.349,0.112
"P10","Nunca, pero esta es una excepción",0.148,0.163,0.148,0.298
"P11","El gobierno de Javier Milei",0.049,0.24,0.612,0.217
"P11","El gobierno de Alberto Fernández",0.837,0.482,0.145,0.449
"P11","Ambos",0.08,0.209,0.208,0.19
"P11","No sabe",0.034,0.069,0.035,0.144
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.241,0.165,0.094,0.199
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.389,0.422,0.239,0.357
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.181,0.118,0.101,0.059
"P12","Retirarla y no presentar nada",0.033,0.14,0.5,0.073
"P12","Volverla a presentar igual",0.124,0.075,0.015,0.059
"P12","No sabe",0.032,0.08,0.051,0.253
"P13","Javier Milei",0.793,0.435,0.11,0.382
"P13","Los gobernadores",0.121,0.37,0.793,0.257
"P13","No sabe",0.086,0.195,0.097,0.361
"P14","Muy de acuerdo",0.106,0.191,0.453,0.176
"P14","De acuerdo",0.059,0.145,0.239,0.028
"P14","Ni de acuerdo ni en desacuerdo",0.148,0.316,0.193,0.455
"P14","En desacuerdo",0.371,0.222,0.072,0.145
"P14","Muy en desacuerdo",0.296,0.116,0.023,0.159
"P14","No sabe",0.02,0.01,0.02,0.037
"P15","Muy de acuerdo",0.677,0.316,0.1,0.174
"P15","De acuerdo",0.158,0.213,0.089,0.073
"P15","Ni de acuerdo ni en desacuerdo",0.092,0.314,0.272,0.503
"P15","En desacuerdo",0.038,0.084,0.306,0.141
"P15","Muy en desacuerdo",0.026,0.049,0.15,0.058
"P15","No sabe",0.009,0.024,0.083,0.051
"P16","Muy positivo",0.712,0.344,0.054,0.421
"P16","Positivo",0.175,0.134,0.048,0.1
"P16","Ni positivo ni negativo",0.064,0.336,0.191,0.294
"P16","Negativo",0.028,0.112,0.324,0.089
"P16","Muy negativo",0.017,0.036,0.368,0.012
"P16","No sabe",0.004,0.038,0.015,0.084
"P17","Si",0.552,0.321,0.153,0.36
"P17","No",0.373,0.612,0.787,0.596
"P17","No sabe",0.075,0.067,0.06,0.044
"P18","Salva muchas vidas",0.285,0.19,0.101,0.505
"P18","Logra disminuir la cantidad de abortos que se producen",0.124,0.146,0.14,0.064
"P18","Representa una reasignación del gasto público en algo más necesario",0.202,0.131,0.087,0.062
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.183,0.25,0.269,0.114
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.146,0.196,0.369,0.147
"P18","No sabe",0.06,0.087,0.034,0.108
"P20","Si",0.749,0.438,0.112,0.226
"P20","No",0.113,0.479,0.78,0.632
"P20","No sabe",0.138,0.083,0.108,0.142
"P21","Logra disminuir los cargos militantes presentes en el estado",0.353,0.237,0.064,0.1
"P21","Evita la manipulación de la información por parte del estado",0.181,0.209,0.109,0.13
"P21","Representa una reasignación del gasto público en algo más necesario",0.253,0.169,0.054,0.094
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.097,0.23,0.469,0.401
"P21","Es parte de la persecución ideológica",0.09,0.125,0.274,0.153
"P21","No sabe",0.026,0.03,0.03,0.122
"P23","Si",0.837,0.534,0.167,0.454
"P23","No",0.079,0.378,0.738,0.543
"P23","No sabe",0.084,0.088,0.095,0.003
"P24","Es parte de una persecución ideológica",0.066,0.11,0.254,0.129
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.069,0.234,0.417,0.481
"P24","Representa una reasignación del gasto público en algo mas necesario",0.287,0.194,0.127,0.149
"P24","Logra disminuir los cargos militantes presentes en el estado",0.379,0.27,0.12,0.209
"P24","Contribuye a la libertad de pensamiento",0.187,0.153,0.063,0.032
"P24","No sabe",0.012,0.039,0.019,0
"P27","Inflación",0.25,0.297,0.284,0.108
"P27","Desempleo",0.069,0.117,0.135,0.239
"P27","Corrupción",0.493,0.275,0.158,0.247
"P27","Inseguridad",0.109,0.138,0.076,0.198
"P27","Precio del dólar",0.01,0.02,0.028,0.029
"P27","Pobreza",0.025,0.09,0.18,0.049
"P27","Narcotráfico",0.009,0.021,0.011,0.006
"P27","Tarifas",0.011,0.011,0.038,0
"P27","Otro",0.022,0.025,0.083,0.097
"P27","No sabe",0.002,0.006,0.007,0.027
"P31","Sin deuda",0.401,0.27,0.237,0.332
"P31","Menos de 10%",0.177,0.153,0.13,0.042
"P31","Entre 10 y 20%",0.113,0.162,0.121,0.203
"P31","Entre 20 y 30%",0.079,0.105,0.103,0.034
"P31","Entre 30 y 40%",0.068,0.089,0.094,0.111
"P31","Mas del 40%",0.136,0.161,0.253,0.117
"P31","No sabe",0.026,0.06,0.062,0.161
"P32","Gran excedente habitual",0.014,0.005,0.003,0.005
"P32","Gran excedente excepcional",0.006,0.005,0.005,0.007
"P32","Pequeño excedente habitual",0.078,0.047,0.045,0.004
"P32","Pequeño excedente excepcional",0.077,0.062,0.041,0.029
"P32","Alcanza gastos familia",0.163,0.09,0.108,0.16
"P32","No alcanza gastos familia",0.109,0.137,0.147,0.193
"P32","Solo NBFamiliares",0.328,0.296,0.245,0.081
"P32","No alcanza NBFamiliares",0.212,0.342,0.394,0.51
"P32","No sabe",0.013,0.016,0.012,0.011
"P33","Positiva",0.307,0.147,0.114,0.093
"P33","Neutra",0.446,0.467,0.315,0.257
"P33","Negativa",0.24,0.379,0.554,0.635
"P33","No sabe",0.007,0.007,0.017,0.015
"P34","Mejor",0.185,0.072,0.042,0.01
"P34","Igual",0.471,0.337,0.087,0.317
"P34","Peor",0.311,0.547,0.831,0.569
"P34","No sabe",0.033,0.044,0.04,0.104
"P35","Mejor",0.589,0.27,0.057,0.096
"P35","Igual",0.232,0.236,0.101,0.221
"P35","Peor",0.112,0.363,0.779,0.223
"P35","No sabe",0.067,0.131,0.063,0.46
"P36","Positiva",0.219,0.092,0.078,0.029
"P36","Neutra",0.308,0.326,0.084,0.206
"P36","Negativa",0.461,0.571,0.83,0.657
"P36","No sabe",0.012,0.011,0.008,0.108
"P37","Mejor",0.395,0.191,0.024,0.111
"P37","Igual",0.313,0.207,0.08,0.26
"P37","Peor",0.227,0.518,0.846,0.58
"P37","No sabe",0.065,0.084,0.05,0.049
"P38","Mejor",0.714,0.319,0.064,0.099
"P38","Igual",0.143,0.192,0.076,0.109
"P38","Peor",0.092,0.363,0.816,0.316
"P38","No sabe",0.051,0.126,0.044,0.476
"P39","Positiva",0.814,0.359,0.1,0.227
"P39","Neutra",0.129,0.308,0.105,0.295
"P39","Negativa",0.048,0.293,0.784,0.321
"P39","No sabe",0.009,0.04,0.011,0.157
"P41","Positiva",0.804,0.317,0.073,0.085
"P41","Neutra",0.111,0.35,0.111,0.467
"P41","Negativa",0.07,0.302,0.797,0.176
"P41","No sabe",0.015,0.031,0.019,0.272
"P42","Positiva",0.719,0.252,0.052,0.12
"P42","Neutra",0.198,0.405,0.116,0.407
"P42","Negativa",0.069,0.323,0.812,0.175
"P42","No sabe",0.014,0.02,0.02,0.298
"P44","Positiva",0.066,0.112,0.216,0.078
"P44","Neutra",0.062,0.282,0.273,0.438
"P44","Negativa",0.87,0.601,0.506,0.357
"P44","No sabe",0.002,0.005,0.005,0.127
"P45","Positiva",0.087,0.248,0.561,0.133
"P45","Neutra",0.044,0.202,0.14,0.473
"P45","Negativa",0.86,0.54,0.288,0.382
"P45","No sabe",0.009,0.01,0.011,0.012
"P46","Positiva",0.511,0.194,0.072,0.072
"P46","Neutra",0.288,0.333,0.075,0.356
"P46","Negativa",0.196,0.464,0.847,0.525
"P46","No sabe",0.005,0.009,0.006,0.047
"P47","Positiva",0.186,0.207,0.132,0.08
"P47","Neutra",0.264,0.456,0.307,0.292
"P47","Negativa",0.529,0.302,0.54,0.486
"P47","No sabe",0.021,0.035,0.021,0.142
"P48","Positiva",0.069,0.229,0.425,0.219
"P48","Neutra",0.075,0.241,0.268,0.237
"P48","Negativa",0.851,0.515,0.303,0.532
"P48","No sabe",0.005,0.015,0.004,0.012
"P49","Positiva",0.46,0.242,0.088,0.168
"P49","Neutra",0.308,0.445,0.163,0.449
"P49","Negativa",0.217,0.291,0.733,0.337
"P49","No sabe",0.015,0.022,0.016,0.046
"P50","Positiva",0.067,0.228,0.617,0.244
"P50","Neutra",0.075,0.275,0.167,0.322
"P50","Negativa",0.846,0.476,0.203,0.389
"P50","No sabe",0.012,0.021,0.013,0.045
"P51","Positiva",0.545,0.199,0.107,0.337
"P51","Neutra",0.31,0.45,0.153,0.331
"P51","Negativa",0.116,0.298,0.71,0.152
"P51","No sabe",0.029,0.053,0.03,0.18
"P52","Positiva",0.834,0.398,0.096,0.411
"P52","Neutra",0.109,0.263,0.073,0.308
"P52","Negativa",0.053,0.331,0.826,0.135
"P52","No sabe",0.004,0.008,0.005,0.146
"P53","Positiva",0.831,0.336,0.07,0.268
"P53","Neutra",0.114,0.294,0.097,0.361
"P53","Negativa",0.052,0.362,0.83,0.343
"P53","No sabe",0.003,0.008,0.003,0.028
"P54","Positiva",0.136,0.149,0.396,0.176
"P54","Neutra",0.273,0.418,0.294,0.218
"P54","Negativa",0.529,0.363,0.264,0.138
"P54","No sabe",0.062,0.07,0.046,0.468
"P55","Positiva",0.059,0.102,0.25,0.022
"P55","Neutra",0.194,0.394,0.428,0.22
"P55","Negativa",0.683,0.421,0.264,0.37
"P55","No sabe",0.064,0.083,0.058,0.388
"P56","Positiva",0.14,0.18,0.146,0.06
"P56","Neutra",0.3,0.453,0.435,0.42
"P56","Negativa",0.506,0.308,0.378,0.255
"P56","No sabe",0.054,0.059,0.041,0.265
"P58","Positiva",0.782,0.398,0.104,0.269
"P58","Neutra",0.131,0.301,0.158,0.302
"P58","Negativa",0.071,0.25,0.709,0.171
"P58","No sabe",0.016,0.051,0.029,0.258
"P59","Positiva",0.406,0.313,0.155,0.2
"P59","Neutra",0.433,0.434,0.338,0.567
"P59","Negativa",0.119,0.205,0.46,0.1
"P59","No sabe",0.042,0.048,0.047,0.133
"P60","Positiva",0.58,0.232,0.055,0.147
"P60","Neutra",0.303,0.388,0.124,0.313
"P60","Negativa",0.081,0.334,0.795,0.436
"P60","No sabe",0.036,0.046,0.026,0.104
"P61","Positiva",0.459,0.196,0.04,0.024
"P61","Neutra",0.361,0.528,0.284,0.316
"P61","Negativa",0.079,0.189,0.595,0.166
"P61","No sabe",0.101,0.087,0.081,0.494
"P64","Positiva",0.154,0.162,0.125,0.062
"P64","Neutra",0.458,0.547,0.422,0.471
"P64","Negativa",0.257,0.188,0.357,0.149
"P64","No sabe",0.131,0.103,0.096,0.318
"P65","Radio",0.121,0.118,0.164,0.068
"P65","Televisión",0.399,0.405,0.327,0.336
"P65","Diario",0.06,0.092,0.071,0.039
"P65","Medio digital",0.191,0.179,0.198,0.109
"P65","Redes Sociales",0.179,0.168,0.17,0.372
"P65","Ninguno en particular",0.05,0.037,0.07,0.076
"P65","No sabe",0,0.001,0,0
"P66","Positiva",0.207,0.19,0.307,0.222
