"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.264,0.168,0.193,0.176,0.203,0.133
"P10","Casi siempre",0.306,0.427,0.297,0.311,0.276,0.271
"P10","Casi nunca",0.298,0.311,0.359,0.355,0.32,0.396
"P10","Nunca, pero esta es una excepción",0.132,0.094,0.151,0.158,0.201,0.2
"P11","El gobierno de Javier Milei",0.475,0.434,0.347,0.198,0.193,0.089
"P11","El gobierno de Alberto Fernández",0.331,0.385,0.446,0.616,0.675,0.423
"P11","Ambos",0.122,0.148,0.156,0.155,0.105,0.352
"P11","No sabe",0.072,0.033,0.051,0.031,0.027,0.136
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.201,0.132,0.164,0.17,0.182,0.113
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.188,0.339,0.319,0.405,0.362,0.313
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.171,0.082,0.121,0.159,0.175,0.135
"P12","Retirarla y no presentar nada",0.324,0.357,0.278,0.145,0.164,0.124
"P12","Volverla a presentar igual",0.07,0.05,0.051,0.087,0.107,0.161
"P12","No sabe",0.046,0.04,0.067,0.034,0.01,0.154
"P13","Javier Milei",0.31,0.305,0.436,0.549,0.613,0.471
"P13","Los gobernadores",0.608,0.631,0.445,0.327,0.31,0.266
"P13","No sabe",0.082,0.064,0.119,0.124,0.077,0.263
"P14","Muy de acuerdo",0.36,0.358,0.254,0.209,0.222,0.205
"P14","De acuerdo",0.218,0.219,0.141,0.112,0.076,0.145
"P14","Ni de acuerdo ni en desacuerdo",0.1,0.178,0.254,0.174,0.099,0.364
"P14","En desacuerdo",0.209,0.142,0.217,0.298,0.251,0.151
"P14","Muy en desacuerdo",0.1,0.084,0.123,0.192,0.327,0.103
"P14","No sabe",0.013,0.019,0.011,0.015,0.025,0.032
"P15","Muy de acuerdo",0.367,0.265,0.335,0.463,0.543,0.226
"P15","De acuerdo",0.127,0.166,0.122,0.16,0.134,0.091
"P15","Ni de acuerdo ni en desacuerdo",0.159,0.195,0.26,0.16,0.122,0.328
"P15","En desacuerdo",0.204,0.208,0.16,0.116,0.112,0.091
"P15","Muy en desacuerdo",0.12,0.114,0.083,0.068,0.063,0.166
"P15","No sabe",0.023,0.052,0.04,0.033,0.026,0.098
"P16","Muy positivo",0.426,0.259,0.339,0.433,0.581,0.425
"P16","Positivo",0.069,0.122,0.085,0.185,0.11,0.104
"P16","Ni positivo ni negativo",0.03,0.137,0.212,0.143,0.125,0.115
"P16","Negativo",0.27,0.16,0.17,0.12,0.102,0.24
"P16","Muy negativo",0.205,0.304,0.17,0.104,0.075,0.029
"P16","No sabe",0,0.018,0.024,0.015,0.007,0.087
"P17","Si",0.417,0.225,0.31,0.429,0.471,0.6
"P17","No",0.491,0.715,0.639,0.498,0.426,0.376
"P17","No sabe",0.092,0.06,0.051,0.073,0.103,0.024
"P18","Salva muchas vidas",0.324,0.162,0.169,0.193,0.295,0.113
"P18","Logra disminuir la cantidad de abortos que se producen",0.105,0.146,0.122,0.132,0.143,0.152
"P18","Representa una reasignación del gasto público en algo más necesario",0.107,0.05,0.145,0.233,0.131,0.343
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.25,0.327,0.258,0.18,0.135,0.016
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.185,0.3,0.258,0.201,0.2,0.284
"P18","No sabe",0.029,0.015,0.048,0.061,0.096,0.092
"P20","Si",0.459,0.265,0.343,0.575,0.646,0.592
"P20","No",0.413,0.614,0.508,0.316,0.284,0.307
"P20","No sabe",0.128,0.121,0.149,0.109,0.07,0.101
"P21","Logra disminuir los cargos militantes presentes en el estado",0.134,0.123,0.196,0.234,0.361,0.299
"P21","Evita la manipulación de la información por parte del estado",0.113,0.127,0.183,0.152,0.168,0.15
"P21","Representa una reasignación del gasto público en algo más necesario",0.108,0.116,0.126,0.23,0.198,0.099
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.403,0.392,0.275,0.227,0.163,0.131
"P21","Es parte de la persecución ideológica",0.238,0.22,0.162,0.144,0.1,0.144
"P21","No sabe",0.004,0.022,0.058,0.013,0.01,0.177
"P23","Si",0.446,0.316,0.461,0.637,0.74,0.754
"P23","No",0.467,0.59,0.441,0.28,0.192,0.246
"P23","No sabe",0.087,0.094,0.098,0.083,0.068,0
"P24","Es parte de una persecución ideológica",0.13,0.211,0.136,0.154,0.062,0.381
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.356,0.33,0.289,0.175,0.13,0.054
"P24","Representa una reasignación del gasto público en algo mas necesario",0.247,0.148,0.154,0.251,0.267,0.248
"P24","Logra disminuir los cargos militantes presentes en el estado",0.124,0.207,0.288,0.301,0.279,0.134
"P24","Contribuye a la libertad de pensamiento",0.13,0.093,0.108,0.1,0.254,0.132
"P24","No sabe",0.013,0.011,0.025,0.019,0.008,0.051
"P27","Inflación",0.251,0.295,0.282,0.254,0.249,0.14
"P27","Desempleo",0.159,0.115,0.114,0.087,0.068,0.026
"P27","Corrupción",0.207,0.23,0.272,0.368,0.484,0.339
"P27","Inseguridad",0.118,0.093,0.1,0.111,0.091,0.111
"P27","Precio del dólar",0.027,0.018,0.018,0.009,0.023,0.154
"P27","Pobreza",0.132,0.129,0.11,0.103,0.035,0.112
"P27","Narcotráfico",0.002,0.004,0.018,0.008,0.015,0.062
"P27","Tarifas",0.069,0.037,0.024,0.016,0.005,0.016
"P27","Otro",0.035,0.075,0.055,0.041,0.03,0.015
"P27","No sabe",0,0.004,0.007,0.003,0,0.025
"P31","Sin deuda",0.34,0.374,0.285,0.331,0.324,0.304
"P31","Menos de 10%",0.129,0.147,0.165,0.171,0.128,0.092
"P31","Entre 10 y 20%",0.081,0.106,0.12,0.141,0.109,0.099
"P31","Entre 20 y 30%",0.122,0.094,0.088,0.089,0.089,0.079
"P31","Entre 30 y 40%",0.068,0.089,0.09,0.055,0.091,0.053
"P31","Mas del 40%",0.218,0.17,0.177,0.172,0.243,0.165
"P31","No sabe",0.042,0.02,0.075,0.041,0.016,0.208
"P32","Gran excedente habitual",0.033,0.004,0.009,0.01,0.003,0
"P32","Gran excedente excepcional",0.001,0.002,0.004,0.007,0.008,0.064
"P32","Pequeño excedente habitual",0.067,0.067,0.04,0.076,0.072,0.003
"P32","Pequeño excedente excepcional",0.02,0.048,0.057,0.074,0.091,0.046
"P32","Alcanza gastos familia",0.128,0.144,0.117,0.161,0.129,0.071
"P32","No alcanza gastos familia",0.145,0.116,0.144,0.11,0.113,0.136
"P32","Solo NBFamiliares",0.157,0.299,0.324,0.309,0.309,0.182
"P32","No alcanza NBFamiliares",0.444,0.318,0.301,0.233,0.258,0.436
"P32","No sabe",0.005,0.002,0.004,0.02,0.017,0.062
"P33","Muy buena",0.148,0.045,0.034,0.042,0.067,0.052
"P33","Buena",0.141,0.181,0.119,0.204,0.16,0.031
"P33","Ni buena ni mala",0.237,0.366,0.439,0.391,0.39,0.377
"P33","Mala",0.336,0.309,0.317,0.285,0.23,0.468
"P33","Muy mala",0.129,0.091,0.08,0.06,0.148,0.063
"P33","No sabe",0.009,0.008,0.011,0.018,0.005,0.009
"P34","Mejor",0.137,0.077,0.091,0.133,0.125,0.169
