"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_","Liliana Alvarado por Nos Une Río Negro",0.052,0.191,0.21,0.171
"P09_","Hernán Cáceres por Cambia Cinco Saltos",0.089,0.32,0.29,0.279
"P09_","Quique Rossi por Avancemos Cinco Saltos",0.73,0.156,0.062,0.116
"P09_","María Elena Vogel por Juntos Somos Río Negro",0.059,0.21,0.17,0.116
"P09_","Silvina Gastiazoro por Nueva Generación",0.023,0.059,0.057,0.082
"P09_","Miguel Vidal por el Partido Socialista",0.011,0.053,0.107,0.151
"P09_","Martín Palumbo por Vamos Con Todos",0,0.007,0.052,0.037
"P09_","Norberto Soto por la UCR",0.036,0.004,0.052,0.048
"P10_","A Liliana Alvarado por Nos Une Río Negro con el apoyo del kirchnerismo, Martín Doñate y La Cámpora",0.11,0.158,0.235,0.176
"P10_","A Hernán Cáceres por Cambia Cinco Saltos con el apoyo de una parte del PRO",0.081,0.373,0.367,0.387
"P10_","A Quique Rossi  por Avancemos Cinco Saltos",0.687,0.146,0.065,0.1
"P10_","A María Elena Vogel por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.078,0.238,0.137,0.218
"P10_","A Silvina Gastiazoro por Nueva Generación",0.013,0.046,0.033,0.024
"P10_","A Miguel Vidal por el Partido Socialista con el apoyo de una parte del PRO y de Anibal Tortoriello",0.031,0.013,0.074,0.064
"P10_","A Martín Palumbo por Vamos Con Todos con el apoyo del Movimiento Evita y de Silvia Horne",0,0.017,0.053,0.023
"P10_","A Norberto Soto por la UCR con el apoyo del radicalismo",0,0.009,0.036,0.008
