"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P05","Siempre",0.221,0.101,0.152,0.128
"P05","Casi siempre",0.236,0.339,0.187,0.208
"P05","Casi nunca",0.348,0.344,0.35,0.372
"P05","Nunca, pero esta es una excepción",0.195,0.216,0.311,0.292
"P07","Muy de acuerdo",0.258,0.169,0.139,0.153
"P07","De acuerdo",0.339,0.362,0.325,0.327
"P07","Ni a favor ni en contra",0.232,0.267,0.27,0.321
"P07","En desacuerdo",0.049,0.075,0.126,0.066
"P07","Muy en desacuerdo",0.122,0.127,0.115,0.123
"P07","No sabe",0,0,0.025,0.01
"P08","Muy buena",0.049,0.037,0.073,0.016
"P08","Buena",0.124,0.154,0.133,0.13
"P08","Ni buena ni mala",0.274,0.355,0.324,0.322
"P08","Mala",0.385,0.3,0.184,0.124
"P08","Muy mala",0.136,0.088,0.237,0.188
"P08","No sabe",0.032,0.066,0.049,0.22
"P09","Liliana Alvarado por Nos Une Río Negro",0.058,0.085,0.188,0.13
"P09","Hernán Cáceres por Cambia Cinco Saltos",0.124,0.337,0.194,0.116
"P09","Quique Rossi por Avancemos Cinco Saltos",0.024,0.143,0.21,0.115
"P09","María Elena Vogel por Juntos Somos Río Negro",0.61,0.1,0.047,0.027
"P09","Silvina Gastiazoro por Nueva Generación",0.012,0.047,0.039,0.025
"P09","Miguel Vidal por el Partido Socialista",0.016,0.089,0.051,0.079
"P09","Martín Palumbo por Vamos Con Todos",0,0.016,0.035,0.014
"P09","Norberto Soto por la UCR",0.055,0,0.036,0.01
"P09","No sabe",0.101,0.183,0.2,0.484
"P10","A Liliana Alvarado por Nos Une Río Negro con el apoyo del kirchnerismo, Martín Doñate y La Cámpora",0.093,0.151,0.184,0.149
"P10","A Hernán Cáceres por Cambia Cinco Saltos con el apoyo de una parte del PRO",0.112,0.313,0.259,0.213
"P10","A Quique Rossi  por Avancemos Cinco Saltos",0.019,0.141,0.191,0.103
"P10","A María Elena Vogel por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.709,0.109,0.019,0.035
"P10","A Silvina Gastiazoro por Nueva Generación",0,0.028,0.038,0.014
"P10","A Miguel Vidal por el Partido Socialista con el apoyo de una parte del PRO y de Anibal Tortoriello",0.007,0.018,0.065,0.032
"P10","A Martín Palumbo por Vamos Con Todos con el apoyo del Movimiento Evita y de Silvia Horne",0,0.025,0.025,0.032
"P10","A Norberto Soto por la UCR con el apoyo del radicalismo",0.016,0,0.024,0
"P10","No sabe",0.044,0.215,0.195,0.422
"P11","La votaría",0.157,0.072,0.23,0.105
"P11","Puede que la vote",0.182,0.327,0.101,0.21
"P11","Nunca la votaría",0.661,0.561,0.599,0.265
"P11","No sabe",0,0.04,0.07,0.42
"P12","Lo votaría",0.222,0.328,0.231,0.14
"P12","Puede que lo vote",0.318,0.408,0.234,0.223
"P12","Nunca lo votaría",0.343,0.193,0.493,0.043
"P12","No sabe",0.117,0.071,0.042,0.594
"P14","Lo votaría",0.234,0.117,0.067,0.08
"P14","Puede que lo vote",0.166,0.335,0.089,0.059
"P14","Nunca lo votaría",0.565,0.427,0.817,0.158
"P14","No sabe",0.035,0.121,0.027,0.703
"P15","Lo votaría",0.175,0.076,0.2,0.122
"P15","Puede que lo vote",0.318,0.451,0.133,0.098
"P15","Nunca lo votaría",0.41,0.372,0.633,0.144
"P15","No sabe",0.097,0.101,0.034,0.636
"P16","Lo votaría",0.165,0.04,0.057,0.032
"P16","Puede que lo vote",0.108,0.205,0.091,0.031
"P16","Nunca lo votaría",0.564,0.548,0.751,0.168
"P16","No sabe",0.163,0.207,0.101,0.769
"P17","Lo votaría",0.123,0.064,0.022,0.011
"P17","Puede que lo vote",0.084,0.153,0.073,0.039
"P17","Nunca lo votaría",0.559,0.469,0.795,0.105
"P17","No sabe",0.234,0.314,0.11,0.845
"P18","La votaría",0.141,0.078,0.049,0.033
"P18","Puede que la vote",0.11,0.163,0.055,0.064
"P18","Nunca la votaría",0.527,0.483,0.768,0.118
"P18","No sabe",0.222,0.276,0.128,0.785
