"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.304,0.192,0.229,0.382
"P09","Casi siempre",0.362,0.383,0.313,0.289
"P09","Casi nunca",0.242,0.287,0.365,0.312
"P09","Nunca, pero esta es una excepción",0.092,0.138,0.093,0.017
"P10","Positiva",0.522,0.438,0.295,0.319
"P10","Neutra",0.392,0.418,0.428,0.365
"P10","Negativa",0.07,0.104,0.254,0
"P10","No sabe",0.016,0.04,0.023,0.316
"P11","Positiva",0.692,0.562,0.428,0.396
"P11","Neutra",0.241,0.346,0.339,0.393
"P11","Negativa",0.053,0.073,0.226,0
"P11","No sabe",0.014,0.019,0.007,0.211
"P12","Muy de acuerdo",0.194,0.125,0.064,0
"P12","De acuerdo",0.341,0.203,0.108,0.044
"P12","Ni de acuerdo ni en desacuerdo",0.265,0.447,0.362,0.487
"P12","En desacuerdo",0.031,0.044,0.16,0
"P12","Muy en desacuerdo",0.031,0.006,0.167,0
"P12","No sabe",0.138,0.175,0.139,0.469
"P15","Mantenerla como en la actualidad aunque tenga que endeudarse la provincia",0.348,0.211,0.225,0.099
"P15","Negociar un nuevo acuerdo salarial qué pueda pagarse con los recursos de la provincia",0.48,0.485,0.426,0.334
"P15","Anularlo, porque es un privilegio que solo tienen los empleados estatales",0.109,0.219,0.248,0.075
"P15","No sabe",0.063,0.085,0.101,0.492
"P16","Muy de acuerdo",0.182,0.147,0.099,0.141
"P16","De acuerdo",0.185,0.129,0.152,0.025
"P16","Ni de acuerdo ni en desacuerdo",0.338,0.36,0.168,0.394
"P16","En desacuerdo",0.208,0.261,0.365,0.319
"P16","Muy en desacuerdo",0.049,0.073,0.184,0
"P16","No sabe",0.038,0.03,0.032,0.121
"P17","Si",0.47,0.312,0.173,0.08
"P17","No",0.314,0.433,0.75,0.788
"P17","No sabe",0.216,0.255,0.077,0.132
"P18","Proteger sus derechos ancestrales",0.341,0.229,0.077,0.086
"P18","Iniciar un proceso de negociación con la partes del conflicto",0.346,0.317,0.199,0.32
"P18","Exigir el desalojo del predio e iniciar luego un proceso de negociación",0.189,0.282,0.266,0.155
"P18","No negociar con usurpadores y proceder al desalojo de la propiedad",0.082,0.141,0.439,0.382
"P18","No sabe",0.042,0.031,0.019,0.057
"P19","Muy de acuerdo",0.42,0.387,0.557,0.102
"P19","De acuerdo",0.294,0.321,0.233,0.025
"P19","Ni de acuerdo ni en desacuerdo",0.153,0.193,0.075,0.335
"P19","En desacuerdo",0.034,0.051,0.081,0.179
"P19","Muy en desacuerdo",0.074,0.016,0.029,0.101
"P19","No sabe",0.025,0.032,0.025,0.258
"P20","Si",0.702,0.584,0.552,0.359
"P20","No",0.142,0.124,0.257,0.012
"P20","No sabe",0.156,0.292,0.191,0.629
"P21","Si",0.56,0.475,0.268,0.22
"P21","No",0.161,0.142,0.328,0.012
"P21","No sabe",0.279,0.383,0.404,0.768
"P24","Muy de acuerdo",0.223,0.242,0.571,0.465
"P24","De acuerdo",0.165,0.107,0.152,0.304
"P24","Ni de acuerdo ni en desacuerdo",0.114,0.213,0.118,0.02
"P24","En desacuerdo",0.263,0.213,0.062,0.003
"P24","Muy en desacuerdo",0.227,0.215,0.088,0.158
"P24","No sabe",0.008,0.01,0.009,0.05
"P25","Muy de acuerdo",0.168,0.216,0.592,0.342
"P25","De acuerdo",0.186,0.15,0.139,0.351
"P25","Ni de acuerdo ni en desacuerdo",0.102,0.183,0.082,0.062
"P25","En desacuerdo",0.262,0.196,0.068,0.02
"P25","Muy en desacuerdo",0.266,0.243,0.113,0.158
"P25","No sabe",0.016,0.012,0.006,0.067
"P26","Positiva",0.639,0.458,0.371,0.259
"P26","Neutra",0.268,0.422,0.396,0.36
"P26","Negativa",0.09,0.116,0.222,0.003
"P26","No sabe",0.003,0.004,0.011,0.378
"P27","Positiva",0.523,0.315,0.177,0.092
"P27","Neutra",0.344,0.49,0.292,0.122
"P27","Negativa",0.103,0.168,0.525,0.163
"P27","No sabe",0.03,0.027,0.006,0.623
"P28","Positiva",0.401,0.201,0.056,0.029
"P28","Neutra",0.264,0.372,0.136,0.04
"P28","Negativa",0.332,0.42,0.807,0.317
"P28","No sabe",0.003,0.007,0.001,0.614
"P29","Positiva",0.391,0.187,0.073,0.178
"P29","Neutra",0.4,0.618,0.244,0.021
"P29","Negativa",0.178,0.188,0.668,0.105
"P29","No sabe",0.031,0.007,0.015,0.696
"P31","Positiva",0.665,0.38,0.093,0.133
"P31","Neutra",0.052,0.183,0.012,0
"P31","Negativa",0.282,0.431,0.878,0.571
"P31","No sabe",0.001,0.006,0.017,0.296
"P32","Positiva",0.308,0.179,0.332,0.245
"P32","Neutra",0.058,0.289,0.236,0.237
"P32","Negativa",0.623,0.523,0.432,0.457
"P32","No sabe",0.011,0.009,0,0.061
"P33","Positiva",0.567,0.278,0.142,0.15
"P33","Neutra",0.133,0.255,0.037,0.353
"P33","Negativa",0.3,0.458,0.821,0.448
"P33","No sabe",0,0.009,0,0.049
"P34","Positiva",0.444,0.39,0.661,0.597
"P34","Neutra",0.102,0.146,0.089,0.121
"P34","Negativa",0.454,0.456,0.25,0.232
"P34","No sabe",0,0.008,0,0.05
"P35","Positiva",0.379,0.363,0.742,0.655
"P35","Neutra",0.111,0.146,0.078,0.121
"P35","Negativa",0.508,0.487,0.179,0.174
"P35","No sabe",0.002,0.004,0.001,0.05
"P36","Positiva",0.325,0.315,0.491,0.251
"P36","Neutra",0.172,0.267,0.327,0.487
"P36","Negativa",0.49,0.402,0.169,0.138
"P36","No sabe",0.013,0.016,0.013,0.124
"P37","Positiva",0.337,0.419,0.711,0.528
"P37","Neutra",0.139,0.176,0.114,0.236
"P37","Negativa",0.488,0.393,0.175,0.183
"P37","No sabe",0.036,0.012,0,0.053
"P38","Positiva",0.33,0.25,0.443,0.538
"P38","Neutra",0.321,0.451,0.361,0.238
"P38","Negativa",0.312,0.273,0.189,0.096
"P38","No sabe",0.037,0.026,0.007,0.128
"P39","Positiva",0.273,0.194,0.482,0.127
"P39","Neutra",0.164,0.334,0.277,0.445
"P39","Negativa",0.554,0.451,0.232,0.16
"P39","No sabe",0.009,0.021,0.009,0.268
"P40","Positiva",0.225,0.158,0.385,0.219
"P40","Neutra",0.338,0.429,0.313,0.244
"P40","Negativa",0.365,0.337,0.235,0.123
"P40","No sabe",0.072,0.076,0.067,0.414
