"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","A Gustavo Menendez por el Frente de Todos",0.587,0.508,0.45,0.205,0.098,0.468
"P07","A David Zencich por Juntos por el Cambio",0.152,0.177,0.15,0.418,0.338,0
"P07","A Pablo Cocuzza por Juntos por el Cambio",0.136,0.073,0.065,0.111,0.161,0
"P07","Al candidato de Javier Milei",0.053,0.005,0.155,0.061,0.207,0.236
"P07","A Cristian Franco por el Frente de Izquierda",0.014,0.058,0.037,0.065,0.086,0.048
"P07","A otro candidato",0.058,0.179,0.143,0.14,0.11,0.248
"P09","A Gustavo Menendez por el Frente de Todos",0.623,0.463,0.444,0.212,0.183,0.468
"P09","A David Zencich por Juntos por el Cambio",0.131,0.231,0.146,0.439,0.299,0
"P09","Al candidato de Javier Milei",0.071,0.092,0.219,0.144,0.313,0.236
"P09","A Cristian Franco por el Frente de Izquierda",0.014,0.047,0.05,0.099,0.044,0
"P09","A otro candidato",0.161,0.167,0.141,0.106,0.161,0.296
"P11","A Gustavo Menendez por el Frente de Todos",0.617,0.55,0.456,0.246,0.058,0.468
"P11","A Pablo Cocuzza por Juntos por el Cambio",0.135,0.168,0.106,0.359,0.353,0
"P11","Al candidato de Javier Milei",0.078,0.058,0.219,0.113,0.354,0.236
"P11","A Cristian Franco por el Frente de Izquierda",0.014,0.06,0.052,0.112,0.07,0.048
"P11","A otro candidato",0.156,0.164,0.167,0.17,0.165,0.248
"P13","Muy buena",0.512,0.323,0.158,0.05,0.064,0
"P13","Buena",0.243,0.271,0.363,0.157,0.05,0.048
"P13","Ni buena ni mala",0.146,0.245,0.179,0.245,0.069,0.468
"P13","Mala",0.036,0.061,0.072,0.272,0.222,0.236
"P13","Muy mala",0.054,0.1,0.179,0.265,0.583,0
"P13","No sabe",0.009,0,0.049,0.011,0.012,0.248
"P14","Muy buena",0.193,0.161,0.086,0.079,0.198,0.468
"P14","Buena",0.106,0.076,0.119,0.203,0.169,0
"P14","Ni buena ni mala",0.378,0.329,0.316,0.334,0.289,0.284
"P14","Mala",0.039,0.161,0.141,0.154,0.116,0
"P14","Muy mala",0.12,0.089,0.112,0.135,0.148,0
"P14","No sabe",0.164,0.184,0.226,0.095,0.08,0.248
"P15","Muy buena",0.402,0.213,0.122,0.09,0.048,0
"P15","Buena",0.318,0.216,0.19,0.057,0.05,0
"P15","Ni buena ni mala",0.068,0.314,0.366,0.223,0.134,0.752
"P15","Mala",0.042,0.096,0.111,0.269,0.179,0
"P15","Muy mala",0.17,0.069,0.153,0.276,0.552,0
"P15","No sabe",0,0.092,0.058,0.085,0.037,0.248
"P16","Muy buena",0.132,0.14,0.02,0.028,0.138,0.468
"P16","Buena",0.166,0.061,0.025,0.077,0.102,0
"P16","Ni buena ni mala",0.235,0.431,0.363,0.33,0.386,0.236
"P16","Mala",0.076,0.174,0.181,0.149,0.06,0
"P16","Muy mala",0.041,0.101,0.105,0.257,0.209,0
"P16","No sabe",0.35,0.093,0.306,0.159,0.105,0.296
"P17","Muy buena",0.16,0.099,0.09,0.018,0.119,0.236
"P17","Buena",0.233,0.233,0.052,0.107,0.122,0
"P17","Ni buena ni mala",0.213,0.31,0.304,0.268,0.173,0
"P17","Mala",0.039,0.165,0.232,0.252,0.173,0.468
"P17","Muy mala",0.219,0.163,0.204,0.307,0.393,0
"P17","No sabe",0.136,0.03,0.118,0.048,0.02,0.296
"P18","Muy buena",0.145,0.172,0.047,0.081,0.168,0.704
"P18","Buena",0.132,0.056,0.064,0.021,0.089,0
"P18","Ni buena ni mala",0.255,0.382,0.368,0.421,0.376,0
"P18","Mala",0.041,0.062,0.151,0.202,0.097,0
"P18","Muy mala",0.156,0.128,0.079,0.044,0.077,0
"P18","No sabe",0.271,0.2,0.291,0.231,0.193,0.296
"P19","Muy buena",0.18,0.202,0.029,0.148,0.077,0
"P19","Buena",0.112,0.124,0.1,0.04,0.009,0
"P19","Ni buena ni mala",0.253,0.436,0.413,0.411,0.413,0.704
"P19","Mala",0.004,0.033,0.078,0.063,0.113,0
"P19","Muy mala",0.143,0.052,0.018,0.052,0.075,0
"P19","No sabe",0.308,0.153,0.362,0.286,0.313,0.296
"P20","Muy buena",0.035,0.019,0,0.007,0.073,0
"P20","Buena",0.114,0.157,0.038,0.003,0.007,0
"P20","Ni buena ni mala",0.325,0.487,0.442,0.401,0.394,0.704
"P20","Mala",0,0.05,0.072,0.111,0.073,0
"P20","Muy mala",0.13,0.045,0,0.046,0.068,0
"P20","No sabe",0.396,0.242,0.448,0.432,0.385,0.296
"P21","La seguridad",0.005,0.053,0.059,0,0.053,0
"P21","El tránsito",0.119,0.106,0.026,0,0.049,0
"P21","El arreglo de las calles",0.176,0.257,0.271,0.245,0.096,0
"P21","Los parques y espacios públicos",0.288,0.262,0.232,0.182,0.191,0
"P21","El sistema de salud",0.017,0.041,0.065,0.061,0.018,0
"P21","La limpieza de las calles",0.102,0.098,0.069,0.136,0.102,0.048
"P21","El deporte y la cultura",0.027,0.012,0.069,0.092,0.044,0.468
"P21","La luminaria",0.009,0.004,0.024,0.058,0.037,0.236
"P21","No sabe",0.257,0.167,0.185,0.226,0.41,0.248
"P22","La seguridad",0.466,0.407,0.366,0.475,0.518,0.298
"P22","El tránsito",0.009,0.093,0.039,0.069,0.013,0
"P22","El arreglo de las calles",0.285,0.211,0.208,0.171,0.149,0.468
"P22","Los parques y espacios públicos",0.028,0.017,0.021,0.068,0.009,0
"P22","El sistema de salud",0.199,0.105,0.131,0.101,0.1,0.048
