"var","categoria","Si","No"
"P04","Tengo trabajo estable",0.499,0.369
"P04","Realizo changas o trabajos de vez en cuando",0.193,0.19
"P04","No tengo trabajo",0.158,0.17
"P04","Soy jubilado o pensionado",0.15,0.271
"P05","1",0.319,0.263
"P05","2",0.064,0.057
"P05","3",0.05,0.075
"P05","4",0.063,0.077
"P05","5",0.164,0.179
"P05","6",0.039,0.044
"P05","7",0.094,0.096
"P05","8",0.06,0.051
"P05","9",0.147,0.158
"P06","1",0.248,0.254
"P06","2",0.054,0.064
"P06","3",0.046,0.046
"P06","4",0.057,0.031
"P06","5",0.134,0.201
"P06","6",0.049,0.051
"P06","7",0.062,0.056
"P06","8",0.058,0.089
"P06","9",0.292,0.208
"P07","1",0.365,0.362
"P07","2",0.054,0.04
"P07","3",0.051,0.017
"P07","4",0.018,0.034
"P07","5",0.104,0.125
"P07","6",0.029,0.039
"P07","7",0.04,0.04
"P07","8",0.035,0.049
"P07","9",0.304,0.294
"P09","Del Frente de Todos y el peronismo",0.331,0.35
"P09","De Juntos por el cambio",0.349,0.349
"P09","De los Liberales libertarios",0.199,0.178
"P09","De la Izquierda",0.025,0.02
"P09","No sabe",0.096,0.103
"P10","A Alberto Fernández",0.171,0.133
"P10","A Sergio Massa",0.233,0.226
"P10","A algún candidato del peronismo",0.134,0.09
"P10","A algún candidato del kirchnerismo",0.462,0.551
"P11","A Alberto Fernández",0.138,0.082
"P11","A Sergio Massa",0.081,0.173
"P11","A algún candidato del peronismo",0.17,0.068
"P11","A Cristina Fernández de Kirchner",0.611,0.677
"P12","A Horacio Rodriguez Larreta",0.183,0.2
"P12","A Mauricio Macri",0.423,0.343
"P12","A Patricia Bullrich",0.322,0.364
"P12","A Facundo Manes",0.051,0.08
"P12","A Gerardo Morales",0.021,0.013
"P13","Seguro lo votaria",0.124,0.167
"P13","Quizás lo votaría",0.462,0.359
"P13","Nunca lo votaría",0.414,0.474
"P14","Lo votaría",0.278,0.243
"P14","Puede que lo vote",0.17,0.186
"P14","Nunca lo votaría",0.504,0.527
"P14","No sabe",0.048,0.044
"P15","Lo votaría",0.14,0.115
"P15","Puede que lo vote",0.246,0.257
"P15","Nunca lo votaría",0.586,0.603
"P15","No sabe",0.028,0.025
"P16","Lo votaría",0.117,0.079
"P16","Puede que lo vote",0.186,0.181
"P16","Nunca lo votaría",0.659,0.665
"P16","No sabe",0.038,0.075
"P17","La votaría",0.302,0.314
"P17","Puede que la vote",0.065,0.066
"P17","Nunca la votaría",0.623,0.609
"P17","No sabe",0.01,0.011
"P18","Lo votaría",0.151,0.142
"P18","Puede que lo vote",0.268,0.217
"P18","Nunca lo votaría",0.555,0.58
"P18","No sabe",0.026,0.061
"P19","Lo votaría",0.069,0.065
"P19","Puede que lo vote",0.2,0.217
"P19","Nunca lo votaría",0.637,0.622
"P19","No sabe",0.094,0.096
"P20","La votaría",0.311,0.308
"P20","Puede que la vote",0.204,0.16
"P20","Nunca la votaría",0.468,0.501
"P20","No sabe",0.017,0.031
"P21","Lo votaría",0.201,0.179
"P21","Puede que lo vote",0.222,0.205
"P21","Nunca lo votaría",0.546,0.577
"P21","No sabe",0.031,0.039
"P22","La votaría",0.136,0.128
"P22","Puede que la vote",0.266,0.212
"P22","Nunca la votaría",0.55,0.594
"P22","No sabe",0.048,0.066
"P23","Lo votaría",0.09,0.071
"P23","Puede que lo vote",0.205,0.196
"P23","Nunca lo votaría",0.654,0.68
