"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.291,0.303,0.281,0.785,0.668,0.386
"P07","Al candidato de Juntos por el Cambio",0.209,0.401,0.352,0.052,0.225,0.111
"P07","Al candidato de los liberales - libertarios",0.478,0.272,0.049,0.008,0.01,0.33
"P07","Al candidato de Consenso Federal",0,0,0.004,0,0,0
"P07","Al candidato de la Izquierda",0.004,0,0.004,0,0.037,0
"P07","A otro candidato",0.014,0.024,0.227,0,0.04,0.007
"P07","No sabe",0.004,0,0.083,0.155,0.02,0.166
"P08","A Ariel Sujarchuk por el Frente de Todos",0.325,0.313,0.393,0.888,0.723,0.723
"P08","A Roberto Costa por Juntos por el cambio",0.212,0.361,0.216,0.007,0.14,0
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.067,0.259,0.133,0.036,0.011,0.034
"P08","A Jesica Avejera por Juntos por el Cambio",0,0.02,0.035,0.003,0.031,0
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0,0,0,0
"P08","A Griselda Romariz por los liberales libertarios",0.363,0.026,0,0.008,0.008,0
"P08","A Sandro Salazar por el Frente de Izquierda",0,0,0.005,0.009,0.043,0
"P08","No sabe",0.033,0.021,0.218,0.049,0.044,0.243
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.133,0.275,0.25,0.71,0.525,0.723
"P09","A Roberto Costa por Juntos por el cambio",0.22,0.32,0.206,0.043,0.146,0
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.042,0.24,0.154,0.045,0.032,0.034
"P09","A Jesica Avejera por Juntos por el Cambio",0,0.036,0.039,0.003,0.033,0
"P09","A Ricardo Choffi por Consenso Federal",0.012,0.004,0.007,0,0.009,0
"P09","A Griselda Romariz por los liberales libertarios",0.539,0.017,0.028,0.008,0.01,0
"P09","A Sandro Salazar por el Frente de Izquierda",0.009,0.014,0.005,0,0.071,0
"P09","No sabe",0.045,0.094,0.311,0.191,0.174,0.243
"P10","A Ariel Sujarchuk por el Frente de Todos",0.287,0.313,0.412,0.897,0.685,0.716
"P10","A Roberto Costa por Juntos por el Cambio",0.314,0.41,0.28,0.022,0.169,0.034
"P10","A Ricardo Choffi por Consenso Federal",0,0.014,0.06,0,0.029,0
"P10","A Griselda Romariz por los liberales libertarios",0.288,0.123,0.008,0.011,0.006,0
"P10","A Sandro Salazar por el Frente de Izquierda",0.017,0,0.005,0,0.042,0
"P10","No sabe",0.094,0.14,0.235,0.07,0.069,0.25
