"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.846,0.621,0.397,0.341,0.162,0.179
"P07","Al candidato de Juntos por el Cambio",0.074,0.202,0.126,0.284,0.416,0.283
"P07","Al candidato de los liberales - libertarios",0.07,0.043,0.173,0.337,0.257,0
"P07","Al candidato de Consenso Federal",0,0,0.007,0,0,0
"P07","Al candidato de la Izquierda",0,0,0,0.011,0.032,0
"P07","A otro candidato",0.001,0.009,0.136,0.011,0.111,0
"P07","No sabe",0.009,0.125,0.161,0.016,0.022,0.538
"P08","A Ariel Sujarchuk por el Frente de Todos",0.935,0.735,0.611,0.359,0.234,0
"P08","A Roberto Costa por Juntos por el cambio",0.026,0.256,0.188,0.117,0.272,0
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.02,0,0.019,0.051,0.147,0.179
"P08","A Jesica Avejera por Juntos por el Cambio",0.006,0,0.042,0.106,0.031,0
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0,0,0,0
"P08","A Griselda Romariz por los liberales libertarios",0.003,0,0.036,0.257,0.166,0
"P08","A Sandro Salazar por el Frente de Izquierda",0.005,0,0,0.021,0.029,0
"P08","No sabe",0.005,0.009,0.104,0.089,0.121,0.821
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.828,0.54,0.254,0.072,0.11,0
"P09","A Roberto Costa por Juntos por el cambio",0.007,0.274,0.136,0.059,0.312,0
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.041,0.018,0.156,0.088,0.117,0.179
"P09","A Jesica Avejera por Juntos por el Cambio",0.006,0,0.041,0.106,0.037,0
"P09","A Ricardo Choffi por Consenso Federal",0.007,0.017,0,0.016,0.006,0
"P09","A Griselda Romariz por los liberales libertarios",0.064,0,0.04,0.314,0.21,0
"P09","A Sandro Salazar por el Frente de Izquierda",0.007,0,0,0.011,0.058,0
"P09","No sabe",0.04,0.151,0.373,0.334,0.15,0.821
"P10","A Ariel Sujarchuk por el Frente de Todos",0.942,0.735,0.54,0.39,0.175,0
"P10","A Roberto Costa por Juntos por el Cambio",0.03,0.256,0.204,0.169,0.381,0
"P10","A Ricardo Choffi por Consenso Federal",0.012,0,0.125,0.046,0.022,0
"P10","A Griselda Romariz por los liberales libertarios",0,0,0.011,0.267,0.165,0
"P10","A Sandro Salazar por el Frente de Izquierda",0.007,0,0,0.016,0.037,0
"P10","No sabe",0.009,0.009,0.12,0.112,0.22,1
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.852,0.587,0.417,0.357,0.111,0
"P12","A Roberto Costa por Juntos por el Cambio",0.044,0.255,0.062,0.183,0.4,0
"P12","A Ricardo Choffi por Consenso Federal",0,0,0.036,0.04,0.019,0
"P12","A Griselda Romariz por los liberales libertarios",0.069,0.007,0.139,0.282,0.221,0
"P12","A Sandro Salazar por el Frente de Izquierda",0.014,0.026,0.012,0.011,0.029,0
"P12","No sabe",0.021,0.125,0.334,0.127,0.22,1
"P13","A Carlos “Beto” Ramil por el Frente de Todos",0.82,0.585,0.366,0.071,0.053,0
"P13","A Mariano Castagnaro por Juntos por el Cambio",0.031,0.245,0.178,0.205,0.435,0.179
"P13","A Ricardo Choffi por Consenso Federal",0,0.018,0.036,0.016,0.021,0
"P13","A Griselda Romariz por los liberales libertarios",0.075,0.007,0.107,0.256,0.227,0
"P13","A Sandro Salazar por el Frente de Izquierda",0.035,0.009,0.012,0.011,0.03,0
"P13","No sabe",0.039,0.136,0.301,0.441,0.234,0.821
"P14","Lo votaria",0.937,0.713,0.4,0.358,0.152,0
"P14","Puede que lo vote",0.007,0.216,0.369,0.186,0.073,0.179
"P14","Nunca lo votaría",0.044,0.062,0.1,0.441,0.756,0
"P14","No sabe",0.012,0.009,0.131,0.015,0.019,0.821
"P15","Lo votaria",0.13,0.224,0.143,0.19,0.271,0
"P15","Puede que lo vote",0.096,0.08,0.264,0.102,0.24,0.179
"P15","Nunca lo votaría",0.708,0.662,0.502,0.655,0.405,0.387
"P15","No sabe",0.066,0.034,0.091,0.053,0.084,0.434
