"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.334,0.181,0.231,0.299
"P09","Casi siempre",0.332,0.339,0.403,0.231
"P09","Casi nunca",0.203,0.37,0.308,0.314
"P09","Nunca, pero esta es una excepción",0.131,0.11,0.058,0.156
"P10","Positiva",0.623,0.418,0.184,0.18
"P10","Neutra",0.258,0.489,0.465,0.63
"P10","Negativa",0.09,0.073,0.306,0.014
"P10","No sabe",0.029,0.02,0.045,0.176
"P11","Positiva",0.736,0.566,0.348,0.334
"P11","Neutra",0.209,0.368,0.348,0.435
"P11","Negativa",0.045,0.054,0.295,0
"P11","No sabe",0.01,0.012,0.009,0.231
"P12","Muy de acuerdo",0.287,0.073,0.022,0
"P12","De acuerdo",0.359,0.194,0.066,0.066
"P12","Ni de acuerdo ni en desacuerdo",0.206,0.483,0.376,0.443
"P12","En desacuerdo",0.009,0.037,0.22,0.017
"P12","Muy en desacuerdo",0.021,0.02,0.207,0
"P12","No sabe",0.118,0.193,0.109,0.474
"P15","Mantenerla como en la actualidad aunque tenga que endeudarse la provincia",0.32,0.22,0.221,0.367
"P15","Negociar un nuevo acuerdo salarial qué pueda pagarse con los recursos de la provincia",0.527,0.472,0.381,0.292
"P15","Anularlo, porque es un privilegio que solo tienen los empleados estatales",0.083,0.227,0.278,0.049
"P15","No sabe",0.07,0.081,0.12,0.292
"P16","Muy de acuerdo",0.26,0.108,0.068,0
"P16","De acuerdo",0.2,0.176,0.079,0.039
"P16","Ni de acuerdo ni en desacuerdo",0.29,0.315,0.208,0.441
"P16","En desacuerdo",0.181,0.284,0.39,0.343
"P16","Muy en desacuerdo",0.047,0.074,0.225,0.055
"P16","No sabe",0.022,0.043,0.03,0.122
"P17","Si",0.377,0.302,0.252,0.347
"P17","No",0.453,0.457,0.644,0.487
"P17","No sabe",0.17,0.241,0.104,0.166
"P18","Proteger sus derechos ancestrales",0.289,0.163,0.186,0.315
"P18","Iniciar un proceso de negociación con la partes del conflicto",0.355,0.315,0.149,0.276
"P18","Exigir el desalojo del predio e iniciar luego un proceso de negociación",0.236,0.254,0.254,0.092
"P18","No negociar con usurpadores y proceder al desalojo de la propiedad",0.094,0.229,0.39,0.265
"P18","No sabe",0.026,0.039,0.021,0.052
"P19","Muy de acuerdo",0.467,0.402,0.543,0.172
"P19","De acuerdo",0.292,0.296,0.234,0.102
"P19","Ni de acuerdo ni en desacuerdo",0.128,0.163,0.093,0.402
"P19","En desacuerdo",0.042,0.053,0.086,0.094
"P19","Muy en desacuerdo",0.055,0.039,0.024,0.081
"P19","No sabe",0.016,0.047,0.02,0.149
"P20","Si",0.754,0.612,0.489,0.225
"P20","No",0.117,0.125,0.312,0.092
"P20","No sabe",0.129,0.263,0.199,0.683
"P21","Si",0.59,0.423,0.273,0.116
"P21","No",0.151,0.153,0.387,0
"P21","No sabe",0.259,0.424,0.34,0.884
"P24","Muy de acuerdo",0.282,0.33,0.48,0.283
"P24","De acuerdo",0.215,0.106,0.119,0.184
"P24","Ni de acuerdo ni en desacuerdo",0.137,0.186,0.116,0.012
"P24","En desacuerdo",0.185,0.176,0.133,0.311
"P24","Muy en desacuerdo",0.177,0.192,0.147,0.129
"P24","No sabe",0.004,0.01,0.005,0.081
"P25","Muy de acuerdo",0.254,0.289,0.486,0.283
"P25","De acuerdo",0.23,0.143,0.111,0.17
"P25","Ni de acuerdo ni en desacuerdo",0.116,0.185,0.07,0.054
"P25","En desacuerdo",0.2,0.154,0.144,0.155
"P25","Muy en desacuerdo",0.195,0.208,0.184,0.285
"P25","No sabe",0.005,0.021,0.005,0.053
"P26","Positiva",0.787,0.376,0.292,0.205
"P26","Neutra",0.15,0.553,0.344,0.473
"P26","Negativa",0.058,0.069,0.352,0
"P26","No sabe",0.005,0.002,0.012,0.322
"P28","Positiva",0.529,0.096,0.018,0.013
"P28","Neutra",0.21,0.412,0.083,0.144
"P28","Negativa",0.26,0.488,0.896,0.353
"P28","No sabe",0.001,0.004,0.003,0.49
"P29","Positiva",0.442,0.137,0.073,0.034
