"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.611,0.51,0.389,0.264
"P05","Bastante",0.218,0.361,0.28,0.25
"P05","Poco",0.082,0.118,0.223,0.302
"P05","Nada",0.049,0.011,0.09,0.157
"P05","No sabe",0.04,0,0.018,0.027
"P06","Siempre",0.32,0.281,0.175,0.048
"P06","Casi siempre",0.304,0.368,0.325,0.382
"P06","Casi nunca",0.237,0.288,0.37,0.452
"P06","Nunca, pero esta es una excepción",0.139,0.063,0.13,0.118
"P08","Unión por la Patria",0.876,0.748,0.114,0.343
"P08","Juntos por el Cambio",0.025,0.112,0.538,0.092
"P08","De los Liberales libertarios",0.04,0,0.232,0.026
"P08","De la Izquierda",0.052,0.02,0.034,0.057
"P08","Hacemos por Nuestro País",0,0,0.005,0.013
"P08","Otro",0.005,0.059,0.032,0.053
"P08","En blanco",0,0.01,0.018,0.035
"P08","No sabe",0.002,0.051,0.027,0.381
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.374,0.628,0.1,0.311
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Leonardo Grosso a intendente por Unión por la Patria",0.062,0.101,0.045,0.023
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.208,0.038,0.017,0.066
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Leonardo Grosso a intendente por Unión por la Patria",0.098,0.119,0.002,0.014
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.053,0.028,0.358,0.133
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.014,0.039,0.194,0.007
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.176,0.024,0.207,0.04
"P09","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.016,0.025,0.144
"P09","En blanco",0.008,0.007,0.013,0.051
"P09","No sabe",0.003,0,0.039,0.211
"P12","Lo votaría",0.654,0.656,0.084,0.261
"P12","Puede que lo vote",0.118,0.304,0.022,0.219
"P12","Nunca lo votaría",0.156,0.035,0.872,0.093
"P12","No sabe",0.072,0.005,0.022,0.427
"P14","Lo votaría",0.536,0.35,0.046,0.105
"P14","Puede que lo vote",0.242,0.356,0.026,0.102
"P14","Nunca lo votaría",0.192,0.233,0.91,0.221
"P14","No sabe",0.03,0.061,0.018,0.572
"P15","Lo votaría",0.563,0.145,0.039,0.006
"P15","Puede que lo vote",0.25,0.521,0.009,0.154
"P15","Nunca lo votaría",0.15,0.22,0.937,0.376
"P15","No sabe",0.037,0.114,0.015,0.464
"P16","Lo votaría",0.202,0.044,0.392,0.122
"P16","Puede que lo vote",0.032,0.151,0.264,0.084
"P16","Nunca lo votaría",0.751,0.763,0.323,0.5
"P16","No sabe",0.015,0.042,0.021,0.294
"P17","Lo votaría",0.193,0.023,0.214,0.064
"P17","Puede que lo vote",0.017,0.091,0.333,0.15
"P17","Nunca lo votaría",0.79,0.854,0.418,0.454
"P17","No sabe",0,0.032,0.035,0.332
"P18","Lo votaría",0.163,0.012,0.223,0.076
"P18","Puede que lo vote",0.008,0.04,0.213,0.044
"P18","Nunca lo votaría",0.829,0.905,0.545,0.665
"P18","No sabe",0,0.043,0.019,0.215
"P19","Si",0.578,0.558,0.441,0.199
"P19","No",0.422,0.442,0.559,0.801
