"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.526,0.558,0.381,0.374
"P05","Bastante",0.186,0.326,0.316,0.18
"P05","Poco",0.136,0.093,0.225,0.223
"P05","Nada",0.08,0,0.065,0.195
"P05","No sabe",0.072,0.023,0.013,0.028
"P06","Siempre",0.279,0.193,0.205,0.152
"P06","Casi siempre",0.262,0.454,0.342,0.251
"P06","Casi nunca",0.297,0.319,0.355,0.392
"P06","Nunca, pero esta es una excepción",0.162,0.034,0.098,0.205
"P08","Unión por la Patria",0.767,0.827,0.134,0.422
"P08","Juntos por el Cambio",0.029,0.068,0.525,0.016
"P08","De los Liberales libertarios",0.126,0,0.222,0.027
"P08","De la Izquierda",0.011,0.019,0.041,0.094
"P08","Hacemos por Nuestro País",0,0,0.006,0
"P08","Otro",0.014,0.037,0.033,0.062
"P08","En blanco",0.009,0,0.005,0.046
"P08","No sabe",0.044,0.049,0.034,0.333
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.274,0.532,0.134,0.413
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Leonardo Grosso a intendente por Unión por la Patria",0.098,0.135,0.031,0.033
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.173,0.156,0.013,0.094
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Leonardo Grosso a intendente por Unión por la Patria",0.171,0.029,0.009,0
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Santiago López Medrano a intendente por Juntos por el Cambio",0.042,0.048,0.36,0.046
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.02,0.011,0.167,0.008
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.218,0.039,0.203,0.089
"P09","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.004,0.028,0.039,0.039
"P09","En blanco",0,0.011,0.003,0.04
"P09","No sabe",0,0.011,0.041,0.238
"P12","Lo votaría",0.53,0.623,0.129,0.328
"P12","Puede que lo vote",0.127,0.215,0.052,0.12
"P12","Nunca lo votaría",0.263,0.154,0.796,0.158
"P12","No sabe",0.08,0.008,0.023,0.394
"P13","Lo votaría",0.676,0.33,0.034,0.084
"P13","Puede que lo vote",0.128,0.506,0.037,0.188
"P13","Nunca lo votaría",0.192,0.049,0.881,0.137
"P13","No sabe",0.004,0.115,0.048,0.591
"P14","Lo votaría",0.75,0.386,0.013,0.113
"P14","Puede que lo vote",0.16,0.493,0.026,0.112
"P14","Nunca lo votaría",0.073,0.11,0.935,0.138
"P14","No sabe",0.017,0.011,0.026,0.637
"P16","Lo votaría",0.31,0.025,0.371,0.03
"P16","Puede que lo vote",0.042,0.151,0.24,0.144
"P16","Nunca lo votaría",0.626,0.808,0.371,0.413
"P16","No sabe",0.022,0.016,0.018,0.413
"P17","Lo votaría",0.233,0.022,0.208,0.018
"P17","Puede que lo vote",0.01,0.058,0.327,0.101
"P17","Nunca lo votaría",0.731,0.87,0.439,0.498
"P17","No sabe",0.026,0.05,0.026,0.383
"P18","Lo votaría",0.207,0,0.212,0.067
"P18","Puede que lo vote",0.034,0.039,0.19,0.092
"P18","Nunca lo votaría",0.74,0.911,0.584,0.587
"P18","No sabe",0.019,0.05,0.014,0.254
"P19","Si",0.633,0.517,0.429,0.317
"P19","No",0.367,0.483,0.571,0.683
