"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Inflación",0.348,0.342,0.311,0.198
"P08","Desempleo",0.08,0.08,0.093,0.113
"P08","Corrupción",0.263,0.274,0.275,0.217
"P08","Inseguridad",0.121,0.117,0.103,0.143
"P08","Precio del dólar",0.029,0.031,0.039,0.096
"P08","Pobreza",0.069,0.065,0.08,0.055
"P08","Narcotráfico",0.02,0.019,0.026,0.023
"P08","Tarifas",0.008,0.013,0.011,0.043
"P08","Otro",0.047,0.039,0.046,0.042
"P08","No sabe",0.015,0.02,0.016,0.07
"P12","Sin deuda",0.525,0.325,0.148,0.288
"P12","Menos de 10%",0.171,0.194,0.095,0.072
"P12","Entre 10 y 20%",0.089,0.181,0.141,0.069
"P12","Entre 20 y 30%",0.065,0.1,0.107,0.066
"P12","Entre 30 y 40%",0.039,0.079,0.125,0.067
"P12","Mas del 40%",0.088,0.07,0.321,0.208
"P12","No sabe",0.023,0.051,0.063,0.23
"P13","Gran excedente habitual",0.031,0.003,0.005,0.011
"P13","Gran excedente excepcional",0.013,0.009,0.008,0.058
"P13","Pequeño excedente habitual",0.133,0.038,0.04,0.257
"P13","Pequeño excedente excepcional",0.11,0.062,0.023,0.027
"P13","Alcanza gastos familia",0.175,0.157,0.052,0.055
"P13","No alcanza gastos familia",0.057,0.175,0.183,0.139
"P13","Solo NBFamiliares",0.211,0.312,0.185,0.107
"P13","No alcanza NBFamiliares",0.249,0.226,0.492,0.164
"P13","No sabe",0.021,0.018,0.012,0.182
"P15","Mejor",0.142,0.152,0.029,0.106
"P15","Igual",0.415,0.259,0.105,0.103
"P15","Peor",0.429,0.56,0.778,0.554
"P15","No sabe",0.014,0.029,0.088,0.237
"P16","Mejor",0.156,0.103,0.05,0.157
"P16","Igual",0.334,0.259,0.151,0.099
"P16","Peor",0.371,0.473,0.651,0.494
"P16","No sabe",0.139,0.165,0.148,0.25
"P17","Positiva",0.24,0.11,0.104,0.153
"P17","Neutra",0.177,0.19,0.063,0.106
"P17","Negativa",0.555,0.682,0.812,0.641
"P17","No sabe",0.028,0.018,0.021,0.1
"P18","Mejor",0.109,0.061,0.049,0.155
"P18","Igual",0.248,0.207,0.071,0.11
"P18","Peor",0.577,0.662,0.824,0.52
"P18","No sabe",0.066,0.07,0.056,0.215
"P19","Mejor",0.141,0.088,0.043,0.109
"P19","Igual",0.253,0.203,0.14,0.162
"P19","Peor",0.512,0.566,0.711,0.48
"P19","No sabe",0.094,0.143,0.106,0.249
"P20","Positiva",0.277,0.135,0.139,0.256
"P20","Neutra",0.212,0.239,0.116,0.143
"P20","Negativa",0.506,0.595,0.718,0.498
"P20","No sabe",0.005,0.031,0.027,0.103
"P22","Positiva",0.21,0.088,0.071,0.115
"P22","Neutra",0.206,0.222,0.115,0.095
"P22","Negativa",0.553,0.651,0.779,0.678
"P22","No sabe",0.031,0.039,0.035,0.112
"P23","Positiva",0.277,0.163,0.092,0.15
"P23","Neutra",0.175,0.228,0.159,0.114
"P23","Negativa",0.519,0.573,0.713,0.619
"P23","No sabe",0.029,0.036,0.036,0.117
"P24","Positiva",0.198,0.093,0.058,0.113
"P24","Neutra",0.206,0.208,0.089,0.102
"P24","Negativa",0.568,0.674,0.819,0.701
"P24","No sabe",0.028,0.025,0.034,0.084
"P25","Frente de Todos y el peronismo",0.337,0.259,0.16,0.096
"P25","Cambiemos",0.241,0.251,0.224,0.211
"P25","Liberales",0.168,0.195,0.235,0.281
"P25","Izquierda",0.071,0.045,0.077,0.125
"P25","No sabe",0.183,0.25,0.304,0.287
"P28","A Daniel Scioli",0.169,0.112,0.187,0.159
"P28","A Sergio Massa",0.29,0.281,0.194,0.29
"P28","A algún candidato del peronismo",0.127,0.149,0.203,0.206
"P28","A algún candidato del kirchnerismo",0.414,0.458,0.416,0.345
"P30","A Daniel Scioli",0.122,0.099,0.184,0
"P30","A Sergio Massa",0.211,0.178,0.112,0.264
"P30","A algún candidato del peronismo",0.155,0.124,0.155,0.153
"P30","A Cristina Fernández de Kirchner",0.512,0.599,0.549,0.583
"P31","A Horacio Rodriguez Larreta",0.243,0.287,0.292,0.193
"P31","A Patricia Bullrich",0.582,0.625,0.574,0.71
"P31","A Facundo Manes",0.141,0.048,0.063,0
"P31","A Gerardo Morales",0.034,0.04,0.071,0.097
"P39","La votaría",0.29,0.27,0.269,0.375
"P39","Puede que la vote",0.161,0.139,0.154,0.08
"P39","Nunca la votaría",0.454,0.447,0.415,0.23
"P39","No sabe",0.095,0.144,0.162,0.315
"P40","Lo votaría",0.246,0.126,0.098,0.129
"P40","Puede que lo vote",0.213,0.205,0.116,0.145
"P40","Nunca lo votaría",0.465,0.562,0.637,0.48
"P40","No sabe",0.076,0.107,0.149,0.246
"P41","Lo votaría",0.215,0.196,0.291,0.282
"P41","Puede que lo vote",0.147,0.151,0.15,0.126
"P41","Nunca lo votaría",0.566,0.546,0.459,0.447
"P41","No sabe",0.072,0.107,0.1,0.145
"P42","Lo votaría",0.14,0.103,0.118,0.15
"P42","Puede que lo vote",0.206,0.214,0.192,0.156
"P42","Nunca lo votaría",0.573,0.557,0.551,0.53
"P42","No sabe",0.081,0.126,0.139,0.164
"P46","Positiva",0.22,0.134,0.124,0.148
"P46","Neutra",0.19,0.254,0.154,0.09
"P46","Negativa",0.572,0.592,0.699,0.686
"P46","No sabe",0.018,0.02,0.023,0.076
"P47","Positiva",0.389,0.326,0.239,0.21
"P47","Neutra",0.099,0.115,0.106,0.062
