"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Inflación",0.329,0.312,0.403,0.276
"P08","Desempleo",0.079,0.093,0.068,0.053
"P08","Corrupción",0.347,0.304,0.233,0.308
"P08","Inseguridad",0.141,0.117,0.088,0.12
"P08","Precio del dólar",0.015,0.033,0.034,0.051
"P08","Pobreza",0.036,0.062,0.066,0.107
"P08","Narcotráfico",0.02,0.012,0.021,0.008
"P08","Tarifas",0.008,0.009,0.009,0
"P08","Otro",0.023,0.042,0.065,0.052
"P08","No sabe",0.002,0.016,0.013,0.025
"P12","Sin deuda",0.327,0.315,0.319,0.201
"P12","Menos de 10%",0.162,0.157,0.168,0.122
"P12","Entre 10 y 20%",0.166,0.135,0.126,0.156
"P12","Entre 20 y 30%",0.107,0.083,0.082,0.104
"P12","Entre 30 y 40%",0.082,0.086,0.077,0.1
"P12","Mas del 40%",0.132,0.17,0.192,0.225
"P12","No sabe",0.024,0.054,0.036,0.092
"P13","Gran excedente habitual",0.008,0.004,0.012,0.01
"P13","Gran excedente excepcional",0.005,0.007,0.011,0.018
"P13","Pequeño excedente habitual",0.062,0.054,0.1,0.059
"P13","Pequeño excedente excepcional",0.047,0.05,0.08,0.045
"P13","Alcanza gastos familia",0.143,0.107,0.152,0.1
"P13","No alcanza gastos familia",0.172,0.159,0.127,0.169
"P13","Solo NBFamiliares",0.295,0.262,0.232,0.213
"P13","No alcanza NBFamiliares",0.245,0.352,0.273,0.344
"P13","No sabe",0.023,0.005,0.013,0.042
"P14","Positiva",0.21,0.186,0.232,0.177
"P14","Neutra",0.469,0.409,0.398,0.374
"P14","Negativa",0.295,0.396,0.35,0.428
"P14","No sabe",0.026,0.009,0.02,0.021
"P15","Mejor",0.088,0.09,0.117,0.098
"P15","Igual",0.138,0.196,0.287,0.219
"P15","Peor",0.727,0.671,0.531,0.619
"P15","No sabe",0.047,0.043,0.065,0.064
"P16","Mejor",0.053,0.062,0.143,0.079
"P16","Igual",0.225,0.217,0.257,0.234
"P16","Peor",0.631,0.584,0.482,0.488
"P16","No sabe",0.091,0.137,0.118,0.199
"P17","Positiva",0.176,0.1,0.149,0.101
"P17","Neutra",0.049,0.102,0.19,0.097
"P17","Negativa",0.763,0.779,0.651,0.78
"P17","No sabe",0.012,0.019,0.01,0.022
"P18","Mejor",0.043,0.036,0.093,0.065
"P18","Igual",0.062,0.137,0.234,0.14
"P18","Peor",0.833,0.763,0.635,0.711
"P18","No sabe",0.062,0.064,0.038,0.084
"P19","Mejor",0.05,0.055,0.134,0.053
"P19","Igual",0.125,0.168,0.215,0.137
"P19","Peor",0.758,0.672,0.548,0.634
"P19","No sabe",0.067,0.105,0.103,0.176
"P20","Positiva",0.145,0.129,0.215,0.12
"P20","Neutra",0.062,0.169,0.223,0.21
"P20","Negativa",0.786,0.691,0.555,0.611
"P20","No sabe",0.007,0.011,0.007,0.059
"P22","Positiva",0.054,0.061,0.152,0.069
"P22","Neutra",0.048,0.182,0.205,0.198
"P22","Negativa",0.878,0.725,0.629,0.689
"P22","No sabe",0.02,0.032,0.014,0.044
"P23","Positiva",0.077,0.103,0.257,0.147
"P23","Neutra",0.126,0.179,0.179,0.264
"P23","Negativa",0.769,0.68,0.554,0.527
"P23","No sabe",0.028,0.038,0.01,0.062
"P24","Positiva",0.062,0.062,0.166,0.066
"P24","Neutra",0.095,0.135,0.206,0.175
