"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Inflación",0.417,0.339,0.33,0.26
"P08","Desempleo",0.082,0.105,0.06,0.067
"P08","Corrupción",0.158,0.247,0.368,0.282
"P08","Inseguridad",0.083,0.133,0.109,0.107
"P08","Precio del dólar",0.039,0.04,0.024,0.057
"P08","Pobreza",0.095,0.067,0.04,0.116
"P08","Narcotráfico",0.013,0.01,0.021,0.026
"P08","Tarifas",0.015,0.013,0.004,0.003
"P08","Otro",0.089,0.032,0.035,0.043
"P08","No sabe",0.009,0.014,0.009,0.039
"P12","Sin deuda",0.405,0.269,0.281,0.227
"P12","Menos de 10%",0.172,0.179,0.155,0.097
"P12","Entre 10 y 20%",0.14,0.146,0.133,0.159
"P12","Entre 20 y 30%",0.093,0.086,0.084,0.116
"P12","Entre 30 y 40%",0.063,0.104,0.085,0.086
"P12","Mas del 40%",0.107,0.158,0.223,0.202
"P12","No sabe",0.02,0.058,0.039,0.113
"P13","Gran excedente habitual",0.009,0.003,0.01,0.012
"P13","Gran excedente excepcional",0.009,0.01,0.008,0.016
"P13","Pequeño excedente habitual",0.108,0.046,0.071,0.051
"P13","Pequeño excedente excepcional",0.088,0.05,0.063,0.026
"P13","Alcanza gastos familia",0.195,0.101,0.12,0.097
"P13","No alcanza gastos familia",0.122,0.171,0.166,0.153
"P13","Solo NBFamiliares",0.232,0.276,0.25,0.22
"P13","No alcanza NBFamiliares",0.223,0.332,0.304,0.374
"P13","No sabe",0.014,0.011,0.008,0.051
"P14","Positiva",0.315,0.193,0.165,0.135
"P14","Neutra",0.451,0.437,0.384,0.391
"P14","Negativa",0.22,0.353,0.43,0.455
"P14","No sabe",0.014,0.017,0.021,0.019
"P15","Mejor",0.147,0.103,0.069,0.11
"P15","Igual",0.457,0.221,0.111,0.168
"P15","Peor",0.341,0.612,0.771,0.642
"P15","No sabe",0.055,0.064,0.049,0.08
"P16","Mejor",0.171,0.104,0.053,0.093
"P16","Igual",0.383,0.256,0.16,0.202
"P16","Peor",0.31,0.47,0.713,0.483
"P16","No sabe",0.136,0.17,0.074,0.222
"P17","Positiva",0.213,0.129,0.101,0.099
"P17","Neutra",0.28,0.128,0.041,0.096
"P17","Negativa",0.489,0.722,0.853,0.767
"P17","No sabe",0.018,0.021,0.005,0.038
"P18","Mejor",0.117,0.047,0.033,0.077
"P18","Igual",0.391,0.204,0.036,0.097
"P18","Peor",0.419,0.697,0.892,0.71
"P18","No sabe",0.073,0.052,0.039,0.116
"P19","Mejor",0.205,0.06,0.035,0.049
"P19","Igual",0.322,0.222,0.09,0.131
"P19","Peor",0.357,0.563,0.811,0.629
"P19","No sabe",0.116,0.155,0.064,0.191
"P20","Positiva",0.324,0.119,0.111,0.118
"P20","Neutra",0.355,0.239,0.04,0.22
"P20","Negativa",0.31,0.63,0.842,0.589
"P20","No sabe",0.011,0.012,0.007,0.073
"P22","Positiva",0.259,0.075,0.027,0.061
"P22","Neutra",0.35,0.22,0.038,0.205
"P22","Negativa",0.38,0.667,0.923,0.65
"P22","No sabe",0.011,0.038,0.012,0.084
"P23","Positiva",0.443,0.128,0.042,0.083
