"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08","Inflación",0.338,0.284,0.351,0.309
"P08","Desempleo",0.052,0.061,0.094,0.078
"P08","Corrupción",0.373,0.367,0.22,0.236
"P08","Inseguridad",0.091,0.127,0.107,0.118
"P08","Precio del dólar",0.034,0.036,0.039,0.034
"P08","Pobreza",0.027,0.058,0.081,0.134
"P08","Narcotráfico",0.026,0.013,0.019,0.018
"P08","Tarifas",0.012,0.012,0.01,0.021
"P08","Otro",0.032,0.029,0.065,0.019
"P08","No sabe",0.015,0.013,0.014,0.033
"P12","Sin deuda",0.264,0.291,0.317,0.229
"P12","Menos de 10%",0.123,0.166,0.17,0.155
"P12","Entre 10 y 20%",0.121,0.161,0.15,0.172
"P12","Entre 20 y 30%",0.079,0.082,0.105,0.086
"P12","Entre 30 y 40%",0.12,0.094,0.071,0.08
"P12","Mas del 40%",0.257,0.157,0.145,0.155
"P12","No sabe",0.036,0.049,0.042,0.123
"P13","Gran excedente habitual",0.015,0.004,0.009,0.001
"P13","Gran excedente excepcional",0.009,0.004,0.01,0.012
"P13","Pequeño excedente habitual",0.053,0.053,0.08,0.036
"P13","Pequeño excedente excepcional",0.051,0.052,0.065,0.038
"P13","Alcanza gastos familia",0.105,0.125,0.14,0.083
"P13","No alcanza gastos familia",0.176,0.165,0.157,0.137
"P13","Solo NBFamiliares",0.216,0.276,0.248,0.274
"P13","No alcanza NBFamiliares",0.364,0.318,0.273,0.382
"P13","No sabe",0.011,0.003,0.018,0.037
"P14","Muy buena",0.064,0.047,0.047,0.039
"P14","Buena",0.114,0.147,0.169,0.106
"P14","Ni buena ni mala",0.341,0.415,0.435,0.448
"P14","Mala",0.285,0.282,0.245,0.271
"P14","Muy mala",0.174,0.094,0.088,0.109
"P14","No sabe",0.022,0.015,0.016,0.027
"P15","Mejor",0.056,0.095,0.121,0.089
"P15","Igual",0.118,0.179,0.288,0.178
"P15","Peor",0.777,0.678,0.534,0.666
"P15","No sabe",0.049,0.048,0.057,0.067
"P16","Mejor",0.076,0.064,0.118,0.064
"P16","Igual",0.148,0.226,0.282,0.218
"P16","Peor",0.676,0.588,0.459,0.483
"P16","No sabe",0.1,0.122,0.141,0.235
"P17","Muy buena",0.066,0.09,0.067,0.063
"P17","Buena",0.016,0.05,0.088,0.064
"P17","Ni buena ni mala",0.052,0.074,0.177,0.145
"P17","Mala",0.224,0.248,0.297,0.339
"P17","Muy mala",0.635,0.528,0.357,0.339
"P17","No sabe",0.007,0.01,0.014,0.05
"P18","Mejor",0.052,0.024,0.083,0.051
"P18","Igual",0.06,0.106,0.225,0.134
"P18","Peor",0.826,0.82,0.638,0.677
"P18","No sabe",0.062,0.05,0.054,0.138
"P19","Mejor",0.041,0.041,0.122,0.04
"P19","Igual",0.095,0.166,0.23,0.161
"P19","Peor",0.772,0.727,0.533,0.551
"P19","No sabe",0.092,0.066,0.115,0.248
"P20","Muy buena",0.107,0.09,0.069,0.062
"P20","Buena",0.032,0.036,0.129,0.053
"P20","Ni buena ni mala",0.059,0.118,0.242,0.238
"P20","Mala",0.151,0.161,0.202,0.236
"P20","Muy mala",0.641,0.589,0.342,0.327
"P20","No sabe",0.01,0.006,0.016,0.084
"P22","Muy buena",0.04,0.041,0.039,0.016
"P22","Buena",0.024,0.026,0.096,0.046
"P22","Ni buena ni mala",0.047,0.097,0.245,0.179
"P22","Mala",0.181,0.204,0.242,0.271
"P22","Muy mala",0.693,0.607,0.355,0.356
"P22","No sabe",0.015,0.025,0.023,0.132
"P23","Muy buena",0.029,0.029,0.072,0.019
"P23","Buena",0.032,0.039,0.169,0.054
"P23","Ni buena ni mala",0.09,0.164,0.234,0.209
"P23","Mala",0.196,0.22,0.206,0.28
"P23","Muy mala",0.634,0.517,0.298,0.306
"P23","No sabe",0.019,0.031,0.021,0.132
"P24","Muy buena",0.033,0.027,0.027,0.03
"P24","Buena",0.017,0.046,0.108,0.044
"P24","Ni buena ni mala",0.073,0.085,0.222,0.19
"P24","Mala",0.165,0.194,0.233,0.21
"P24","Muy mala",0.701,0.624,0.386,0.44
"P24","No sabe",0.011,0.024,0.024,0.086
"P25","Frente de Todos y el peronismo",0.057,0.056,0.378,0.126
"P25","Cambiemos",0.103,0.47,0.242,0.184
"P25","Liberales",0.658,0.13,0.069,0.053
"P25","Izquierda",0.041,0.061,0.073,0.081
"P25","No sabe",0.141,0.283,0.238,0.556
"P28","A Daniel Scioli",0.29,0.284,0.132,0.166
"P28","A Sergio Massa",0.454,0.34,0.241,0.283
"P28","A algún candidato del peronismo",0.08,0.183,0.129,0.437
"P28","A algún candidato del kirchnerismo",0.176,0.193,0.498,0.114
"P30","A Daniel Scioli",0.202,0.199,0.105,0.259
"P30","A Sergio Massa",0.505,0.145,0.158,0.095
"P30","A algún candidato del peronismo",0.082,0.121,0.138,0.13
"P30","A Cristina Fernández de Kirchner",0.211,0.535,0.599,0.516
"P31","A Horacio Rodriguez Larreta",0.296,0.22,0.316,0.118
"P31","A Patricia Bullrich",0.673,0.69,0.52,0.7
"P31","A Facundo Manes",0.025,0.079,0.081,0.098
"P31","A Gerardo Morales",0.006,0.011,0.083,0.084
"P39","La votaría",0.293,0.483,0.228,0.179
"P39","Puede que la vote",0.225,0.22,0.101,0.102
"P39","Nunca la votaría",0.346,0.165,0.591,0.197
"P39","No sabe",0.136,0.132,0.08,0.522
"P40","Lo votaría",0.151,0.091,0.161,0.074
"P40","Puede que lo vote",0.071,0.223,0.214,0.141
"P40","Nunca lo votaría",0.719,0.621,0.542,0.266
"P40","No sabe",0.059,0.065,0.083,0.519
"P42","Lo votaría",0.192,0.086,0.101,0.061
"P42","Puede que lo vote",0.128,0.481,0.178,0.099
"P42","Nunca lo votaría",0.596,0.365,0.665,0.188
"P42","No sabe",0.084,0.068,0.056,0.652
"P46","Muy buena",0.064,0.06,0.062,0.057
"P46","Buena",0.016,0.065,0.133,0.039
"P46","Ni buena ni mala",0.09,0.12,0.264,0.261
"P46","Mala",0.146,0.153,0.212,0.2
"P46","Muy mala",0.676,0.578,0.321,0.322
"P46","No sabe",0.008,0.024,0.008,0.121
"P47","Muy buena",0.083,0.098,0.329,0.16
"P47","Buena",0.039,0.082,0.105,0.083
"P47","Ni buena ni mala",0.062,0.088,0.125,0.153
"P47","Mala",0.117,0.102,0.092,0.16
"P47","Muy mala",0.686,0.626,0.334,0.373
"P47","No sabe",0.013,0.004,0.015,0.071
"P48","Muy buena",0.159,0.238,0.112,0.134
"P48","Buena",0.179,0.181,0.111,0.091
"P48","Ni buena ni mala",0.295,0.246,0.176,0.306
"P48","Mala",0.163,0.164,0.21,0.232
"P48","Muy mala",0.192,0.158,0.385,0.13
"P48","No sabe",0.012,0.013,0.006,0.107
"P49","Muy buena",0.068,0.068,0.076,0.06
"P49","Buena",0.106,0.245,0.157,0.119
"P49","Ni buena ni mala",0.25,0.352,0.284,0.396
"P49","Mala",0.207,0.171,0.207,0.181
"P49","Muy mala",0.343,0.119,0.247,0.083
"P49","No sabe",0.026,0.045,0.029,0.161
"P50","Muy buena",0.041,0.027,0.081,0.061
"P50","Buena",0.057,0.074,0.166,0.089
"P50","Ni buena ni mala",0.123,0.191,0.28,0.297
"P50","Mala",0.181,0.195,0.173,0.175
"P50","Muy mala",0.57,0.492,0.279,0.24
"P50","No sabe",0.028,0.021,0.021,0.138
"P51","Muy buena",0.14,0.155,0.113,0.067
"P51","Buena",0.125,0.295,0.135,0.142
"P51","Ni buena ni mala",0.267,0.268,0.204,0.317
"P51","Mala",0.211,0.154,0.207,0.215
"P51","Muy mala",0.225,0.097,0.312,0.102
"P51","No sabe",0.032,0.031,0.029,0.157
"P52","Muy buena",0.057,0.035,0.247,0.06
"P52","Buena",0.043,0.058,0.133,0.089
"P52","Ni buena ni mala",0.101,0.131,0.166,0.232
"P52","Mala",0.135,0.128,0.108,0.154
"P52","Muy mala",0.648,0.597,0.316,0.316
"P52","No sabe",0.016,0.051,0.03,0.149
"P54","Muy buena",0.045,0.044,0.071,0.037
"P54","Buena",0.042,0.062,0.145,0.104
"P54","Ni buena ni mala",0.186,0.22,0.328,0.317
"P54","Mala",0.147,0.198,0.165,0.123
"P54","Muy mala",0.56,0.431,0.255,0.253
"P54","No sabe",0.02,0.045,0.036,0.166
"P57","Muy buena",0.587,0.099,0.039,0.043
"P57","Buena",0.194,0.311,0.041,0.097
"P57","Ni buena ni mala",0.098,0.449,0.189,0.43
"P57","Mala",0.042,0.058,0.235,0.096
"P57","Muy mala",0.07,0.06,0.458,0.104
"P57","No sabe",0.009,0.023,0.038,0.23
"P58","Muy buena",0.284,0.389,0.157,0.134
"P58","Buena",0.245,0.213,0.101,0.106
"P58","Ni buena ni mala",0.223,0.19,0.137,0.397
"P58","Mala",0.084,0.092,0.167,0.111
"P58","Muy mala",0.146,0.085,0.409,0.095
"P58","No sabe",0.018,0.031,0.029,0.157
"P59","Muy buena",0.097,0.099,0.096,0.079
"P59","Buena",0.108,0.204,0.14,0.12
"P59","Ni buena ni mala",0.324,0.373,0.358,0.38
"P59","Mala",0.137,0.107,0.134,0.088
"P59","Muy mala",0.203,0.105,0.149,0.072
"P59","No sabe",0.131,0.112,0.123,0.261
"P60","Muy buena",0.045,0.033,0.216,0.033
"P60","Buena",0.044,0.064,0.12,0.095
"P60","Ni buena ni mala",0.197,0.218,0.251,0.284
"P60","Mala",0.165,0.213,0.113,0.116
"P60","Muy mala",0.427,0.343,0.193,0.154
"P60","No sabe",0.122,0.129,0.107,0.318
