"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tiene Decidido que va a ir a votar.",0.748,0.82,0.873,0.931,0.883,0.849
"P05","Tiene dudas sobre si va a ir a  votar",0.138,0.149,0.106,0.062,0.096,0.125
"P05","Tiene Decidido que no va a ir a votar",0.114,0.031,0.021,0.007,0.021,0.026
"P06","Mucho",0.803,0.56,0.463,0.489,0.548,0.46
"P06","Bastante",0.06,0.316,0.389,0.32,0.337,0.194
"P06","Poco",0.033,0.098,0.103,0.15,0.075,0.262
"P06","Nada",0.104,0.026,0.038,0.022,0.04,0.084
"P06","No sabe",0,0,0.007,0.019,0,0
"P07","Siempre",0.474,0.171,0.257,0.191,0.327,0.069
"P07","Casi siempre",0.154,0.5,0.413,0.326,0.281,0.356
"P07","Casi nunca",0.248,0.267,0.222,0.38,0.288,0.419
"P07","Nunca, pero esta es una excepción",0.124,0.062,0.108,0.103,0.104,0.156
"P11","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.594,0.595,0.51,0.243,0.18,0.315
"P11","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.047,0.227,0.135,0.223,0.32,0.18
"P11","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.128,0.102,0.238,0.334,0.345,0.223
"P11","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0,0,0.017,0.015,0.011,0
"P11","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.009,0.031,0.075,0.089,0.089,0.036
"P11","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.015,0.031,0.009,0.026,0.021,0.114
"P11","En blanco",0,0,0,0.051,0.007,0
"P11","No sabe",0.207,0.014,0.016,0.019,0.027,0.132
"P14","Totalmente seguro.",0.756,0.743,0.755,0.751,0.857,0.471
"P14","Bastante seguro",0.045,0.184,0.11,0.085,0.058,0.278
"P14","Algo seguro",0.147,0.042,0.08,0.109,0.061,0.157
"P14","Para nada seguro",0.052,0.031,0.055,0.055,0.024,0.094
"P18","Si",0.313,0.319,0.526,0.551,0.447,0.303
"P18","No",0.687,0.681,0.474,0.449,0.553,0.697
"P19","Pablo Todero a Diputado Nacional por Unión por la Patria",0.697,0.429,0.168,0.073,0.09,0.093
"P19","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.033,0.163,0.088,0.165,0.262,0.209
"P19","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.029,0.058,0.122,0.309,0.21,0
"P19","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.134,0,0.396,0.192,0.097,0.148
"P19","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.107,0.21,0.077,0.141,0.096,0.129
"P19","En blanco",0,0.14,0.025,0.036,0.206,0.03
"P19","No sabe",0,0,0.124,0.084,0.039,0.391
"P22","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.294,0.194,0.343,0.446,0.563,0.301
"P22","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.137,0.368,0.136,0.239,0.168,0.309
"P22","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.409,0.338,0.353,0.172,0.146,0.219
"P22","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.026,0.055,0.065,0.068,0.025,0.023
"P22","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.009,0.031,0.052,0.068,0.054,0.041
"P22","No sabe",0.125,0.014,0.051,0.007,0.044,0.107
"P23","No estaba enterado del tema",0.37,0.221,0.161,0.098,0.074,0.116
"P23","Un tema de la vida privada de él",0.306,0.285,0.174,0.199,0.147,0.217
"P23","Un hecho vergonzoso de exclusiva responsabilidad de él",0.291,0.424,0.46,0.252,0.147,0.224
"P23","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.033,0.035,0.054,0.137,0.174,0.112
"P23","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0,0.035,0.126,0.288,0.458,0.168
"P23","No sabe",0,0,0.025,0.026,0,0.163
"P24","Ha aumentado significativamente",0.415,0.159,0.162,0.148,0.08,0.006
"P24","Ha aumentado ligeramente",0.208,0.467,0.193,0.216,0.153,0.183
"P24","Se mantiene igual",0.16,0.188,0.39,0.23,0.257,0.326
"P24","Ha disminuido ligeramente",0.155,0.123,0.125,0.147,0.19,0.364
"P24","Ha disminuido significativamente",0.062,0.063,0.13,0.259,0.32,0.121
"P25","No, ninguna dificultad",0.665,0.461,0.416,0.33,0.344,0.232
"P25","Alguna dificultad ocasional",0.204,0.45,0.372,0.355,0.199,0.333
"P25","Sí, dificultades frecuentes",0.131,0.089,0.212,0.315,0.457,0.435
"P26","Sí, absolutamente",0.842,0.657,0.513,0.53,0.388,0.578
"P26","Sí, en cierta medida",0.106,0.297,0.328,0.24,0.25,0.156
"P26","No, en absoluto",0.052,0.046,0.159,0.23,0.362,0.266
"P27","Reducir la inflación",0.603,0.441,0.518,0.529,0.326,0.324
"P27","Implementar reformas fiscales",0.174,0.252,0.074,0.101,0.11,0.081
"P27","Establecer políticas de control de precios",0.217,0.286,0.179,0.151,0.051,0.247
"P27","Reducir el gasto público",0.006,0.015,0.181,0.16,0.47,0.318
"P27","Estimular la inversión extranjera",0,0,0.037,0.049,0.043,0.007
"P27","Aumentar los subsidios a los servicios públicos",0,0.006,0.011,0.01,0,0.023
"P28","Muy positiva",0.605,0.392,0.245,0.276,0.149,0.246
"P28","Positiva",0.099,0.331,0.265,0.246,0.151,0.156
"P28","Neutral",0.15,0.157,0.333,0.267,0.318,0.169
"P28","Algo negativa",0.069,0.035,0.065,0.048,0.105,0.006
"P28","Negativa",0,0.034,0.043,0.067,0.163,0.034
"P28","No sabe",0.077,0.051,0.049,0.096,0.114,0.389
"P29","Muy positiva",0.812,0.597,0.402,0.372,0.215,0.442
"P29","Positiva",0.046,0.256,0.286,0.216,0.178,0.146
"P29","Neutral",0.098,0.089,0.186,0.264,0.242,0.118
"P29","Algo negativa",0.015,0.034,0.028,0.065,0.082,0.108
"P29","Negativa",0.029,0.016,0.073,0.055,0.257,0.056
"P29","No sabe",0,0.008,0.025,0.028,0.026,0.13
"P30","Muy positiva",0.596,0.386,0.278,0.213,0.147,0.437
"P30","Positiva",0.231,0.487,0.277,0.247,0.128,0.107
"P30","Neutral",0.025,0.087,0.237,0.363,0.253,0.147
"P30","Algo negativa",0.106,0.027,0.069,0.064,0.101,0.075
"P30","Negativa",0.042,0.005,0.092,0.064,0.286,0.043
"P30","No sabe",0,0.008,0.047,0.049,0.085,0.191
