"var","categoria","Si","No"
"P05","Tiene Decidido que va a ir a votar.",0.895,0.799
"P05","Tiene dudas sobre si va a ir a  votar",0.081,0.167
"P05","Tiene Decidido que no va a ir a votar",0.024,0.034
"P06","Mucho",0.55,0.442
"P06","Bastante",0.279,0.333
"P06","Poco",0.11,0.139
"P06","Nada",0.044,0.06
"P06","No sabe",0.017,0.026
"P07","Siempre",0.254,0.238
"P07","Casi siempre",0.343,0.309
"P07","Casi nunca",0.282,0.288
"P07","Nunca, pero esta es una excepción",0.121,0.165
"P14","Totalmente seguro.",0.754,0.697
"P14","Bastante seguro",0.098,0.107
"P14","Algo seguro",0.076,0.112
"P14","Para nada seguro",0.072,0.084
"P22","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.457,0.386
"P22","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.136,0.219
"P22","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.237,0.23
"P22","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.055,0.055
"P22","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.043,0.046
"P22","No sabe",0.072,0.064
"P23","No estaba enterado del tema",0.209,0.151
"P23","Un tema de la vida privada de él",0.121,0.229
"P23","Un hecho vergonzoso de exclusiva responsabilidad de él",0.32,0.298
"P23","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.101,0.084
"P23","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.213,0.208
"P23","No sabe",0.036,0.03
"P24","Ha aumentado significativamente",0.157,0.123
"P24","Ha aumentado ligeramente",0.198,0.224
"P24","Se mantiene igual",0.27,0.309
"P24","Ha disminuido ligeramente",0.158,0.154
"P24","Ha disminuido significativamente",0.217,0.19
"P25","No, ninguna dificultad",0.383,0.4
"P25","Alguna dificultad ocasional",0.342,0.294
"P25","Sí, dificultades frecuentes",0.275,0.306
"P26","Sí, absolutamente",0.528,0.528
"P26","Sí, en cierta medida",0.247,0.301
"P26","No, en absoluto",0.225,0.171
"P27","Reducir la inflación",0.506,0.433
"P27","Implementar reformas fiscales",0.091,0.127
"P27","Establecer políticas de control de precios",0.14,0.147
"P27","Reducir el gasto público",0.235,0.215
"P27","Estimular la inversión extranjera",0.026,0.062
"P27","Aumentar los subsidios a los servicios públicos",0.002,0.016
"P28","Muy positiva",0.25,0.275
"P28","Positiva",0.219,0.228
"P28","Neutral",0.301,0.24
"P28","Algo negativa",0.074,0.056
"P28","Negativa",0.054,0.133
"P28","No sabe",0.102,0.068
"P29","Muy positiva",0.388,0.383
"P29","Positiva",0.233,0.203
"P29","Neutral",0.199,0.193
"P29","Algo negativa",0.055,0.071
"P29","Negativa",0.098,0.12
"P29","No sabe",0.027,0.03
"P30","Muy positiva",0.281,0.282
"P30","Positiva",0.189,0.261
"P30","Neutral",0.246,0.208
"P30","Algo negativa",0.091,0.081
"P30","Negativa",0.113,0.127
"P30","No sabe",0.08,0.041
"P31","Muy positiva",0.531,0.481
"P31","Positiva",0.159,0.172
"P31","Neutral",0.122,0.149
"P31","Algo negativa",0.081,0.099
"P31","Negativa",0.081,0.086
"P31","No sabe",0.026,0.013
"P32","Muy positiva",0.455,0.473
"P32","Positiva",0.201,0.202
"P32","Neutral",0.137,0.15
"P32","Algo negativa",0.087,0.049
"P32","Negativa",0.073,0.068
"P32","No sabe",0.047,0.058
"P33","Muy buena",0.195,0.172
"P33","Buena",0.266,0.219
"P33","Ni buena ni mala",0.356,0.397
"P33","Mala",0.084,0.122
"P33","Muy mala",0.069,0.078
"P33","No sabe",0.03,0.012
"P34","Muy buena",0.092,0.153
"P34","Buena",0.244,0.228
"P34","Ni buena ni mala",0.371,0.255
"P34","Mala",0.131,0.2
"P34","Muy mala",0.143,0.155
"P34","No sabe",0.019,0.009
"P35","Muy buena",0.084,0.069
"P35","Buena",0.153,0.113
"P35","Ni buena ni mala",0.329,0.25
"P35","Mala",0.24,0.282
"P35","Muy mala",0.174,0.283
