"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P05","Mucho",0.716,0.346,0.315,0.204
"P05","Bastante",0.194,0.422,0.258,0.188
"P05","Poco",0.067,0.172,0.196,0.11
"P05","Nada",0.01,0.042,0.186,0.397
"P05","No sabe",0.013,0.018,0.045,0.101
"P08","Unión por la Patria",0.436,0.398,0.265,0.22
"P08","Juntos por el Cambio",0.311,0.324,0.267,0.204
"P08","De los Liberales libertarios",0.117,0.109,0.151,0.133
"P08","De la Izquierda",0.029,0.067,0.038,0.025
"P08","Hacemos por nuestro país",0.002,0.002,0.004,0.086
"P08","Otro",0.043,0.031,0.087,0.059
"P08","En blanco",0.006,0.001,0.078,0.068
"P08","No sabe",0.056,0.068,0.11,0.205
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.325,0.315,0.23,0.149
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.158,0.09,0.072,0.086
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Pablo Cocuzza a intendente por Juntos por el Cambio",0.153,0.222,0.148,0.095
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y David Zencich a intendente por Juntos por el Cambio",0.135,0.123,0.124,0.085
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.101,0.114,0.197,0.184
"P09","Raul Othaceché a intendente por el frente vecinal crecer",0.038,0.012,0.043,0.036
"P09","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.008,0.037,0.031,0.041
"P09","Guillermo Moreno a presidente, Luis D´elia a gobernador y Alberto Viscoti a intendente por Principios y valores",0.052,0.026,0.034,0.174
"P09","En blanco",0,0,0.051,0.028
"P09","No sabe",0.03,0.061,0.07,0.122
"P12","Lo votaría",0.411,0.271,0.173,0.197
"P12","Puede que lo vote",0.128,0.192,0.167,0.129
"P12","Nunca lo votaría",0.439,0.488,0.531,0.495
"P12","No sabe",0.022,0.049,0.129,0.179
"P13","Lo votaría",0.293,0.133,0.094,0.177
"P13","Puede que lo vote",0.156,0.198,0.134,0.112
"P13","Nunca lo votaría",0.492,0.607,0.616,0.558
"P13","No sabe",0.059,0.062,0.156,0.153
"P14","Lo votaría",0.256,0.245,0.17,0.298
"P14","Puede que lo vote",0.117,0.113,0.166,0.1
"P14","Nunca lo votaría",0.571,0.611,0.488,0.47
"P14","No sabe",0.056,0.031,0.176,0.132
"P15","Lo votaría",0.223,0.143,0.171,0.197
"P15","Puede que lo vote",0.12,0.224,0.142,0.016
"P15","Nunca lo votaría",0.597,0.595,0.546,0.64
"P15","No sabe",0.06,0.038,0.141,0.147
"P16","Lo votaría",0.134,0.111,0.253,0.305
"P16","Puede que lo vote",0.13,0.108,0.032,0.085
"P16","Nunca lo votaría",0.685,0.715,0.587,0.474
"P16","No sabe",0.051,0.066,0.128,0.136
"P17","Si",0.505,0.454,0.3,0.138
"P17","No",0.495,0.546,0.7,0.862
