"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.403,0.472,0.416,0.267
"P05","Bastante",0.252,0.422,0.303,0.169
"P05","Poco",0.138,0.093,0.166,0.18
"P05","Nada",0.204,0.013,0.101,0.242
"P05","No sabe",0.003,0,0.014,0.142
"P06","Siempre",0.16,0.318,0.235,0.124
"P06","Casi siempre",0.219,0.443,0.407,0.267
"P06","Casi nunca",0.368,0.094,0.245,0.38
"P06","Nunca, pero esta es una excepción",0.253,0.145,0.113,0.229
"P08","Unión por la Patria",0.223,0.036,0.496,0.148
"P08","Juntos por el Cambio",0.111,0.701,0.277,0.21
"P08","De los Liberales libertarios",0.641,0.055,0.015,0.03
"P08","De la Izquierda",0.008,0.022,0.058,0.055
"P08","Hacemos por nuestro país",0.007,0.043,0,0.015
"P08","Otro",0.002,0.022,0.072,0
"P08","En blanco",0.002,0,0.01,0.284
"P08","No sabe",0.006,0.121,0.072,0.258
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.125,0.094,0.399,0.36
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.008,0.124,0.132,0.062
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Pablo Cocuzza a intendente por Juntos por el Cambio",0.102,0.337,0.127,0.149
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y David Zencich a intendente por Juntos por el Cambio",0.03,0.138,0.141,0.056
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.729,0.068,0.014,0.003
"P09","Raul Othaceché a intendente por el frente vecinal crecer",0.006,0,0.042,0
"P09","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.004,0.028,0.106
"P09","Guillermo Moreno a presidente, Luis D´elia a gobernador y Alberto Viscoti a intendente por Principios y valores",0,0.06,0.053,0.02
"P09","En blanco",0,0,0.03,0.001
"P09","No sabe",0,0.175,0.034,0.243
"P12","Lo votaría",0.191,0.233,0.349,0.182
"P12","Puede que lo vote",0.016,0.075,0.236,0.141
"P12","Nunca lo votaría",0.793,0.668,0.369,0.225
"P12","No sabe",0,0.024,0.046,0.452
"P13","Lo votaría",0.155,0.097,0.214,0.056
"P13","Puede que lo vote",0.01,0.157,0.208,0.13
"P13","Nunca lo votaría",0.781,0.696,0.523,0.304
"P13","No sabe",0.054,0.05,0.055,0.51
"P14","Lo votaría",0.42,0.415,0.168,0.028
"P14","Puede que lo vote",0.246,0.391,0.063,0.036
"P14","Nunca lo votaría",0.325,0.162,0.737,0.309
"P14","No sabe",0.009,0.032,0.032,0.627
"P15","Lo votaría",0.272,0.276,0.133,0.047
"P15","Puede que lo vote",0.166,0.269,0.129,0.037
"P15","Nunca lo votaría",0.562,0.427,0.689,0.38
"P15","No sabe",0,0.028,0.049,0.536
"P17","Si",0.458,0.365,0.405,0.216
"P17","No",0.542,0.635,0.595,0.784
