"var","categoria","Si","No"
"P01","Empleado en relación de dependencia",0.363,0.249
"P01","Jubilado o pensionado",0.146,0.235
"P01","Desempleado",0.236,0.29
"P01","Monotributista o autónomo",0.138,0.107
"P01","Empresario",0.017,0.016
"P01","Estudiante",0.017,0.032
"P01","Otro",0.083,0.071
"P02","Menos de $50.000 mensuales",0.444,0.49
"P02","Entre $50.000 y $100.000 mensuales",0.274,0.218
"P02","Entre $100.000 y $150.000 mensuales",0.14,0.151
"P02","Entre $150.000 y $200.000 mensuales",0.07,0.055
"P02","Entre $200.000 y $250.000 mensuales",0.026,0.027
"P02","Entre $250.000 y $300.000 mensuales",0.012,0.02
"P02","Más de $300.000",0.034,0.039
"P08","Si",0.465,0.373
"P08","No",0.535,0.627
"P09","1",0.374,0.285
"P09","2",0.142,0.166
"P09","3",0.051,0.038
"P09","4",0.024,0.023
"P09","5",0.139,0.135
"P09","6",0.019,0.025
"P09","7",0.016,0.023
"P09","8",0.029,0.033
"P09","9",0.206,0.272
"P10","Muy convenientes",0.066,0.055
"P10","Bastante convenientes",0.076,0.046
"P10","Algo convenientes",0.126,0.11
"P10","Poco convenientes",0.213,0.207
"P10","Nada convenientes",0.384,0.383
"P10","No sabe",0.135,0.199
"P11","No intervenir y quien tomó el crédito debe hacerse cargo",0.146,0.179
"P11","Intervenir para asegurar que quien tomó el crédito pueda afrontar los pagos",0.656,0.497
"P11","No sabe",0.198,0.324
"P12","Si",0.73,0.593
"P12","No",0.27,0.407
"P13","Banco Publico o cooperativo",0.519,0.528
"P13","Banco privado",0.421,0.379
"P13","No sabe",0.06,0.093
"P14","Banco Nacion",0.393,0.414
"P14","Banco Provincia",0.284,0.242
"P14","Banco Ciudad",0.015,0.037
"P14","Bancor, Banco de Cordoba",0.041,0.039
"P14","Nuevo Banco de Santa Fe",0.012,0.013
"P14","Credicoop",0.042,0.041
"P14","Otro",0.213,0.214
"P15","Santander",0.172,0.183
"P15","Galicia",0.206,0.225
"P15","Macro",0.142,0.112
"P15","Frances",0.121,0.097
"P15","ICBC",0.049,0.069
"P15","Patagonia",0.045,0.042
"P15","No sabe",0.265,0.272
"P16","Las billeteras virtuales ofertadas por entidades bancarias como MODO o Cuenta DNI",0.284,0.235
"P16","Las billeteras virtuales ofertadas por entidades no bancarias como Mercado Pago o Ualá",0.399,0.358
"P16","No sabe",0.317,0.407
"P17","Porque son mas seguras",0.206,0.192
"P17","Porque los costos del servicio son menores",0.248,0.199
"P17","Porque tienen mas clientes adheridos",0.129,0.128
"P17","Porque la calidad de la aplicación",0.108,0.09
"P17","Por la calidad de la atención al cliente",0.035,0.028
"P17","Por la eficiencia en la solución de reclamos",0.026,0.02
"P17","No sabe",0.248,0.343
"P18","Si, las conozco",0.346,0.352
"P18","No, no las conozco",0.654,0.648
"P19","Si",0.567,0.465
"P19","No",0.433,0.535
"P20","MODO",0.2,0.179
"P20","Cuenta DNI",0.159,0.14
"P20","Mercado de Pago",0.418,0.469
"P20","Ualá",0.021,0.027
"P20","Brubank",0.018,0.024
"P20","Naranja X",0.038,0.017
"P20","Otra",0.146,0.144
"P21","Para pagar en comercios con el celular",0.411,0.402
"P21","Para transferir / enviar o recibir dinero de terceros",0.305,0.304
"P21","Para usarla para trabajar / cobrar / vender",0.111,0.15
"P21","Para pagar servicios",0.091,0.098
"P21","Para extraer dinero sin tarjeta",0.033,0.015
"P21","Para recargar el celular / tarjeta de transporte",0.049,0.031
"P22","Usas más efectivo que antes",0.121,0.1
"P22","Usas la misma cantidad de efectivo que antes",0.25,0.307
"P22","Usas menos efectivo que antes",0.629,0.593
"P23","Tener mayor control de tus gastos",0.439,0.396
"P23","Tener igual control de tus gastos",0.438,0.472
"P23","Tener menor control de tus gastos",0.123,0.132
"P24","Muy de acuerdo",0.392,0.354
"P24","De acuerdo",0.202,0.269
"P24","Algo de acuerdo",0.239,0.225
"P24","Poco de acuerdo",0.08,0.08
"P24","Nada de acuerdo",0.087,0.072
"P25","Deberían mantenerse y ampliarse aún mas",0.403,0.311
"P25","Deberían  mantenerse pero garantizando también la calidad de los servicios presenciales",0.413,0.456
"P25","Deberian limitarse a los estrictamente necesarios",0.095,0.095
"P25","Deberian eliminarse y volverse a la situación anterior",0.089,0.138
"P26","Sí, compraría",0.244,0.169
"P26","No, no tengo suficiente información",0.473,0.471
"P26","No, me resulta una inversión riesgosa",0.081,0.117
"P26","No, me parece una inversión poco confiable",0.092,0.086
"P26","No me interesa",0.11,0.157
"P27","Si",0.268,0.233
"P27","No",0.732,0.767
"P28","Muy seguro",0.247,0.205
"P28","Bastante seguro",0.217,0.285
"P28","Seguro",0.227,0.182
"P28","Poco seguro",0.13,0.082
"P28","Nada seguro",0.076,0.061
"P28","No hago operaciones online",0.103,0.185
