"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Positiva",0.41,0.309,0.228,0.217
"P06","Neutra",0.202,0.376,0.225,0.269
"P06","Negativa",0.379,0.289,0.522,0.205
"P06","No sabe",0.009,0.026,0.025,0.309
"P07","Positiva",0.425,0.277,0.234,0.039
"P07","Neutra",0.346,0.459,0.315,0.151
"P07","Negativa",0.124,0.138,0.329,0.066
"P07","No sabe",0.105,0.126,0.122,0.744
"P08","Positiva",0.41,0.282,0.18,0.098
"P08","Neutra",0.232,0.418,0.227,0.198
"P08","Negativa",0.289,0.258,0.555,0.091
"P08","No sabe",0.069,0.042,0.038,0.613
"P09","Positiva",0.327,0.144,0.129,0.049
"P09","Neutra",0.341,0.568,0.301,0.059
"P09","Negativa",0.155,0.147,0.407,0.028
"P09","No sabe",0.177,0.141,0.163,0.864
"P11","Positiva",0.349,0.199,0.131,0.036
"P11","Neutra",0.356,0.521,0.243,0.011
"P11","Negativa",0.065,0.092,0.39,0.033
"P11","No sabe",0.23,0.188,0.236,0.92
"P12","Positiva",0.337,0.147,0.091,0.032
"P12","Neutra",0.291,0.554,0.311,0.046
"P12","Negativa",0.076,0.024,0.302,0.028
"P12","No sabe",0.296,0.275,0.296,0.894
"P13","Positiva",0.224,0.051,0.042,0.017
"P13","Neutra",0.337,0.509,0.358,0.045
"P13","Negativa",0.114,0.047,0.296,0.017
"P13","No sabe",0.325,0.393,0.304,0.921
"P14","La seguridad",0.07,0.073,0.04,0.04
"P14","El tránsito",0.084,0.044,0.05,0
"P14","El arreglo de las calles",0.203,0.228,0.178,0.161
"P14","El estado de las escuelas y la educación",0.04,0.086,0.052,0.124
"P14","El sistema de salud",0.062,0.061,0.075,0.058
"P14","El deporte y la cultura",0.165,0.143,0.126,0.246
"P14","La obra pública",0.042,0.034,0.062,0.011
"P14","La luminaria",0.071,0.064,0.064,0.071
"P14","No sabe",0.263,0.267,0.353,0.289
"P15","La seguridad",0.507,0.464,0.498,0.306
"P15","El tránsito",0.05,0.029,0.017,0.112
"P15","El arreglo de las calles",0.158,0.145,0.142,0.173
"P15","El estado de las escuelas y la educación",0.074,0.042,0.044,0.035
"P15","El sistema de salud",0.099,0.135,0.08,0.093
"P15","El deporte y la cultura",0.009,0.068,0.043,0.013
"P15","La obra pública",0.023,0.013,0.048,0.031
"P15","La luminaria",0.025,0.019,0.04,0.017
"P15","No sabe",0.055,0.085,0.088,0.22
"P16","Agua corriente y cloacas",0.4,0.498,0.53,0.476
"P16","Energía eléctrica",0.141,0.075,0.114,0.15
"P16","Red de gas natural",0.152,0.078,0.095,0.093
"P16","Recolección de residuos",0.187,0.206,0.149,0.047
"P16","Ninguno",0.12,0.143,0.112,0.234
"P17","Los robos",0.518,0.557,0.565,0.412
"P17","El narcotráfico",0.14,0.123,0.113,0.13
"P17","La ausencia de patrulleros y personal policial",0.24,0.247,0.202,0.353
"P17","Otro",0.056,0.052,0.083,0.057
"P17","Ninguno",0.046,0.021,0.037,0.048
"P18","Positiva",0.229,0.247,0.186,0.153
"P18","Neutra",0.295,0.317,0.338,0.375
"P18","Negativa",0.419,0.396,0.426,0.266
"P18","No sabe",0.057,0.04,0.05,0.206
"P19","Positiva",0.246,0.18,0.188,0.096
"P19","Neutra",0.337,0.406,0.283,0.271
"P19","Negativa",0.351,0.358,0.455,0.385
"P19","No sabe",0.066,0.056,0.074,0.248
"P20","Al candidato del Frente de Todos",0.385,0.264,0.288,0.225
"P20","Al candidato de Juntos por el Cambio",0.24,0.209,0.238,0.108
"P20","Al candidato de la Izquierda",0.093,0.065,0.084,0.091
"P20","A otro candidato",0.165,0.24,0.238,0.259
"P20","No sabe",0.117,0.222,0.152,0.317
"P21","A Gustavo Menéndez",0.42,0.445,0.537,0.476
"P21","A Karina Menéndez",0.119,0.235,0.13,0.111
"P21","A Florencia Lizaraso",0.092,0.063,0.162,0.021
"P21","No sabe",0.369,0.257,0.171,0.392
"P22","Positiva",0.481,0.387,0.309,0.405
"P22","Neutra",0.159,0.243,0.163,0.173
"P22","Negativa",0.356,0.335,0.52,0.369
"P22","No sabe",0.004,0.035,0.008,0.053
"P23","Positiva",0.28,0.192,0.203,0.118
"P23","Neutra",0.125,0.141,0.1,0.078
"P23","Negativa",0.585,0.639,0.669,0.686
"P23","No sabe",0.01,0.028,0.028,0.118
"P24","Positiva",0.593,0.494,0.344,0.43
"P24","Neutra",0.095,0.139,0.049,0.113
"P24","Negativa",0.31,0.352,0.595,0.329
"P24","No sabe",0.002,0.015,0.012,0.128
"P25","Positiva",0.428,0.304,0.308,0.226
"P25","Neutra",0.218,0.411,0.165,0.117
"P25","Negativa",0.33,0.243,0.501,0.442
"P25","No sabe",0.024,0.042,0.026,0.215
"P26","Positiva",0.43,0.243,0.255,0.208
"P26","Neutra",0.24,0.374,0.173,0.225
"P26","Negativa",0.32,0.346,0.54,0.384
"P26","No sabe",0.01,0.037,0.032,0.183
"P27","Positiva",0.316,0.213,0.31,0.199
"P27","Neutra",0.144,0.303,0.149,0.102
"P27","Negativa",0.5,0.448,0.517,0.535
"P27","No sabe",0.04,0.036,0.024,0.164
"P28","Positiva",0.338,0.306,0.3,0.147
"P28","Neutra",0.218,0.269,0.146,0.083
"P28","Negativa",0.38,0.361,0.508,0.504
"P28","No sabe",0.064,0.064,0.046,0.266
