"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.551,0.74,0.692,0.373
"P05","Realizo changas o trabajos de vez en cuando",0.109,0.09,0.067,0.036
"P05","No tengo trabajo",0.068,0.05,0.072,0.366
"P05","Soy jubilado o pensionado",0.272,0.12,0.169,0.225
"P06","1",0.36,0.317,0.156,0.113
"P06","2",0.064,0.074,0.04,0.366
"P06","3",0.116,0.058,0.036,0.036
"P06","4",0.092,0.075,0.057,0
"P06","5",0.183,0.217,0.168,0.263
"P06","6",0.038,0.054,0.078,0
"P06","7",0.051,0.078,0.181,0.074
"P06","8",0.044,0.022,0.096,0.051
"P06","9",0.052,0.105,0.188,0.097
"P07","1",0.097,0.165,0.399,0.123
"P07","2",0.037,0.023,0.084,0.051
"P07","3",0.02,0.037,0.097,0
"P07","4",0.027,0.035,0.067,0.366
"P07","5",0.144,0.286,0.158,0.388
"P07","6",0.063,0.078,0.026,0
"P07","7",0.17,0.114,0.038,0.036
"P07","8",0.122,0.034,0.035,0
"P07","9",0.32,0.228,0.096,0.036
"P08","1",0.25,0.321,0.652,0.187
"P08","2",0.025,0.021,0.062,0
"P08","3",0.044,0.089,0.045,0
"P08","4",0.027,0.024,0.017,0
"P08","5",0.154,0.17,0.085,0.184
"P08","6",0.045,0.019,0.006,0
"P08","7",0.068,0.057,0.021,0.115
"P08","8",0.053,0.061,0.025,0
"P08","9",0.334,0.238,0.087,0.514
"P10","Del Frente de Todos y el peronismo",0.063,0.147,0.634,0.062
"P10","De Cambiemos",0.674,0.509,0.144,0.388
"P10","De los Liberales libertarios",0.219,0.267,0.081,0.476
"P10","De la Izquierda",0.004,0.005,0.072,0
"P10","No sabe",0.04,0.072,0.069,0.074
"P11","A Alberto Fernández",0.192,0.194,0.1,0
"P11","A Sergio Massa",0.263,0.434,0.202,0
"P11","A algún candidato del peronismo",0.281,0.088,0.097,0
"P11","A algún candidato del kirchnerismo",0.264,0.284,0.601,1
"P12","A Alberto Fernández",0.058,0.126,0.043,0
"P12","A Sergio Massa",0.132,0.495,0.1,0
"P12","A algún candidato del peronismo",0.397,0.027,0.065,0
"P12","A Cristina Fernández de Kirchner",0.413,0.352,0.792,1
"P13","A Horacio Rodriguez Larreta",0.137,0.602,0.327,0.28
"P13","A Mauricio Macri",0.35,0.139,0.229,0.197
"P13","A Patricia Bullrich",0.489,0.037,0.22,0.148
"P13","A Facundo Manes",0.015,0.141,0.193,0.375
"P13","A Gerardo Morales",0.009,0.081,0.031,0
"P14","Del Frente de Todos y el peronismo",0.051,0.095,0.586,0.113
"P14","A Juntos por el Cambio",0.713,0.557,0.15,0.337
"P14","De los Liberales libertarios",0.191,0.235,0.089,0.476
"P14","De la Izquierda",0.014,0.027,0.116,0
"P14","No sabe",0.031,0.086,0.059,0.074
"P16","A Leandro Santoro",0.571,0.835,0.699,1
"P16","A Matias Lammens",0.301,0.165,0.134,0
