"var","categoria","Si","No"
"P06","1 hijo",0.518,0.595
"P06","2 hijos",0.347,0.285
"P06","3 hijos",0.1,0.082
"P06","4 o más hijos",0.035,0.038
"P07","Con hijos de 3 años y menos",0.496,0.316
"P07","Con hijos mayores de 3 años",0.504,0.684
"P08","En un Centro de Salud",0.486,0.482
"P08","En un hospital",0.232,0.279
"P08","En un sanatorio",0.037,0.031
"P08","En un Consultorio Privado",0.026,0.033
"P08","En un vacunatorio",0.219,0.175
"P09","Si",0.98,0.967
"P09","No",0.02,0.033
"P10","Si, son efectivas",0.995,0.979
"P10","No, no son efectivas",0.005,0.021
"P11","Si",0.987,0.951
"P11","No",0.013,0.049
"P12","Si",0.139,0.169
"P12","No",0.861,0.831
"P13","La quíntuple",0.082,0.149
"P13","La triple viral (Sarampión, rubeola y paperas)",0.06,0.091
"P13","La Neumococo",0.153,0.04
"P13","La BCG",0.02,0.097
"P13","Otra",0.177,0.222
"P13","No recuerda",0.508,0.401
"P14","Si",0.94,0.934
"P14","No",0.06,0.066
"P15","Si, las conozco",0.874,0.784
"P15","No, no las conozco",0.034,0.095
"P15","Algunas",0.092,0.121
"P16","Si",0.742,0.685
"P16","A veces",0.199,0.257
"P16","No",0.059,0.058
"P17","Sí, hay suficiente información",0.259,0.16
"P17","No, no hay suficiente información",0.741,0.84
"P18","Si",0.074,0.093
"P18","Sí, pero es necesario",0.567,0.499
"P18","No",0.359,0.408
"P19","Sí, mucho",0.162,0.202
"P19","Si, un poco",0.727,0.676
"P19","No",0.111,0.122
"P20","Si",0.165,0.154
"P20","No",0.782,0.762
"P20","No recuerda",0.053,0.084
"P21","La quíntuple",0.185,0.246
"P21","La triple viral (Sarampión, rubeola y paperas)",0.217,0.17
"P21","La Neumococo",0.105,0.05
"P21","La BCG",0.024,0.117
"P21","Otra",0.119,0.039
"P21","No recuerda",0.35,0.378
"P22","Si",0.638,0.583
"P22","No",0.294,0.299
"P22","No recuerda",0.068,0.118
"P23","La quíntuple",0.212,0.21
"P23","La triple viral (Sarampión, rubeola y paperas)",0.139,0.176
"P23","La Neumococo",0.053,0.051
"P23","La BCG",0.087,0.084
"P23","Otra",0.076,0.029
"P23","No recuerda",0.433,0.45
"P24","Sí, una vez",0.114,0.117
"P24","Si varias veces",0.072,0.07
"P24","No",0.732,0.704
"P24","No recuerdo",0.082,0.109
"P25","Si",0.721,0.644
"P25","No",0.279,0.356
"P26","Si",0.573,0.425
"P26","No",0.427,0.575
"P27","Si, la Polio y la quíntuple",0.186,0.154
"P27","Si, la triple viral y la BCG",0.228,0.227
"P27","Otras",0.036,0.051
"P27","No recuerdo",0.55,0.568
"P28","Si",0.36,0.261
"P28","No",0.64,0.739
"P29","Si",0.192,0.146
"P29","No",0.808,0.854
"P30","Si, Infanrix",0.128,0.112
"P30","Si, Hexaxim",0.091,0.124
"P30","No recuerdo",0.781,0.764
"P31","Si",0.95,0.894
"P31","No",0.05,0.106
"P34","Si, una dosis",0.543,0.514
"P34","Si, dos dosis",0.377,0.363
"P34","Ninguna",0.08,0.123
"P35","Sputnik V",0.299,0.274
"P35","Sinopharm",0.3,0.338
"P35","AstraZeneca",0.341,0.351
"P35","Johnson",0.004,0.001
"P35","Phizer",0.008,0.007
"P35","Moderna",0.009,0.013
"P35","Otra",0.039,0.016
