"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Gran excedente habitual",0.028,0.005,0.02,0
"P10","Gran excedente excepcional",0,0.003,0,0
"P10","Pequeño excedente habitual",0.126,0.024,0.032,0.084
"P10","Pequeño excedente excepcional",0.077,0.025,0.049,0
"P10","Alcanza gastos familia",0.17,0.097,0.167,0.16
"P10","No alcanza gastos familia",0.125,0.141,0.105,0.095
"P10","Solo NBFamiliares",0.22,0.274,0.268,0.31
"P10","No alcanza NBFamiliares",0.247,0.431,0.359,0.283
"P10","No sabe",0.007,0,0,0.068
"P11","Positiva",0.178,0.182,0.221,0.136
"P11","Neutra",0.361,0.424,0.308,0.622
"P11","Negativa",0.445,0.394,0.457,0.152
"P11","No sabe",0.016,0,0.014,0.09
"P12","Positiva",0.669,0.407,0.279,0.143
"P12","Neutra",0.061,0.143,0.044,0.189
"P12","Negativa",0.27,0.435,0.666,0.578
"P12","No sabe",0,0.015,0.011,0.09
"P13","Positiva",0.154,0.226,0.114,0.074
"P13","Neutra",0.354,0.446,0.395,0.595
"P13","Negativa",0.444,0.322,0.474,0.261
"P13","No sabe",0.048,0.006,0.017,0.07
"P15","Muy buena",0.084,0.101,0.107,0.071
"P15","Buena",0.183,0.219,0.174,0.269
"P15","Ni buena ni mala",0.427,0.406,0.32,0.385
"P15","Mala",0.097,0.166,0.169,0.131
"P15","Muy mala",0.209,0.099,0.188,0.052
"P15","No sabe",0,0.009,0.042,0.092
"P16","Gobierno nacional",0.167,0.371,0.454,0.554
"P16","Gobierno provincial",0.577,0.52,0.408,0.25
"P16","No sabe",0.256,0.109,0.138,0.196
"P17","El anterior gobierno de Arabela Carreras",0.22,0.544,0.516,0.453
"P17","El actual gobierno de Alberto Weretilneck",0.603,0.17,0.475,0.273
"P17","No sabe",0.177,0.286,0.009,0.274
"P18","El anterior gobierno de Alberto Fernández",0.627,0.277,0.285,0.598
"P18","El actual gobierno de Javier Milei",0.373,0.595,0.708,0.402
"P18","No sabe",0,0.128,0.007,0
"P19","Positiva",0.207,0.204,0.146,0.255
"P19","Neutra",0.383,0.359,0.268,0.226
"P19","Negativa",0.403,0.431,0.562,0.495
"P19","No sabe",0.007,0.006,0.024,0.024
"P20","Positiva",0.187,0.112,0.102,0.128
"P20","Neutra",0.243,0.324,0.24,0.425
"P20","Negativa",0.559,0.533,0.631,0.409
"P20","No sabe",0.011,0.031,0.027,0.038
"P21","Positiva",0.28,0.147,0.113,0.293
"P21","Neutra",0.269,0.367,0.333,0.303
"P21","Negativa",0.451,0.483,0.549,0.282
"P21","No sabe",0,0.003,0.005,0.122
"P22","Muy de acuerdo",0.456,0.33,0.383,0.257
"P22","De acuerdo",0.117,0.234,0.189,0.338
"P22","Ni de acuerdo ni en desacuerdo",0.229,0.277,0.211,0.085
"P22","En desacuerdo",0.098,0.107,0.126,0.021
"P22","Muy en desacuerdo",0.053,0.049,0.075,0.106
"P22","No sabe",0.047,0.003,0.016,0.193
"P23","El estado nacional",0.097,0.173,0.141,0.033
"P23","El estado provincial",0.371,0.437,0.486,0.59
"P23","Ambos de forma coordinada",0.375,0.309,0.338,0.299
"P23","No sabe",0.157,0.081,0.035,0.078
"P24","Inseguridad y narcotráfico",0.277,0.254,0.34,0.213
"P24","Altos impuestos y tarifas",0.343,0.157,0.146,0.318
"P24","Educación y estado de las escuelas",0.168,0.177,0.118,0.148
"P24","Inflación",0.079,0.224,0.178,0.205
"P24","Estado de la salud",0.041,0.031,0.053,0
"P24","Corrupción",0.08,0.097,0.134,0.068
"P24","Pobreza",0.012,0.018,0.019,0.024
"P24","Medio ambiente, incendios y contaminación",0,0.002,0,0
"P24","Falta de trabajo",0,0.037,0.009,0
"P24","No sabe",0,0.003,0.003,0.024
"P28","Muy buena",0,0.015,0.009,0
"P28","Buena",0.062,0.037,0.05,0.125
"P28","Ni buena ni mala",0.499,0.46,0.299,0.194
"P28","Mala",0.234,0.296,0.328,0.557
"P28","Muy mala",0.165,0.135,0.265,0.056
"P28","No sabe",0.04,0.057,0.049,0.068
"P29","Peor",0.462,0.535,0.602,0.499
"P29","Igual",0.419,0.335,0.295,0.271
"P29","Mejor",0.069,0.037,0.066,0.01
"P29","No sabe",0.05,0.093,0.037,0.22
"P30","Peor",0.412,0.46,0.751,0.316
"P30","Igual",0.28,0.254,0.174,0.409
"P30","Mejor",0.224,0.15,0.043,0.012
"P30","No sabe",0.084,0.136,0.032,0.263
"P31","Javier Milei",0.747,0.464,0.28,0.267
"P31","Los gobernadores",0.195,0.477,0.649,0.6
"P31","No sabe",0.058,0.059,0.071,0.133
"P32","Positiva",0.348,0.343,0.313,0.383
"P32","Neutra",0.282,0.277,0.236,0.458
"P32","Negativa",0.37,0.352,0.423,0.159
"P32","No sabe",0,0.028,0.028,0
"P33","Positiva",0.176,0.221,0.136,0.164
"P33","Neutra",0.277,0.279,0.16,0.254
"P33","Negativa",0.543,0.5,0.704,0.504
"P33","No sabe",0.004,0,0,0.078
"P34","Positiva",0.218,0.293,0.257,0.21
"P34","Neutra",0.236,0.319,0.174,0.298
"P34","Negativa",0.546,0.385,0.557,0.101
"P34","No sabe",0,0.003,0.012,0.391
"P36","Positiva",0.189,0.386,0.511,0.427
"P36","Neutra",0.02,0.083,0.065,0.075
"P36","Negativa",0.791,0.523,0.417,0.411
"P36","No sabe",0,0.008,0.007,0.087
"P37","Positiva",0.655,0.232,0.121,0.2
"P37","Neutra",0.096,0.121,0.065,0.094
"P37","Negativa",0.249,0.645,0.809,0.643
"P37","No sabe",0,0.002,0.005,0.063
"P38","Positiva",0.108,0.262,0.302,0.209
"P38","Neutra",0.03,0.158,0.243,0.149
