"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.058,0,0.015,0,0.011,0
"P10","Gran excedente excepcional",0,0,0,0,0,0
"P10","Pequeño excedente habitual",0.105,0,0.133,0.033,0.026,0
"P10","Pequeño excedente excepcional",0.038,0,0.132,0.011,0.013,0
"P10","Alcanza gastos familia",0.134,0,0.136,0.14,0.103,0.105
"P10","No alcanza gastos familia",0.134,0,0.194,0.104,0.088,0
"P10","Solo NBFamiliares",0.197,0,0.127,0.397,0.229,0.088
"P10","No alcanza NBFamiliares",0.334,0,0.251,0.315,0.53,0.129
"P10","No sabe",0,0,0.012,0,0,0.678
"P11","Muy buena",0.205,0,0.058,0.029,0.084,0
"P11","Buena",0.038,0,0.056,0.085,0.194,0.129
"P11","Ni buena ni mala",0.289,0,0.34,0.597,0.335,0.193
"P11","Mala",0.139,0,0.242,0.167,0.161,0
"P11","Muy mala",0.304,0,0.236,0.122,0.223,0
"P11","No sabe",0.025,0,0.068,0,0.003,0.678
"P12","Muy buena",0.7,0,0.511,0.209,0.032,0
"P12","Buena",0.193,0,0.114,0.185,0.035,0
"P12","Ni buena ni mala",0.074,0,0.244,0.139,0.015,0
"P12","Mala",0,0,0.049,0.288,0.114,0
"P12","Muy mala",0.015,0,0.034,0.179,0.789,0.322
"P12","No sabe",0.018,0,0.048,0,0.015,0.678
"P13","Muy buena",0.043,0,0.018,0.029,0.03,0
"P13","Buena",0.113,0,0.168,0.179,0.095,0
"P13","Ni buena ni mala",0.412,0,0.414,0.456,0.457,0.105
"P13","Mala",0.216,0,0.16,0.244,0.21,0
"P13","Muy mala",0.216,0,0.193,0.086,0.201,0.217
"P13","No sabe",0,0,0.047,0.006,0.007,0.678
"P15","Muy buena",0.128,0,0.044,0.088,0.148,0
"P15","Buena",0.055,0,0.168,0.27,0.237,0.129
"P15","Ni buena ni mala",0.488,0,0.277,0.464,0.276,0.193
"P15","Mala",0.141,0,0.217,0.083,0.158,0
"P15","Muy mala",0.188,0,0.247,0.095,0.139,0
"P15","No sabe",0,0,0.047,0,0.042,0.678
"P16","Gobierno nacional",0.177,0,0.07,0.4,0.633,0.129
"P16","Gobierno provincial",0.549,0,0.85,0.516,0.237,0
"P16","No sabe",0.274,0,0.08,0.084,0.13,0.871
"P17","El anterior gobierno de Arabela Carreras",0.458,0,0.309,0.464,0.554,0
"P17","El actual gobierno de Alberto Weretilneck",0.542,0,0.325,0.237,0.389,0
"P17","No sabe",0,0,0.366,0.299,0.057,0
"P18","El anterior gobierno de Alberto Fernández",0.601,0,0.361,0.425,0.215,0
"P18","El actual gobierno de Javier Milei",0.399,0,0.639,0.417,0.779,1
"P18","No sabe",0,0,0,0.158,0.006,0
"P19","Muy buena",0.071,0,0.013,0.022,0.024,0
"P19","Buena",0.227,0,0.068,0.158,0.192,0.129
"P19","Ni buena ni mala",0.478,0,0.334,0.413,0.222,0.678
"P19","Mala",0.135,0,0.39,0.344,0.26,0.088
"P19","Muy mala",0.081,0,0.182,0.063,0.296,0
"P19","No sabe",0.008,0,0.013,0,0.006,0.105
"P20","Muy buena",0.116,0,0,0,0.064,0
"P20","Buena",0.136,0,0,0.075,0.122,0.105
"P20","Ni buena ni mala",0.226,0,0.274,0.381,0.259,0.807
"P20","Mala",0.327,0,0.551,0.412,0.265,0.088
"P20","Muy mala",0.195,0,0.163,0.088,0.279,0
"P20","No sabe",0,0,0.012,0.044,0.011,0
"P21","Muy buena",0,0,0,0.01,0,0
"P21","Buena",0.367,0,0.102,0.099,0.176,0
"P21","Ni buena ni mala",0.22,0,0.324,0.376,0.341,0.234
"P21","Mala",0.3,0,0.353,0.453,0.282,0.088
"P21","Muy mala",0.105,0,0.21,0.062,0.185,0
"P21","No sabe",0.008,0,0.011,0,0.016,0.678
"P22","Muy de acuerdo",0.276,0,0.225,0.348,0.498,0.217
"P22","De acuerdo",0.073,0,0.154,0.295,0.223,0.105
"P22","Ni de acuerdo ni en desacuerdo",0.46,0,0.341,0.164,0.15,0
"P22","En desacuerdo",0.075,0,0.123,0.147,0.051,0
"P22","Muy en desacuerdo",0.026,0,0.123,0.036,0.048,0
"P22","No sabe",0.09,0,0.034,0.01,0.03,0.678
"P23","El estado nacional",0.243,0,0.141,0.092,0.083,0
"P23","El estado provincial",0.255,0,0.317,0.512,0.669,0.217
"P23","Ambos de forma coordinada",0.304,0,0.355,0.365,0.234,0.105
"P23","No sabe",0.198,0,0.187,0.031,0.014,0.678
"P24","Inseguridad y narcotráfico",0.188,0,0.391,0.222,0.351,0.088
"P24","Altos impuestos y tarifas",0.298,0,0.246,0.141,0.149,0
"P24","Educación y estado de las escuelas",0.281,0,0.062,0.184,0.158,0
"P24","Inflación",0.121,0,0.094,0.229,0.23,0.129
"P24","Estado de la salud",0.026,0,0,0.035,0.059,0
"P24","Corrupción",0.049,0,0.207,0.177,0.018,0.783
"P24","Pobreza",0,0,0,0.007,0.024,0
"P24","Medio ambiente, incendios y contaminación",0.007,0,0,0,0,0
"P24","Falta de trabajo",0.03,0,0,0.005,0.005,0
"P24","No sabe",0,0,0,0,0.006,0
"P28","Muy buena",0,0,0,0,0.02,0
"P28","Buena",0.016,0,0,0.042,0.068,0
"P28","Ni buena ni mala",0.616,0,0.334,0.473,0.306,0.322
"P28","Mala",0.21,0,0.386,0.255,0.369,0
"P28","Muy mala",0.116,0,0.22,0.13,0.235,0
"P28","No sabe",0.042,0,0.06,0.1,0.002,0.678
"P29","Peor",0.372,0,0.402,0.556,0.729,0.088
"P29","Igual",0.555,0,0.442,0.278,0.174,0.234
"P29","Mejor",0.035,0,0.037,0.088,0.046,0
"P29","No sabe",0.038,0,0.119,0.078,0.051,0.678
"P30","Peor",0.301,0,0.443,0.518,0.726,0.322
"P30","Igual",0.273,0,0.326,0.304,0.114,0
"P30","Mejor",0.393,0,0.076,0.07,0.058,0
"P30","No sabe",0.033,0,0.155,0.108,0.102,0.678
"P31","Javier Milei",0.829,0,0.8,0.371,0.115,0
"P31","Los gobernadores",0.123,0,0.121,0.514,0.859,0.322
"P31","No sabe",0.048,0,0.079,0.115,0.026,0.678
"P32","Muy buena",0.209,0,0.044,0.077,0.132,0
"P32","Buena",0.165,0,0.103,0.221,0.257,0.217
"P32","Ni buena ni mala",0.11,0,0.353,0.377,0.29,0.678
"P32","Mala",0.328,0,0.317,0.192,0.204,0
"P32","Muy mala",0.188,0,0.183,0.104,0.114,0
"P32","No sabe",0,0,0,0.029,0.003,0.105
"P33","Muy buena",0.065,0,0.035,0.031,0.117,0
"P33","Buena",0.147,0,0.119,0.108,0.072,0.193
"P33","Ni buena ni mala",0.202,0,0.241,0.274,0.156,0
"P33","Mala",0.215,0,0.367,0.409,0.269,0
"P33","Muy mala",0.371,0,0.227,0.178,0.386,0.129
"P33","No sabe",0,0,0.011,0,0,0.678
"P34","Muy buena",0,0,0.058,0.095,0.211,0.129
"P34","Buena",0.008,0,0.026,0.226,0.177,0.105
"P34","Ni buena ni mala",0.4,0,0.227,0.344,0.206,0
"P34","Mala",0.174,0,0.235,0.219,0.208,0.088
"P34","Muy mala",0.418,0,0.394,0.116,0.132,0
"P34","No sabe",0,0,0.06,0,0.066,0.678
"P35","Muy buena",0.223,0,0.023,0.028,0.003,0
"P35","Buena",0.306,0,0.16,0.075,0.045,0
"P35","Ni buena ni mala",0.326,0,0.457,0.45,0.297,0.088
"P35","Mala",0.087,0,0.197,0.282,0.218,0
"P35","Muy mala",0.04,0,0.068,0.109,0.318,0.234
"P35","No sabe",0.018,0,0.095,0.056,0.119,0.678
"P36","Muy buena",0.149,0,0.025,0.297,0.542,0.129
"P36","Buena",0,0,0.058,0.074,0.168,0
"P36","Ni buena ni mala",0,0,0.034,0.15,0.057,0
"P36","Mala",0.251,0,0.177,0.192,0.046,0.088
"P36","Muy mala",0.6,0,0.696,0.28,0.176,0
"P36","No sabe",0,0,0.01,0.007,0.011,0.783
"P38","Muy buena",0.027,0,0.009,0.029,0.189,0
"P38","Buena",0.105,0,0.067,0.18,0.231,0.105
"P38","Ni buena ni mala",0,0,0.059,0.236,0.264,0
"P38","Mala",0.17,0,0.124,0.249,0.105,0
"P38","Muy mala",0.698,0,0.731,0.306,0.211,0.217
"P38","No sabe",0,0,0.01,0,0,0.678
"P39","Muy buena",0.008,0,0.034,0.201,0.579,0.234
"P39","Buena",0.097,0,0.013,0.154,0.11,0.088
"P39","Ni buena ni mala",0,0,0.14,0.205,0.082,0
"P39","Mala",0.255,0,0.116,0.143,0.044,0
"P39","Muy mala",0.64,0,0.687,0.297,0.172,0
"P39","No sabe",0,0,0.01,0,0.013,0.678
"P40","Muy buena",0.573,0,0.514,0.228,0.082,0.129
"P40","Buena",0.211,0,0.169,0.136,0.018,0
"P40","Ni buena ni mala",0.079,0,0.157,0.088,0.029,0
"P40","Mala",0.098,0,0.078,0.408,0.041,0
"P40","Muy mala",0.039,0,0.082,0.14,0.807,0.193
"P40","No sabe",0,0,0,0,0.023,0.678
"P41","Muy buena",0.686,0,0.173,0.152,0.017,0
"P41","Buena",0.268,0,0.561,0.15,0.033,0
"P41","Ni buena ni mala",0.038,0,0.154,0.132,0.019,0
"P41","Mala",0,0,0.078,0.441,0.039,0
"P41","Muy mala",0.008,0,0.034,0.12,0.886,0.322
"P41","No sabe",0,0,0,0.005,0.006,0.678
"P42","Muy buena",0.62,0,0.384,0.229,0.047,0
"P42","Buena",0.317,0,0.348,0.084,0.017,0
"P42","Ni buena ni mala",0.055,0,0.213,0.299,0.036,0
"P42","Mala",0,0,0.021,0.274,0.056,0
"P42","Muy mala",0.008,0,0.034,0.114,0.834,0.217
"P42","No sabe",0,0,0,0,0.01,0.783
"P43","Muy buena",0.055,0,0,0.087,0.019,0
"P43","Buena",0.328,0,0.359,0.225,0.098,0
"P43","Ni buena ni mala",0.367,0,0.552,0.445,0.269,0.088
"P43","Mala",0.206,0,0.018,0.228,0.158,0.105
"P43","Muy mala",0.026,0,0.025,0.015,0.428,0.129
"P43","No sabe",0.018,0,0.046,0,0.028,0.678
