"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Si",0.881,0.884,0.773,0.818,0.672,0.792
"P05","Puede ser",0.054,0.116,0.15,0.111,0.328,0.15
"P05","No",0.065,0,0.077,0.071,0,0.058
"P06","Gerardo Zamora por el Frente Civico por Santiago",0.388,0.634,0.787,0.771,0.769,0.67
"P06","Pablo Mirolo por el Frente Renovador",0.215,0.084,0.091,0.03,0.066,0.137
"P06","Marcelo Lugones por Juntos por el Cambio",0.229,0.1,0.041,0,0.012,0.037
"P06","Emilio Rached por Juntos por el Cambio",0.11,0.044,0.023,0.016,0.012,0
"P06","Guillermo Suarez Melean por Juntos por el Cambio",0.021,0.028,0,0,0.054,0
"P06","Natalia Neme por Juntos por el Cambio",0.018,0.002,0.001,0.011,0,0
"P06","No sabe",0.019,0.108,0.057,0.172,0.087,0.156
"P08","Angel Nicolai del Frente Cívico por Santiago",0.301,0.502,0.502,0.519,0.543,0.343
"P08","Pablo Mirolo por el Frente renovador",0.119,0.119,0.222,0.165,0.362,0.201
"P08","Marcelo Lugones por Juntos por el Cambio",0.33,0.135,0.024,0.008,0.012,0
"P08","Emilio Rached por Juntos por el Cambio",0.133,0.037,0.029,0,0.012,0
"P08","Rodrigo Posse por Juntos por el Cambio",0,0.031,0.017,0.003,0,0
"P08","Facundo Perez Carletti por Juntos por el Cambio",0.021,0.06,0.021,0,0,0
"P08","Natalia Neme por Juntos por el Cambio",0.005,0.053,0.032,0.047,0.012,0.102
"P08","A otros candidatos",0.006,0.048,0.025,0.143,0.026,0.014
"P08","No sabe",0.085,0.015,0.128,0.115,0.033,0.34
"P10","El covid-19",0.094,0.093,0.241,0.288,0.219,0.148
"P10","El desempleo",0.287,0.374,0.266,0.325,0.104,0.147
"P10","El precio del dólar",0.107,0.08,0.138,0.036,0,0
"P10","La inseguridad",0.03,0.099,0.06,0,0,0.019
"P10","La inflación",0.079,0.083,0.068,0.064,0.206,0.138
"P10","La corrupción",0.238,0.113,0.035,0.084,0.216,0.115
"P10","La pobreza",0.087,0.094,0.103,0.061,0.219,0.263
"P10","Las tarifas",0,0,0.022,0.11,0,0.006
"P10","Otro",0.078,0.064,0.067,0.032,0.036,0.164
"P15","Muy buena",0.261,0.209,0.433,0.5,0.735,0.397
"P15","Buena",0.028,0.223,0.209,0.169,0.044,0.1
"P15","Ni buena ni mala",0.234,0.329,0.178,0.219,0.012,0.178
"P15","Mala",0.114,0.122,0.041,0.044,0.108,0.019
"P15","Muy mala",0.334,0.117,0.107,0.068,0.089,0.105
"P15","No sabe",0.029,0,0.032,0,0.012,0.201
"P16","Muy buena",0.328,0.026,0.048,0.038,0,0.032
"P16","Buena",0.288,0.218,0.069,0,0,0.125
"P16","Ni buena ni mala",0.156,0.206,0.383,0.222,0.071,0.202
"P16","Mala",0.149,0.382,0.328,0.427,0.129,0.164
"P16","Muy mala",0.074,0.159,0.151,0.313,0.8,0.282
"P16","No sabe",0.005,0.009,0.021,0,0,0.195
"P17","Muy buena",0.34,0.348,0.473,0.645,0.745,0.378
"P17","Buena",0.055,0.187,0.229,0.093,0.033,0.158
"P17","Ni buena ni mala",0.057,0.094,0.159,0.098,0,0.201
"P17","Mala",0.176,0.084,0.038,0.087,0.012,0.008
"P17","Muy mala",0.349,0.287,0.1,0.077,0.21,0.123
"P17","No sabe",0.023,0,0.001,0,0,0.132
"P19","Muy buena",0.13,0.103,0.028,0.218,0.217,0.114
"P19","Buena",0.178,0.292,0.233,0.151,0.216,0.192
"P19","Ni buena ni mala",0.32,0.384,0.618,0.094,0.211,0.096
"P19","Mala",0.072,0.162,0.041,0.423,0.168,0
"P19","Muy mala",0.3,0.059,0.076,0.095,0.11,0.041
"P19","No sabe",0,0,0.004,0.019,0.078,0.557
"P20","Si",0.717,0.773,0.56,0.553,0.701,0.486
"P20","No",0.283,0.227,0.44,0.447,0.299,0.514
