"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.012,0.002,0.023,0
"P12","Gran excedente excepcional",0.004,0.004,0.005,0
"P12","Pequeño excedente habitual",0.016,0.016,0.063,0.118
"P12","Pequeño excedente excepcional",0.036,0.015,0.066,0
"P12","Alcanza gastos familia",0.095,0.078,0.185,0.337
"P12","No alcanza gastos familia",0.092,0.064,0.112,0
"P12","Solo NBFamiliares",0.237,0.352,0.274,0.221
"P12","No alcanza NBFamiliares",0.503,0.456,0.262,0.324
"P12","No sabe",0.005,0.013,0.01,0
"P13","Empleado sector publico",0.304,0.202,0.219,0.216
"P13","Empleado sector privado",0.178,0.22,0.239,0.265
"P13","Changas o trabajos eventuales",0.237,0.224,0.168,0
"P13","Estudiante",0.014,0.027,0.05,0
"P13","Amas de casa",0.056,0.081,0.062,0
"P13","Profesional o independiente",0.098,0.09,0.113,0.107
"P13","Comerciante, emprendedor o empresario",0.023,0.046,0.06,0
"P13","Trabajador informal",0.01,0.044,0.026,0
"P13","No tengo trabajo",0.08,0.066,0.063,0.412
"P14","Positiva",0.43,0.241,0.167,0.22
"P14","Neutra",0.335,0.49,0.303,0.225
"P14","Negativa",0.224,0.26,0.522,0.437
"P14","No sabe",0.011,0.009,0.008,0.118
"P15","Positiva",0.155,0.198,0.591,0.337
"P15","Neutra",0.094,0.214,0.157,0.412
"P15","Negativa",0.743,0.573,0.248,0.251
"P15","No sabe",0.008,0.015,0.004,0
"P20","Positiva",0.427,0.314,0.207,0.278
"P20","Neutra",0.284,0.417,0.313,0.452
"P20","Negativa",0.275,0.242,0.468,0.107
"P20","No sabe",0.014,0.027,0.012,0.163
"P21","Gobierno nacional",0.628,0.491,0.156,0
"P21","Gobierno provincial",0.275,0.294,0.704,0.482
"P21","No sabe",0.097,0.215,0.14,0.518
"P22","El anterior gobierno de Anabela Carreras",0.387,0.347,0.395,0.84
"P22","El actual gobierno de Alberto Weretilneck",0.536,0.479,0.509,0.067
"P22","No sabe",0.077,0.174,0.096,0.093
"P23","El anterior gobierno de Alberto Fernández",0.165,0.24,0.418,0
"P23","El actual gobierno de Javier Milei",0.784,0.619,0.471,0
"P23","No sabe",0.051,0.141,0.111,0
"P24","Si",0.309,0.297,0.438,0.453
"P24","No",0.494,0.463,0.364,0
"P24","No sabe",0.197,0.24,0.198,0.547
"P25","Si",0.373,0.221,0.185,0.04
"P25","No",0.333,0.384,0.566,0.291
"P25","No sabe",0.294,0.395,0.249,0.669
"P26","Si",0.896,0.808,0.801,0.456
"P26","No",0.104,0.192,0.199,0.544
"P27","Estoy totalmente en desacuerdo, las universidades públicas son garantía de promoción social y contribuyen a igualar las oportunidades de todos los argentinos",0.74,0.683,0.295,0.495
"P27","Estoy en desacuerdo, sin universidades publicas no puede haber crecimiento sostenible ni mejora de la situación económica del país",0.157,0.145,0.118,0.045
"P27","Estoy parcialmente de acuerdo, es necesario una reforma profunda del sistema universitario público, incorporando exámenes de ingreso, arancelamiento para dar becas de estudio y racionalización de la oferta de carreras priorizando aquellas orientadas al desarrollo científico, tecnológico, la salud y el desarrollo económico",0.055,0.099,0.32,0.22
"P27","Estoy de acuerdo, las universidades publicas son muy ineficientes y costosas. La mayor parte de alumnos nunca terminan sus estudios, hay gran cantidad de carreras innecesarias y están muy politizadas",0.03,0.02,0.163,0.24
