"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Tengo trabajo estable",0.438,0.539,0.557,0.339
"P04","Realizo changas o trabajos de vez en cuando",0.173,0.148,0.151,0.117
"P04","No tengo trabajo",0.143,0.141,0.162,0.33
"P04","Soy jubilado o pensionado",0.246,0.172,0.13,0.214
"P05","Derecha",0.129,0.086,0.139,0.038
"P05","Centro derecha",0.077,0.054,0.073,0.006
"P05","Centro izquierda",0.284,0.412,0.373,0.295
"P05","Izquierda",0.113,0.21,0.113,0.296
"P05","No sabe",0.397,0.238,0.302,0.365
"P06","Muy importante",0.836,0.827,0.772,0.723
"P06","Algo importante",0.089,0.093,0.164,0.184
"P06","Nada importante",0.019,0.03,0.044,0.027
"P06","No sabe",0.056,0.05,0.02,0.066
"P07","Estoy de acuerdo",0.6,0.76,0.581,0.658
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.264,0.153,0.324,0.157
"P07","No estoy de acuerdo",0.095,0.056,0.087,0.093
"P07","No sabe",0.041,0.031,0.008,0.092
"P10","Lo votaría",0.445,0.164,0.145,0.134
"P10","Puede que lo vote",0.271,0.589,0.204,0.368
"P10","Nunca lo votaría",0.2,0.179,0.616,0.04
"P10","No sabe",0.084,0.068,0.035,0.458
"P16","Sí, lo votaría",0.004,0.038,0.076,0
"P16","Puede que lo vote",0.033,0.007,0.044,0.053
"P16","Nunca lo votaría",0.944,0.921,0.877,0.899
"P16","No sabe",0.019,0.034,0.003,0.048
"P17","Sí, la votaría",0.716,0.741,0.603,0.712
"P17","Puede que la vote",0.114,0.15,0.052,0.167
"P17","Nunca la votaría",0.162,0.102,0.342,0.097
"P17","No sabe",0.008,0.007,0.003,0.024
"P18","Cristina Fernández de Kirchner por el Frente de Todos",0.876,0.875,0.664,0.895
"P18","Mauricio Macri por Cambiemos",0.002,0.019,0.06,0.007
"P18","Javier Milei por los liberales",0.012,0.005,0.105,0
"P18","Nicolás del Caño por la izquierda",0.013,0.004,0.007,0
"P18","Otro candidato",0.097,0.097,0.164,0.098
"P19","Horacio Rodríguez Larreta por Cambiemos",0.133,0.099,0.177,0.246
"P19","Alberto Fernández por el Frente de Todos",0.836,0.678,0.118,0.388
"P19","Javier Milei por los liberales",0.008,0.005,0.119,0
"P19","Nicolás del Caño por la izquierda",0.011,0.047,0.053,0.007
"P19","Otro candidato",0.012,0.171,0.533,0.359
"P20","Mauricio Macri presidente Javier Milei vice",0.027,0.042,0.135,0.012
"P20","Sergio Massa presidente Gerardo Morales vice",0.467,0.275,0.173,0.394
"P20","Nicolas del Caño presidente Myriam Bregman vice",0.062,0.124,0.169,0.037
"P20","No sabe",0.444,0.559,0.523,0.557
"P21","Mauricio Macri presidente Patricia Bullrich vice",0.006,0.024,0.085,0.008
"P21","Alberto Fernández presidente Sergio Massa vice",0.649,0.327,0.094,0.148
"P21","Javier Milei presidente José Luis Espert vice",0.022,0.015,0.094,0.019
"P21","Horacio Rodríguez Larreta presidente Gerardo Morales vice",0.056,0.064,0.101,0.133
"P21","Cristina Fernández de Kirchner presidenta Jorge Capitanich vice",0.255,0.526,0.534,0.568
"P21","Otros candidatos",0.012,0.044,0.092,0.124
"P22","Muy buena",0.269,0.066,0.014,0.017
"P22","Buena",0.498,0.48,0.17,0.253
"P22","Ni buena ni mala",0.185,0.325,0.29,0.352
"P22","Mala",0.021,0.108,0.335,0.271
"P22","Muy mala",0.019,0.018,0.187,0.031
"P22","No sabe",0.008,0.003,0.004,0.076
"P23","Si",0.914,0.896,0.733,0.804
"P23","No",0.049,0.063,0.102,0.04
"P23","No sabe",0.037,0.041,0.165,0.156
"P24","El kirchnerismo",0.178,0.085,0.199,0.068
"P24","Cambiemos",0.376,0.327,0.338,0.357
"P24","Los medios de comunicación",0.307,0.46,0.283,0.407
"P24","Otros",0.05,0.055,0.072,0.096
"P24","No sabe",0.089,0.073,0.108,0.072
"P25","Sin deuda",0.34,0.389,0.445,0.352
"P25","Menos de 10%",0.162,0.187,0.12,0.166
"P25","Entre 10 y 20%",0.142,0.133,0.111,0.072
"P25","Entre 20 y 30%",0.034,0.085,0.102,0.137
"P25","Entre 30 y 40%",0.102,0.087,0.047,0.063
"P25","Mas del 40%",0.168,0.084,0.15,0.147
"P25","No sabe",0.052,0.035,0.025,0.063
"P26","Gran excedente habitual",0.006,0.004,0,0.012
"P26","Gran excedente excepcional",0.043,0.008,0.006,0
"P26","Pequeño excedente habitual",0.081,0.097,0.108,0.11
"P26","Pequeño excedente excepcional",0.061,0.092,0.073,0.066
"P26","Alcanza gastos familia",0.148,0.262,0.222,0.25
"P26","No alcanza gastos familia",0.139,0.102,0.161,0.165
"P26","Solo NBFamiliares",0.245,0.256,0.206,0.261
"P26","No alcanza NBFamiliares",0.259,0.177,0.224,0.108
"P26","No sabe",0.018,0.002,0,0.028
"P27","Muy buena",0.087,0.035,0.058,0.086
"P27","Buena",0.249,0.257,0.208,0.114
"P27","Ni buena ni mala",0.335,0.472,0.364,0.58
"P27","Mala",0.265,0.183,0.212,0.19
"P27","Muy mala",0.048,0.04,0.151,0.025
"P27","No sabe",0.016,0.013,0.007,0.005
"P28","Mejor",0.288,0.203,0.139,0.172
"P28","Igual",0.448,0.601,0.399,0.555
"P28","Peor",0.246,0.159,0.413,0.22
"P28","No sabe",0.018,0.037,0.049,0.053
"P29","Mejor",0.436,0.306,0.179,0.18
"P29","Igual",0.283,0.44,0.278,0.368
"P29","Peor",0.155,0.135,0.447,0.135
"P29","No sabe",0.126,0.119,0.096,0.317
"P30","Muy buena",0.044,0.023,0.029,0
"P30","Buena",0.224,0.16,0.091,0.096
"P30","Ni buena ni mala",0.33,0.387,0.208,0.394
"P30","Mala",0.31,0.343,0.318,0.475
"P30","Muy mala",0.073,0.076,0.35,0.023
"P30","No sabe",0.019,0.011,0.004,0.012
"P31","Muy buena",0.631,0.583,0.54,0.638
"P31","Buena",0.151,0.208,0.095,0.243
"P31","Ni buena ni mala",0.106,0.096,0.053,0.071
"P31","Mala",0.049,0.037,0.01,0.013
"P31","Muy mala",0.056,0.066,0.3,0.035
"P31","No sabe",0.007,0.01,0.002,0
"P32","Muy buena",0.386,0.116,0.036,0.123
"P32","Buena",0.424,0.435,0.143,0.267
"P32","Ni buena ni mala",0.108,0.308,0.321,0.486
"P32","Mala",0.047,0.094,0.241,0.105
"P32","Muy mala",0.031,0.047,0.256,0.012
"P32","No sabe",0.004,0,0.003,0.007
"P33","Muy buena",0.19,0.066,0.059,0.165
"P33","Buena",0.298,0.277,0.091,0.191
"P33","Ni buena ni mala",0.322,0.426,0.259,0.385
"P33","Mala",0.064,0.127,0.276,0.15
"P33","Muy mala",0.085,0.086,0.262,0.025
"P33","No sabe",0.041,0.018,0.053,0.084
"P34","Muy buena",0.466,0.565,0.355,0.338
"P34","Buena",0.287,0.217,0.219,0.236
"P34","Ni buena ni mala",0.124,0.11,0.136,0.276
"P34","Mala",0.043,0.023,0.061,0.025
"P34","Muy mala",0.076,0.064,0.205,0.1
"P34","No sabe",0.004,0.021,0.024,0.025
"P35","Muy buena",0.027,0.015,0.044,0.095
"P35","Buena",0.013,0.028,0.036,0
"P35","Ni buena ni mala",0.031,0.045,0.088,0.067
"P35","Mala",0.146,0.086,0.123,0.142
"P35","Muy mala",0.781,0.824,0.706,0.696
"P35","No sabe",0.002,0.002,0.003,0
"P36","Muy buena",0.03,0.037,0.042,0
"P36","Buena",0.036,0.028,0.096,0.02
"P36","Ni buena ni mala",0.138,0.122,0.188,0.193
"P36","Mala",0.225,0.295,0.146,0.16
"P36","Muy mala",0.549,0.492,0.496,0.554
"P36","No sabe",0.022,0.026,0.032,0.073
"P37","Muy buena",0.021,0.01,0.029,0.027
"P37","Buena",0.007,0.021,0.054,0.021
"P37","Ni buena ni mala",0.038,0.04,0.085,0.089
"P37","Mala",0.193,0.177,0.142,0.154
"P37","Muy mala",0.714,0.729,0.687,0.618
"P37","No sabe",0.027,0.023,0.003,0.091
"P38","Muy buena",0.03,0.029,0.023,0.021
"P38","Buena",0.05,0.027,0.13,0.016
"P38","Ni buena ni mala",0.131,0.077,0.099,0.159
"P38","Mala",0.128,0.088,0.078,0.074
"P38","Muy mala",0.569,0.694,0.639,0.643
"P38","No sabe",0.092,0.085,0.031,0.087
"P39","Muy buena",0.009,0.003,0.074,0
"P39","Buena",0.035,0.005,0.028,0.022
"P39","Ni buena ni mala",0.033,0.071,0.11,0.037
"P39","Mala",0.103,0.087,0.071,0.045
"P39","Muy mala",0.752,0.788,0.714,0.748
"P39","No sabe",0.068,0.046,0.003,0.148
"P40","Muy buena",0.125,0.105,0.044,0.107
"P40","Buena",0.344,0.254,0.179,0.107
"P40","Ni buena ni mala",0.28,0.349,0.311,0.442
"P40","Mala",0.116,0.232,0.249,0.105
"P40","Muy mala",0.07,0.031,0.172,0.189
"P40","No sabe",0.065,0.029,0.045,0.05
"P41","Muy buena",0.02,0.035,0,0
"P41","Buena",0.1,0.051,0.037,0
"P41","Ni buena ni mala",0.128,0.083,0.054,0.103
"P41","Mala",0.233,0.206,0.229,0.173
"P41","Muy mala",0.436,0.608,0.659,0.581
"P41","No sabe",0.083,0.017,0.021,0.143
