"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Siempre",0.334,0.145,0.104,0.117,0.182,0.066
"P08","Casi siempre",0.34,0.392,0.339,0.308,0.353,0.036
"P08","Casi nunca",0.237,0.313,0.386,0.364,0.236,0.426
"P08","Nunca, pero esta es una excepción",0.089,0.15,0.171,0.211,0.229,0.472
"P09","Muy buena",0.429,0.151,0.088,0.059,0.032,0
"P09","Buena",0.206,0.421,0.139,0.144,0.057,0.17
"P09","Ni buena ni mala",0.248,0.311,0.533,0.489,0.201,0.321
"P09","Mala",0.093,0.108,0.221,0.198,0.427,0.068
"P09","Muy mala",0.024,0.009,0.01,0.107,0.254,0.135
"P09","No sabe",0,0,0.009,0.003,0.029,0.306
"P10","Muy buena",0.524,0.215,0.118,0.066,0.099,0
"P10","Buena",0.218,0.449,0.213,0.152,0.148,0.172
"P10","Ni buena ni mala",0.191,0.271,0.55,0.433,0.207,0.327
"P10","Mala",0.043,0.031,0.071,0.272,0.236,0.011
"P10","Muy mala",0.024,0.023,0.016,0.065,0.302,0
"P10","No sabe",0,0.011,0.032,0.012,0.008,0.49
"P12","Muy buena",0.79,0.093,0.047,0.044,0.004,0.016
"P12","Buena",0.126,0.651,0.107,0.061,0.006,0.026
"P12","Ni buena ni mala",0.069,0.234,0.713,0.19,0.052,0.193
"P12","Mala",0.013,0.013,0.094,0.678,0.11,0.158
"P12","Muy mala",0,0.007,0.027,0.021,0.792,0.011
"P12","No sabe",0.002,0.002,0.012,0.006,0.036,0.596
"P13","Si",0.725,0.576,0.456,0.349,0.336,0.153
"P13","No",0.177,0.211,0.258,0.407,0.458,0
"P13","No sabe",0.098,0.213,0.286,0.244,0.206,0.847
"P14","Si",0.885,0.729,0.304,0.11,0.06,0.131
"P14","No",0.101,0.14,0.336,0.714,0.872,0.198
"P14","No sabe",0.014,0.131,0.36,0.176,0.068,0.671
"P15","Gobierno nacional",0.585,0.404,0.232,0.211,0.077,0.384
"P15","Gobierno provincial",0.324,0.386,0.548,0.708,0.833,0.12
"P15","No sabe",0.091,0.21,0.22,0.081,0.09,0.496
"P16","El gobierno anterior de Omar Gutierrez",0.297,0.277,0.423,0.492,0.493,0.407
"P16","El actual gobierno de Rolo Figueroa",0.47,0.306,0.157,0.203,0.194,0.093
"P16","No sabe",0.233,0.417,0.42,0.305,0.313,0.5
"P17","El gobierno anterior de Alberto Fernández",0.434,0.424,0.318,0.373,0.547,0.408
"P17","El actual gobierno de Javier Milei",0.461,0.388,0.534,0.558,0.295,0.151
"P17","No sabe",0.105,0.188,0.148,0.069,0.158,0.441
"P18","Muy buena",0.266,0.124,0.019,0.041,0.032,0.28
"P18","Buena",0.385,0.283,0.244,0.12,0.097,0.224
"P18","Ni buena ni mala",0.183,0.28,0.381,0.314,0.152,0.156
"P18","Mala",0.136,0.271,0.278,0.423,0.25,0.187
"P18","Muy mala",0.03,0.03,0.074,0.093,0.465,0.019
"P18","No sabe",0,0.012,0.004,0.009,0.004,0.134
"P19","Muy buena",0.208,0.086,0,0.011,0.008,0.258
"P19","Buena",0.179,0.27,0.162,0.076,0.06,0.181
"P19","Ni buena ni mala",0.222,0.156,0.321,0.179,0.073,0.045
"P19","Mala",0.275,0.376,0.382,0.535,0.171,0.06
"P19","Muy mala",0.116,0.1,0.12,0.186,0.682,0.317
"P19","No sabe",0,0.012,0.015,0.013,0.006,0.139
"P20","Muy buena",0.197,0.072,0.046,0.016,0.024,0
"P20","Buena",0.32,0.276,0.171,0.139,0.039,0.025
"P20","Ni buena ni mala",0.163,0.329,0.428,0.253,0.199,0.404
"P20","Mala",0.219,0.279,0.227,0.463,0.259,0.185
"P20","Muy mala",0.097,0.044,0.106,0.105,0.479,0.236
"P20","No sabe",0.004,0,0.022,0.024,0,0.15
"P21","Muy de acuerdo",0.542,0.455,0.213,0.201,0.135,0.2
"P21","De acuerdo",0.192,0.259,0.286,0.16,0.096,0.051
"P21","Ni de acuerdo ni en desacuerdo",0.144,0.192,0.371,0.247,0.319,0.217
"P21","En desacuerdo",0.093,0.071,0.094,0.326,0.141,0
"P21","Muy en desacuerdo",0.024,0.008,0.029,0.054,0.279,0.163
"P21","No sabe",0.005,0.015,0.007,0.012,0.03,0.369
"P22","El estado nacional",0.291,0.06,0.11,0.151,0.095,0
"P22","El estado provincial",0.563,0.666,0.459,0.404,0.388,0.131
"P22","Ambos de forma coordinada",0.132,0.218,0.356,0.326,0.413,0.334
"P22","No sabe",0.014,0.056,0.075,0.119,0.104,0.535
"P23","Si",0.552,0.513,0.515,0.497,0.531,0.188
"P23","No",0.3,0.41,0.373,0.415,0.361,0.71
"P23","No sabe",0.148,0.077,0.112,0.088,0.108,0.102
"P24","Excesiva",0.087,0.133,0.077,0.138,0.305,0.061
"P24","Adecuada",0.316,0.444,0.427,0.404,0.242,0.39
"P24","Insuficiente",0.343,0.287,0.188,0.308,0.206,0.098
"P24","Inaceptable",0.226,0.036,0.076,0.089,0.194,0
"P24","No sabe",0.028,0.1,0.232,0.061,0.053,0.451
"P26","Si",0.703,0.73,0.582,0.741,0.716,0.322
"P26","No",0.193,0.195,0.199,0.157,0.227,0.299
"P26","No sabe",0.104,0.075,0.219,0.102,0.057,0.379
"P27","Correcta",0.475,0.321,0.195,0.283,0.348,0.095
"P27","Incorrecta",0.418,0.486,0.518,0.619,0.562,0.249
"P27","No sabe",0.107,0.193,0.287,0.098,0.09,0.656
"P28","Si",0.633,0.623,0.463,0.617,0.69,0.139
"P28","No",0.316,0.299,0.309,0.283,0.297,0.414
"P28","No sabe",0.051,0.078,0.228,0.1,0.013,0.447
