"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","En juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.023,0.147,0.198,0.114
"P06","En Juntos por el cambio, A Andrés Petrillo con el apoyo de Jorge Macri",0.097,0.16,0.236,0.276
"P06","En juntos por el Cambio,a Mauricio D’alessandro",0.017,0.07,0.09,0.048
"P06","En el frente de todos, a Gabriel Katopodis con el apoyo de Alberto Fernández",0.586,0.154,0.107,0.217
"P06","En el frente de todos, a Juan Esleiman con el apoyo de Sergio Massa",0.103,0.102,0.066,0.057
"P06","En el frente de todos, a Leonardo Grosso",0.102,0.073,0.018,0.035
"P06","Al candidato de Javier Milei",0.025,0.136,0.172,0.08
"P06","Al Candidato de la izquierda",0.014,0.005,0.017,0.015
"P06","No sabe",0.033,0.153,0.096,0.158
"P08","En Juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.091,0.2,0.224,0.111
"P08","En Juntos por el Cambio, a Andrés Petrillo con el apoyo de Jorge Macri",0.075,0.138,0.183,0.168
"P08","En Juntos por el Cambio, a Mauricio D’alessandro",0.047,0.067,0.109,0.08
"P08","En el Frente de Todos, a Fernando Moreira con el apoyo de Alberto Fernández",0.447,0.098,0.157,0.13
"P08","En el Frente de Todos, a Juan Esleiman con el apoyo de Sergio Massa",0.127,0.079,0.029,0.046
"P08","En el Frente de Todos, a Leonardo Grosso",0.142,0.109,0.017,0.118
"P08","Al candidato de Javier Milei",0.027,0.148,0.172,0.103
"P08","Al Candidato del Frente de Izquierda",0.007,0.005,0.018,0
"P08","No sabe",0.037,0.156,0.091,0.244
"P10","A Santiago López Medrano por Juntos por el Cambio",0.093,0.391,0.458,0.171
"P10","A Gabriel Katopodis por el Frente de Todos",0.778,0.241,0.088,0.236
"P10","Al candidato de los liberales libertarios",0.038,0.148,0.252,0.166
"P10","Al candidato del Frente de Izquierda",0.035,0.012,0.064,0.008
"P10","No sabe",0.056,0.208,0.138,0.419
"P12","A Santiago López Medrano por Juntos por el Cambio",0.145,0.402,0.442,0.189
"P12","A Fernando Moreira por el Frente de Todos",0.649,0.162,0.13,0.252
"P12","Al candidato de los liberales libertarios",0.027,0.131,0.234,0.121
"P12","Al candidato del Frente de Izquierda",0.026,0.012,0.03,0.008
"P12","No sabe",0.153,0.293,0.164,0.43
"P14","A Santiago López Medrano por Juntos por el Cambio",0.123,0.366,0.455,0.172
"P14","A Juan Esleiman por el Frente de Todos",0.551,0.228,0.141,0.19
"P14","Al candidato de los liberales libertarios",0.021,0.14,0.253,0.126
"P14","Al candidato del Frente de Izquierda",0.053,0.03,0.024,0.023
"P14","No sabe",0.252,0.236,0.127,0.489
"P16","A Andrés Petrillo por Juntos por el Cambio",0.141,0.345,0.413,0.194
"P16","A Gabriel Katopodis por el Frente de Todos",0.765,0.239,0.165,0.205
"P16","Al candidato de los liberales libertarios",0.016,0.183,0.234,0.135
