"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","En juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.05,0.129,0.187,0.07
"P06","En Juntos por el cambio, A Andrés Petrillo con el apoyo de Jorge Macri",0.148,0.212,0.133,0.164
"P06","En juntos por el Cambio,a Mauricio D’alessandro",0.054,0.057,0.04,0.061
"P06","En el frente de todos, a Gabriel Katopodis con el apoyo de Alberto Fernández",0.432,0.321,0.259,0.29
"P06","En el frente de todos, a Juan Esleiman con el apoyo de Sergio Massa",0.14,0.082,0.045,0.096
"P06","En el frente de todos, a Leonardo Grosso",0.058,0.07,0.06,0.064
"P06","Al candidato de Javier Milei",0.081,0.04,0.199,0.107
"P06","Al Candidato de la izquierda",0.004,0.014,0.004,0.027
"P06","No sabe",0.033,0.075,0.073,0.121
"P08","En Juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.165,0.173,0.188,0.114
"P08","En Juntos por el Cambio, a Andrés Petrillo con el apoyo de Jorge Macri",0.12,0.153,0.076,0.165
"P08","En Juntos por el Cambio, a Mauricio D’alessandro",0.091,0.071,0.073,0.061
"P08","En el Frente de Todos, a Fernando Moreira con el apoyo de Alberto Fernández",0.254,0.285,0.245,0.254
"P08","En el Frente de Todos, a Juan Esleiman con el apoyo de Sergio Massa",0.147,0.071,0.061,0.066
"P08","En el Frente de Todos, a Leonardo Grosso",0.092,0.099,0.091,0.074
"P08","Al candidato de Javier Milei",0.106,0.064,0.193,0.082
"P08","Al Candidato del Frente de Izquierda",0,0.007,0.005,0.025
"P08","No sabe",0.025,0.077,0.068,0.159
"P10","A Santiago López Medrano por Juntos por el Cambio",0.217,0.302,0.358,0.235
"P10","A Gabriel Katopodis por el Frente de Todos",0.576,0.43,0.25,0.357
"P10","Al candidato de los liberales libertarios",0.114,0.116,0.235,0.097
"P10","Al candidato del Frente de Izquierda",0.011,0.041,0.036,0.057
"P10","No sabe",0.082,0.111,0.121,0.254
"P12","A Santiago López Medrano por Juntos por el Cambio",0.325,0.303,0.371,0.217
"P12","A Fernando Moreira por el Frente de Todos",0.401,0.433,0.253,0.307
"P12","Al candidato de los liberales libertarios",0.111,0.087,0.193,0.107
"P12","Al candidato del Frente de Izquierda",0.038,0.014,0.013,0.036
"P12","No sabe",0.125,0.163,0.17,0.333
"P14","A Santiago López Medrano por Juntos por el Cambio",0.259,0.34,0.346,0.184
"P14","A Juan Esleiman por el Frente de Todos",0.499,0.343,0.242,0.24
"P14","Al candidato de los liberales libertarios",0.089,0.107,0.186,0.123
"P14","Al candidato del Frente de Izquierda",0.049,0.025,0.034,0.043
"P14","No sabe",0.104,0.185,0.192,0.41
"P16","A Andrés Petrillo por Juntos por el Cambio",0.29,0.301,0.308,0.195
"P16","A Gabriel Katopodis por el Frente de Todos",0.57,0.428,0.361,0.387
"P16","Al candidato de los liberales libertarios",0.113,0.11,0.18,0.111
"P16","Al candidato del Frente de Izquierda",0,0.012,0.007,0.021
"P16","No sabe",0.027,0.149,0.144,0.286
"P17","A Andrés Petrillo por Juntos por el Cambio",0.289,0.308,0.326,0.213
"P17","A Fernando Moreira por el Frente de Todos",0.519,0.437,0.28,0.315
"P17","Al candidato de los liberales libertarios",0.137,0.104,0.189,0.116
"P17","Al candidato del Frente de Izquierda",0.011,0.022,0.023,0.026
"P17","No sabe",0.044,0.129,0.182,0.33
"P18","A Andrés Petrillo por Juntos por el Cambio",0.298,0.331,0.303,0.197
"P18","A Juan Esleiman por el Frente de Todos",0.536,0.347,0.265,0.197
"P18","Al candidato de los liberales libertarios",0.112,0.1,0.198,0.125
"P18","Al candidato del Frente de Izquierda",0.003,0.03,0.021,0.057
"P18","No sabe",0.051,0.192,0.213,0.424
"P19","Lo votaría",0.175,0.144,0.189,0.081
"P19","Puede que lo vote",0.222,0.12,0.187,0.093
"P19","Nunca lo votaría",0.456,0.475,0.463,0.331
"P19","No sabe",0.147,0.261,0.161,0.495
"P20","Lo votaría",0.379,0.222,0.113,0.156
"P20","Puede que lo vote",0.215,0.154,0.159,0.142
"P20","Nunca lo votaría",0.281,0.391,0.593,0.334
"P20","No sabe",0.125,0.233,0.135,0.368
"P21","Lo votaría",0.165,0.153,0.138,0.113
"P21","Puede que lo vote",0.239,0.16,0.212,0.093
"P21","Nunca lo votaría",0.445,0.436,0.515,0.314
"P21","No sabe",0.151,0.251,0.135,0.48
"P22","Lo votaría",0.489,0.398,0.243,0.31
"P22","Puede que lo vote",0.172,0.117,0.083,0.189
"P22","Nunca lo votaría",0.311,0.368,0.575,0.336
"P22","No sabe",0.028,0.117,0.099,0.165
"P23","Lo votaría",0.273,0.127,0.124,0.1
"P23","Puede que lo vote",0.23,0.17,0.214,0.136
"P23","Nunca lo votaría",0.378,0.471,0.527,0.381
"P23","No sabe",0.119,0.232,0.135,0.383
"P24","Lo votaría",0.408,0.057,0.026,0.038
"P24","Puede que lo vote",0.271,0.236,0.132,0.117
"P24","Nunca lo votaría",0.24,0.419,0.72,0.315
"P24","No sabe",0.081,0.288,0.122,0.53
"P25","Lo votaría",0.242,0.105,0.119,0.068
"P25","Puede que lo vote",0.262,0.139,0.08,0.129
"P25","Nunca lo votaría",0.348,0.483,0.656,0.329
"P25","No sabe",0.148,0.273,0.145,0.474
"P26","En Juntos por el Cambio, a Horacio Rodríguez Larreta presidente con Diego Santilli de gobernador",0.287,0.203,0.142,0.119
