"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","En juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.049,0.058,0.13,0.152,0.183,0.078
"P06","En Juntos por el cambio, A Andrés Petrillo con el apoyo de Jorge Macri",0.107,0.069,0.174,0.192,0.215,0.201
"P06","En juntos por el Cambio,a Mauricio D’alessandro",0.013,0.005,0.057,0.115,0.058,0.061
"P06","En el frente de todos, a Gabriel Katopodis con el apoyo de Alberto Fernández",0.544,0.576,0.327,0.175,0.16,0.223
"P06","En el frente de todos, a Juan Esleiman con el apoyo de Sergio Massa",0.095,0.157,0.078,0.088,0.053,0.088
"P06","En el frente de todos, a Leonardo Grosso",0.12,0.088,0.038,0.033,0.033,0.075
"P06","Al candidato de Javier Milei",0,0.005,0.069,0.189,0.21,0.13
"P06","Al Candidato de la izquierda",0.018,0.013,0.016,0.012,0,0.014
"P06","No sabe",0.054,0.029,0.111,0.044,0.088,0.13
"P08","En Juntos por el Cambio, a Santiago López Medrano con el apoyo de María Eugenía Vidal",0.193,0.062,0.13,0.242,0.236,0.102
"P08","En Juntos por el Cambio, a Andrés Petrillo con el apoyo de Jorge Macri",0.025,0.102,0.152,0.214,0.146,0.138
"P08","En Juntos por el Cambio, a Mauricio D’alessandro",0.036,0.075,0.073,0.085,0.108,0.063
"P08","En el Frente de Todos, a Fernando Moreira con el apoyo de Alberto Fernández",0.443,0.5,0.263,0.131,0.154,0.176
"P08","En el Frente de Todos, a Juan Esleiman con el apoyo de Sergio Massa",0.111,0.124,0.093,0.052,0.013,0.062
"P08","En el Frente de Todos, a Leonardo Grosso",0.139,0.114,0.076,0.061,0.031,0.13
"P08","Al candidato de Javier Milei",0,0.005,0.091,0.169,0.213,0.133
"P08","Al Candidato del Frente de Izquierda",0,0,0.016,0.009,0.013,0.01
"P08","No sabe",0.053,0.018,0.106,0.037,0.086,0.186
"P10","A Santiago López Medrano por Juntos por el Cambio",0.103,0.15,0.304,0.533,0.431,0.162
"P10","A Gabriel Katopodis por el Frente de Todos",0.838,0.716,0.391,0.153,0.125,0.314
"P10","Al candidato de los liberales libertarios",0.01,0.081,0.111,0.173,0.262,0.188
"P10","Al candidato del Frente de Izquierda",0.012,0.013,0.049,0.064,0.03,0.037
"P10","No sabe",0.037,0.04,0.145,0.077,0.152,0.299
"P12","A Santiago López Medrano por Juntos por el Cambio",0.174,0.225,0.322,0.521,0.373,0.183
"P12","A Fernando Moreira por el Frente de Todos",0.71,0.64,0.326,0.156,0.125,0.29
"P12","Al candidato de los liberales libertarios",0,0.014,0.108,0.15,0.268,0.171
"P12","Al candidato del Frente de Izquierda",0,0.048,0.031,0.038,0.005,0.01
"P12","No sabe",0.116,0.073,0.213,0.135,0.229,0.346
"P14","A Santiago López Medrano por Juntos por el Cambio",0.2,0.119,0.339,0.512,0.384,0.143
"P14","A Juan Esleiman por el Frente de Todos",0.531,0.569,0.339,0.174,0.142,0.262
"P14","Al candidato de los liberales libertarios",0,0.03,0.111,0.129,0.274,0.195
"P14","Al candidato del Frente de Izquierda",0.008,0.122,0.017,0.068,0.02,0.016
"P14","No sabe",0.261,0.16,0.194,0.117,0.18,0.384
"P16","A Andrés Petrillo por Juntos por el Cambio",0.235,0.162,0.289,0.477,0.313,0.182
"P16","A Gabriel Katopodis por el Frente de Todos",0.685,0.748,0.42,0.231,0.191,0.339
