"var","categoria","Si","No"
"P06","1 hijo",0.599,0.399
"P06","2 hijos",0.281,0.325
"P06","3 hijos",0.071,0.134
"P06","4 o más hijos",0.049,0.142
"P07","Con hijos de 3 años y menos",0.422,0.468
"P07","Con hijos mayores de 3 años",0.578,0.532
"P08","En un Centro de Salud",0.505,0.324
"P08","En un hospital",0.223,0.286
"P08","En un sanatorio",0.036,0.033
"P08","En un Consultorio Privado",0.031,0.112
"P08","En un vacunatorio",0.205,0.245
"P09","Si",0.981,0.864
"P09","No",0.019,0.136
"P10","Si, son efectivas",0.988,0.901
"P10","No, no son efectivas",0.012,0.099
"P11","Si",0.972,0.784
"P11","No",0.028,0.216
"P12","Si",0.145,0.265
"P12","No",0.855,0.735
"P13","La quíntuple",0.103,0.185
"P13","La triple viral (Sarampión, rubeola y paperas)",0.11,0.19
"P13","La Neumococo",0.064,0.179
"P13","La BCG",0.023,0
"P13","Otra",0.173,0.284
"P13","No recuerda",0.527,0.162
"P14","Si",0.959,0.721
"P14","No",0.041,0.279
"P15","Si, las conozco",0.849,0.564
"P15","No, no las conozco",0.063,0.231
"P15","Algunas",0.088,0.205
"P16","Si",0.739,0.468
"P16","A veces",0.208,0.399
"P16","No",0.053,0.133
"P17","Sí, hay suficiente información",0.204,0.188
"P17","No, no hay suficiente información",0.796,0.812
"P18","Si",0.09,0.193
"P18","Sí, pero es necesario",0.538,0.441
"P18","No",0.372,0.366
"P19","Sí, mucho",0.166,0.337
"P19","Si, un poco",0.724,0.523
"P19","No",0.11,0.14
"P20","Si",0.161,0.272
"P20","No",0.769,0.619
"P20","No recuerda",0.07,0.109
"P21","La quíntuple",0.252,0.299
"P21","La triple viral (Sarampión, rubeola y paperas)",0.141,0.233
"P21","La Neumococo",0.042,0.08
"P21","La BCG",0.087,0.032
"P21","Otra",0.107,0.095
"P21","No recuerda",0.371,0.261
"P22","Si",0.571,0.553
"P22","No",0.346,0.237
"P22","No recuerda",0.083,0.21
"P23","La quíntuple",0.245,0.219
"P23","La triple viral (Sarampión, rubeola y paperas)",0.136,0.155
"P23","La Neumococo",0.06,0.032
"P23","La BCG",0.083,0
"P23","Otra",0.06,0.097
"P23","No recuerda",0.416,0.497
"P24","Sí, una vez",0.102,0.238
"P24","Si varias veces",0.075,0.261
"P24","No",0.739,0.384
"P24","No recuerdo",0.084,0.117
"P25","Si",0.691,0.501
"P25","No",0.309,0.499
"P26","Si",0.529,0.341
"P26","No",0.471,0.659
"P27","Si, la Polio y la quíntuple",0.172,0.11
"P27","Si, la triple viral y la BCG",0.237,0.389
"P27","Otras",0.034,0.08
"P27","No recuerdo",0.557,0.421
"P28","Si",0.343,0.165
"P28","No",0.657,0.835
"P29","Si",0.209,0.148
"P29","No",0.791,0.852
"P30","Si, Infanrix",0.13,0
"P30","Si, Hexaxim",0.129,0.683
"P30","No recuerdo",0.741,0.317
"P32","Si",0.526,0.319
"P32","No",0.474,0.681
"P33","Miedo al contagio",0.446,0.296
"P33","Porque el lugar donde vacuno a mis hijos se encontraba cerrado",0.327,0.442
"P33","Porque el lugar donde vacuno a mi hijo atendía en horario reducido",0.17,0.177
"P33","Porque era costoso el viaje",0.057,0.085
"P34","Si, una dosis",0.537,0.487
"P34","Si, dos dosis",0.365,0.28
"P34","Ninguna",0.098,0.233
"P35","Sputnik V",0.299,0.445
"P35","Sinopharm",0.313,0.19
"P35","AstraZeneca",0.338,0.256
"P35","Johnson",0.004,0.005
"P35","Phizer",0.008,0.058
"P35","Moderna",0.009,0
"P35","Otra",0.029,0.046
