"var","categoria","Si","No"
"P04","Tengo trabajo estable",0.472,0.441
"P04","Realizo changas o trabajos de vez en cuando",0.177,0.177
"P04","No tengo trabajo",0.168,0.153
"P04","Soy jubilado o pensionado",0.183,0.229
"P05","1",0.296,0.291
"P05","2",0.064,0.087
"P05","3",0.069,0.058
"P05","4",0.084,0.09
"P05","5",0.183,0.197
"P05","6",0.054,0.044
"P05","7",0.079,0.09
"P05","8",0.049,0.029
"P05","9",0.122,0.114
"P06","1",0.264,0.261
"P06","2",0.043,0.063
"P06","3",0.033,0.038
"P06","4",0.043,0.029
"P06","5",0.182,0.22
"P06","6",0.044,0.05
"P06","7",0.081,0.065
"P06","8",0.071,0.065
"P06","9",0.239,0.209
"P07","1",0.376,0.388
"P07","2",0.048,0.029
"P07","3",0.025,0.028
"P07","4",0.019,0.025
"P07","5",0.125,0.117
"P07","6",0.019,0.022
"P07","7",0.043,0.028
"P07","8",0.045,0.052
"P07","9",0.3,0.311
"P09","Del Frente de Todos y el peronismo",0.346,0.329
"P09","De Cambiemos",0.326,0.337
"P09","De los Liberales libertarios",0.185,0.165
"P09","De la Izquierda",0.025,0.033
"P09","No sabe",0.118,0.136
"P10","A Alberto Fernández",0.129,0.14
"P10","A Sergio Massa",0.14,0.151
"P10","A algún candidato del peronismo",0.178,0.188
"P10","A algún candidato del kirchnerismo",0.553,0.521
"P11","A Alberto Fernández",0.079,0.061
"P11","A Sergio Massa",0.079,0.073
"P11","A algún candidato del peronismo",0.138,0.136
"P11","A Cristina Fernández de Kirchner",0.704,0.73
"P12","A Horacio Rodriguez Larreta",0.219,0.292
"P12","A Mauricio Macri",0.354,0.349
"P12","A Patricia Bullrich",0.309,0.205
"P12","A Facundo Manes",0.089,0.111
"P12","A Gerardo Morales",0.029,0.043
"P13","Seguro lo votaria",0.17,0.175
"P13","Quizás lo votaría",0.358,0.337
"P13","Nunca lo votaría",0.472,0.488
"P14","Lo votaría",0.257,0.232
"P14","Puede que lo vote",0.176,0.184
"P14","Nunca lo votaría",0.48,0.478
"P14","No sabe",0.087,0.106
"P15","Lo votaría",0.13,0.137
"P15","Puede que lo vote",0.194,0.209
"P15","Nunca lo votaría",0.609,0.577
"P15","No sabe",0.067,0.077
"P16","Lo votaría",0.099,0.083
"P16","Puede que lo vote",0.194,0.191
"P16","Nunca lo votaría",0.654,0.649
"P16","No sabe",0.053,0.077
"P17","La votaría",0.297,0.266
"P17","Puede que la vote",0.068,0.087
"P17","Nunca la votaría",0.615,0.615
"P17","No sabe",0.02,0.032
"P18","Lo votaría",0.166,0.175
"P18","Puede que lo vote",0.23,0.23
"P18","Nunca lo votaría",0.552,0.521
"P18","No sabe",0.052,0.074
"P19","Lo votaría",0.097,0.11
"P19","Puede que lo vote",0.237,0.259
"P19","Nunca lo votaría",0.555,0.539
"P19","No sabe",0.111,0.092
"P20","La votaría",0.27,0.234
"P20","Puede que la vote",0.177,0.223
"P20","Nunca la votaría",0.489,0.491
"P20","No sabe",0.064,0.052
"P21","Lo votaría",0.207,0.186
"P21","Puede que lo vote",0.18,0.194
"P21","Nunca lo votaría",0.549,0.565
"P21","No sabe",0.064,0.055
"P22","La votaría",0.153,0.127
"P22","Puede que la vote",0.2,0.224
"P22","Nunca la votaría",0.57,0.567
"P22","No sabe",0.077,0.082
"P23","Lo votaría",0.092,0.094
"P23","Puede que lo vote",0.203,0.181
"P23","Nunca lo votaría",0.647,0.662
"P23","No sabe",0.058,0.063
"P24","Lo votaría",0.044,0.046
"P24","Puede que lo vote",0.16,0.194
"P24","Nunca lo votaría",0.672,0.659
"P24","No sabe",0.124,0.101
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.242,0.205
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.116,0.144
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.022,0.034
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.334,0.31
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.185,0.18
"P25","Nicolás del Caño – Myriam Bregman",0.027,0.024
"P25","Otros candidatos",0.074,0.103
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.348,0.318
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.295,0.291
"P29","Javier Milei – José Luis Espert por los liberales",0.201,0.215
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.026,0.03
"P29","Otro candidato",0.13,0.146
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.274,0.258
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.28,0.26
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.221,0.225
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.043,0.041
"P31","Otro candidato",0.182,0.216
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.254,0.264
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.329,0.295
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.202,0.194
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.036,0.049
"P33","Otro candidato",0.179,0.198
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.266,0.251
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.28,0.295
"P35","Javier Milei – José Luis Espert por los liberales",0.239,0.213
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.045,0.048
"P35","Otro candidato",0.17,0.193
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.353,0.331
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.269,0.283
"P37","Javier Milei – José Luis Espert por los liberales",0.236,0.218
