"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.689,0.652,0.135,0
"P07","De Cambiemos",0.154,0.162,0.396,0.249
"P07","De los Liberales libertarios",0.067,0.047,0.311,0.634
"P07","De la Izquierda",0.004,0.015,0.026,0.117
"P07","No sabe",0.086,0.124,0.132,0
"P09","A Alberto Fernández",0.284,0.119,0.07,0
"P09","A Sergio Massa",0.138,0.127,0.057,0
"P09","A algún candidato del peronismo",0.072,0.08,0.215,0
"P09","A algún candidato del kirchnerismo",0.506,0.674,0.658,0
"P10","A Alberto Fernández",0.209,0.015,0.004,0
"P10","A Sergio Massa",0.061,0.075,0.037,0
"P10","A algún candidato del peronismo",0.05,0.068,0.196,0
"P10","A Cristina Fernández de Kirchner",0.68,0.842,0.763,0
"P11","A Horacio Rodriguez Larreta",0.086,0.334,0.176,1
"P11","A Patricia Bullrich",0.818,0.348,0.721,0
"P11","A Facundo Manes",0.056,0.271,0.05,0
"P11","A Gerardo Morales",0.04,0.047,0.053,0
"P12","Lo votaria",0.554,0.573,0.132,0.249
"P12","Puede que lo vote",0.212,0.199,0.135,0.117
"P12","Nunca lo votaría",0.12,0.117,0.614,0
"P12","No sabe",0.114,0.111,0.119,0.634
"P13","Lo votaria",0.159,0.162,0.178,0
"P13","Puede que lo vote",0.153,0.087,0.299,0
"P13","Nunca lo votaría",0.579,0.645,0.379,1
"P13","No sabe",0.109,0.106,0.144,0
"P14","Lo votaria",0.121,0.05,0.065,0
"P14","Puede que lo vote",0.184,0.079,0.15,0
"P14","Nunca lo votaría",0.414,0.498,0.385,0.366
"P14","No sabe",0.281,0.373,0.4,0.634
"P15","Lo votaria",0.114,0.071,0.016,0
"P15","Puede que lo vote",0.192,0.187,0.102,0
"P15","Nunca lo votaría",0.383,0.384,0.512,0.366
"P15","No sabe",0.311,0.358,0.37,0.634
"P16","Lo votaria",0.049,0.058,0.03,0.117
"P16","Puede que lo vote",0.106,0.041,0.064,0
"P16","Nunca lo votaría",0.489,0.53,0.431,0.249
"P16","No sabe",0.356,0.371,0.475,0.634
"P17","Lo votaria",0.075,0.041,0.017,0
"P17","Puede que lo vote",0.08,0.017,0.088,0
"P17","Nunca lo votaría",0.552,0.573,0.438,0.366
"P17","No sabe",0.293,0.369,0.457,0.634
"P18","Lucas Ghi con el  apoyo de Axel Kicillof y Cristina Fernández de Kirchner por el Frente de Todos",0.57,0.629,0.114,0
"P18","A Martin Marinucci con el apoyo de Axel Kicillof y Sergio Massa  por el Frente de Todos",0.137,0.06,0.02,0
"P18","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta y Mauricio Macri por Juntos por el Cambio",0.101,0.091,0.201,0.249
"P18","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.072,0.077,0.288,0
"P18","Al candidato de José Luis Espert por Juntos por el Cambio",0.005,0.01,0.059,0
"P18","A Roly Moretto con el apoyo de Facundo Manes por Juntos por el Cambio",0.052,0.054,0.089,0.117
"P18","A Ariel Diguan con el apoyo de Javier Milei por la Libertad Avanza",0.063,0.048,0.146,0
"P18","Al candidato del Frente de Izquierda",0,0,0.024,0
"P18","No sabe",0,0.031,0.059,0.634
"P19","A Scioli Presidente, Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.496,0.58,0.107,0
"P19","A Scioli Presidente, Kiciloff Gobernador y  Martin Marinucci Intendente por el Frente de Todos",0.193,0.063,0.027,0
"P19","A Horacio Rodríguez Larreta Presidente, Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.064,0.054,0.141,0.249
"P19","A Patricia Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta por Juntos por el Cambio",0.097,0.047,0.297,0
"P19","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.086,0.027,0.256,0
"P19","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.009,0.031,0.036,0
"P19","No sabe",0.055,0.198,0.136,0.751
"P20","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.713,0.727,0.141,0
"P20","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta, Mauricio Macri y Patricia Bullrich por Juntos por el Cambio",0.094,0.084,0.398,0.249
"P20","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.074,0.079,0.245,0
"P20","Al candidato del Frente de Izquierda",0.075,0.031,0.042,0
"P20","No sabe",0.044,0.079,0.174,0.751
"P21","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.684,0.758,0.141,0
"P21","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.219,0.089,0.43,0.249
"P21","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.078,0.057,0.241,0
"P21","Al candidato del Frente de Izquierda",0,0.009,0.032,0
"P21","No sabe",0.019,0.087,0.156,0.751
"P22","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.693,0.587,0.106,0
"P22","A Horacio Rodríguez Larreta Presidente, Diego Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.123,0.065,0.32,0.249
"P22","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.102,0.089,0.319,0.634
"P22","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.01,0.034,0.037,0
"P22","No sabe",0.072,0.225,0.218,0.117
"P23","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.636,0.618,0.11,0
"P23","A Patricia Bullrich Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta",0.169,0.067,0.394,0
"P23","A Javier Milei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.11,0.089,0.292,0
"P23","Al los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.002,0.032,0.037,0
"P23","No sabe",0.083,0.194,0.167,1
"P24","Positiva",0.753,0.665,0.211,0.249
"P24","Neutra",0.101,0.189,0.25,0.117
"P24","Negativa",0.109,0.088,0.482,0
"P24","No sabe",0,0.013,0.022,0
"P24","No lo conozco",0.037,0.045,0.035,0.634
"P25","Positiva",0.264,0.173,0.048,0
"P25","Neutra",0.319,0.441,0.288,0
"P25","Negativa",0.182,0.145,0.368,0.366
"P25","No sabe",0.094,0.148,0.153,0
"P25","No lo conozco",0.141,0.093,0.143,0.634
"P26","Positiva",0.198,0.052,0.272,0
"P26","Neutra",0.165,0.171,0.279,0.249
"P26","Negativa",0.554,0.675,0.371,0.117
"P26","No sabe",0.011,0.055,0.03,0
"P26","No lo conozco",0.072,0.047,0.048,0.634
"P27","Positiva",0.228,0.048,0.172,0
"P27","Neutra",0.21,0.176,0.265,0
"P27","Negativa",0.326,0.432,0.187,0.249
"P27","No sabe",0.079,0.147,0.163,0
"P27","No lo conozco",0.157,0.197,0.213,0.751
"P28","Positiva",0.184,0.044,0.065,0.117
"P28","Neutra",0.294,0.165,0.251,0
"P28","Negativa",0.175,0.29,0.163,0.249
"P28","No sabe",0.121,0.222,0.213,0
"P28","No lo conozco",0.226,0.279,0.308,0.634
"P29","Positiva",0.173,0.04,0.097,0
"P29","Neutra",0.225,0.131,0.256,0
"P29","Negativa",0.298,0.408,0.215,0.249
"P29","No sabe",0.103,0.157,0.173,0
"P29","No lo conozco",0.201,0.264,0.259,0.751
"P30","Positiva",0.659,0.576,0.172,0.249
"P30","Neutra",0.124,0.185,0.19,0.117
"P30","Negativa",0.214,0.195,0.596,0
"P30","No sabe",0.003,0.044,0.042,0.634
"P31","Que continúe el intendente Lucas Gui",0.373,0.327,0.072,0.249
"P31","Que continúe Lucas Gui pero con mejoras",0.409,0.384,0.164,0
"P31","Que cambie Lucas Gui pero que se mantengan los avances",0.048,0.139,0.111,0
"P31","Que cambie el intendente Lucas Gui",0.17,0.15,0.653,0.751
"P32","La seguridad",0.193,0.081,0.046,0
"P32","El tránsito",0.117,0.061,0.036,0
"P32","El arreglo de las calles",0.188,0.153,0.091,0
"P32","Los parques y espacios públicos",0.196,0.182,0.123,0.883
"P32","El sistema de salud",0.062,0.103,0.054,0
"P32","La limpieza de las calles",0.055,0.038,0.083,0
"P32","El deporte y la cultura",0.067,0.184,0.083,0.117
"P32","La luminaria",0.029,0.055,0.077,0
"P32","No sabe",0.093,0.143,0.407,0
"P33","La seguridad",0.434,0.238,0.538,0.634
"P33","El tránsito",0.098,0.088,0.04,0
"P33","El arreglo de las calles",0.169,0.287,0.176,0
"P33","Los parques y espacios públicos",0.008,0.062,0.032,0
"P33","El sistema de salud",0.066,0.054,0.046,0.249
"P33","La limpieza de las calles",0.056,0.051,0.031,0
"P33","El deporte y la cultura",0.007,0.05,0.019,0
"P33","La luminaria",0.038,0.019,0.013,0
"P33","No sabe",0.124,0.151,0.105,0.117
"P34","Agua corriente y cloacas",0.296,0.21,0.259,0
"P34","Energía eléctrica",0.153,0.121,0.151,0.751
"P34","Red de gas natural",0.081,0.098,0.052,0
"P34","Recolección de residuos",0.119,0.249,0.269,0
"P34","Ninguno",0.351,0.322,0.269,0.249
"P35","Los robos",0.436,0.417,0.484,0.249
"P35","El narcotráfico",0.157,0.051,0.105,0
"P35","La ausencia de patrulleros y personal policial",0.178,0.232,0.249,0.751
"P35","Otro",0.06,0.196,0.124,0
"P35","Ninguno",0.169,0.104,0.038,0
"P36","Positiva",0.467,0.346,0.164,0
"P36","Neutra",0.253,0.282,0.295,0.249
"P36","Negativa",0.174,0.146,0.359,0
"P36","No sabe",0.106,0.226,0.182,0.751
"P37","Lo votaria",0.383,0.116,0.011,0
"P37","Puede que lo vote",0.328,0.348,0.054,0.117
"P37","Nunca lo votaría",0.227,0.336,0.861,0.249
"P37","No sabe",0.062,0.2,0.074,0.634
"P38","Lo votaria",0.294,0.161,0.022,0
"P38","Puede que lo vote",0.385,0.291,0.106,0.117
"P38","Nunca lo votaría",0.266,0.314,0.797,0.249
"P38","No sabe",0.055,0.234,0.075,0.634
"P39","Lo votaria",0.315,0.174,0.024,0
"P39","Puede que lo vote",0.374,0.359,0.093,0
"P39","Nunca lo votaría",0.265,0.288,0.82,0.249
"P39","No sabe",0.046,0.179,0.063,0.751
"P40","Lo votaria",0.161,0.076,0.117,0.249
"P40","Puede que lo vote",0.113,0.099,0.322,0.117
"P40","Nunca lo votaría",0.679,0.705,0.497,0
"P40","No sabe",0.047,0.12,0.064,0.634
"P41","Lo votaria",0.194,0.065,0.381,0
"P41","Puede que lo vote",0.093,0.038,0.238,0
"P41","Nunca lo votaría",0.662,0.821,0.334,0.366
"P41","No sabe",0.051,0.076,0.047,0.634
"P42","Lo votaria",0.146,0.04,0.094,0.249
"P42","Puede que lo vote",0.137,0.103,0.281,0.117
"P42","Nunca lo votaría",0.583,0.712,0.506,0
"P42","No sabe",0.134,0.145,0.119,0.634
"P43","Lo votaria",0.111,0.035,0.075,0
"P43","Puede que lo vote",0.126,0.06,0.223,0.117
"P43","Nunca lo votaría",0.659,0.747,0.568,0.249
"P43","No sabe",0.104,0.158,0.134,0.634
"P44","Lo votaria",0.208,0.043,0.33,0
"P44","Puede que lo vote",0.08,0.062,0.205,0.634
"P44","Nunca lo votaría",0.65,0.797,0.415,0.366
"P44","No sabe",0.062,0.098,0.05,0
"P45","Lo votaria",0.119,0.006,0.188,0
"P45","Puede que lo vote",0.159,0.027,0.288,0.883
"P45","Nunca lo votaría",0.633,0.91,0.431,0
"P45","No sabe",0.089,0.057,0.093,0.117
"P47","Positiva",0.306,0.102,0.398,0
"P47","Neutra",0.056,0.155,0.142,0.883
"P47","Negativa",0.634,0.727,0.45,0.117
"P47","No sabe",0.004,0.016,0.01,0
"P48","Positiva",0.821,0.598,0.159,0
"P48","Neutra",0.015,0.104,0.021,0.117
"P48","Negativa",0.164,0.288,0.812,0.248
"P48","No sabe",0,0.01,0.008,0.635
"P49","Positiva",0.3,0.177,0.305,0.248
"P49","Neutra",0.171,0.141,0.247,0
"P49","Negativa",0.525,0.649,0.433,0.117
"P49","No sabe",0.004,0.033,0.015,0.635
"P50","Positiva",0.679,0.287,0.07,0
"P50","Neutra",0.171,0.365,0.148,0.365
"P50","Negativa",0.15,0.327,0.771,0
"P50","No sabe",0,0.021,0.011,0.635
"P51","Positiva",0.298,0.125,0.508,0
"P51","Neutra",0.073,0.116,0.142,0.247
"P51","Negativa",0.629,0.732,0.34,0.118
"P51","No sabe",0,0.027,0.01,0.635
"P52","Positiva",0.268,0.081,0.448,0
"P52","Neutra",0.059,0.095,0.222,0.247
"P52","Negativa",0.668,0.788,0.307,0.118
"P52","No sabe",0.005,0.036,0.023,0.635
