"var","categoria","Si","No"
"P06","1 hijo",0.554,0.611
"P06","2 hijos",0.319,0.251
"P06","3 hijos",0.073,0.08
"P06","4 o más hijos",0.054,0.058
"P07","Con hijos de 3 años y menos",0.526,0.323
"P07","Con hijos mayores de 3 años",0.474,0.677
"P08","En un Centro de Salud",0.48,0.506
"P08","En un hospital",0.212,0.241
"P08","En un sanatorio",0.03,0.043
"P08","En un Consultorio Privado",0.023,0.051
"P08","En un vacunatorio",0.255,0.159
"P09","Si",0.982,0.964
"P09","No",0.018,0.036
"P10","Si, son efectivas",0.99,0.973
"P10","No, no son efectivas",0.01,0.027
"P11","Si",0.969,0.948
"P11","No",0.031,0.052
"P12","Si",0.143,0.167
"P12","No",0.857,0.833
"P13","La quíntuple",0.078,0.144
"P13","La triple viral (Sarampión, rubeola y paperas)",0.109,0.128
"P13","La Neumococo",0.097,0.059
"P13","La BCG",0.004,0.036
"P13","Otra",0.167,0.201
"P13","No recuerda",0.545,0.432
"P14","Si",0.937,0.947
"P14","No",0.063,0.053
"P15","Si, las conozco",0.871,0.788
"P15","No, no las conozco",0.041,0.108
"P15","Algunas",0.088,0.104
"P16","Si",0.755,0.688
"P16","A veces",0.18,0.262
"P16","No",0.065,0.05
"P17","Sí, hay suficiente información",0.256,0.149
"P17","No, no hay suficiente información",0.744,0.851
"P18","Si",0.103,0.093
"P18","Sí, pero es necesario",0.55,0.505
"P18","No",0.347,0.402
"P19","Sí, mucho",0.145,0.211
"P19","Si, un poco",0.733,0.685
"P19","No",0.122,0.104
"P20","Si",0.17,0.171
"P20","No",0.772,0.749
"P20","No recuerda",0.058,0.08
"P21","La quíntuple",0.192,0.323
"P21","La triple viral (Sarampión, rubeola y paperas)",0.179,0.121
"P21","La Neumococo",0.056,0.036
"P21","La BCG",0.043,0.121
"P21","Otra",0.19,0.019
"P21","No recuerda",0.34,0.38
"P22","Si",0.609,0.53
"P22","No",0.317,0.359
"P22","No recuerda",0.074,0.111
"P23","La quíntuple",0.227,0.267
"P23","La triple viral (Sarampión, rubeola y paperas)",0.121,0.153
"P23","La Neumococo",0.075,0.038
"P23","La BCG",0.086,0.061
"P23","Otra",0.094,0.026
"P23","No recuerda",0.397,0.455
"P24","Sí, una vez",0.106,0.112
"P24","Si varias veces",0.076,0.095
"P24","No",0.737,0.699
"P24","No recuerdo",0.081,0.094
"P25","Si",0.738,0.618
"P25","No",0.262,0.382
"P26","Si",0.582,0.447
"P26","No",0.418,0.553
"P27","Si, la Polio y la quíntuple",0.196,0.14
"P27","Si, la triple viral y la BCG",0.223,0.271
"P27","Otras",0.035,0.041
"P27","No recuerdo",0.546,0.548
"P28","Si",0.401,0.259
"P28","No",0.599,0.741
"P29","Si",0.247,0.163
"P29","No",0.753,0.837
"P30","Si, Infanrix",0.146,0.081
"P30","Si, Hexaxim",0.137,0.19
"P30","No recuerdo",0.717,0.729
"P31","Si",0.956,0.902
"P31","No",0.044,0.098
"P34","Si, una dosis",0.538,0.529
"P34","Si, dos dosis",0.38,0.333
"P34","Ninguna",0.082,0.138
"P35","Sputnik V",0.346,0.262
"P35","Sinopharm",0.281,0.334
"P35","AstraZeneca",0.304,0.37
"P35","Johnson",0.008,0
"P35","Phizer",0.013,0.008
"P35","Moderna",0.009,0.007
"P35","Otra",0.039,0.019
